SITE_ID,VISIT_NO,UID,PRISTINE,APPEALNG,RECREATIONAL_VALUE,RDisIn,RDisInAg,RDisInNonAG,RDisIXAgAdj5,L_RVegQ,L_LitCvrQ,L_LitRipCvQ,RVegQc15,LitCvrQc15,LitRipCvrQc15,L_RVegQc15,L_LitCvrQc15,L_LitRipCvrQc15,RVegQc3OE15,LitCvrQc3OE15,LitRipCvrQc3OE15,RVeg_CONDus15,LitCvr_CONDus15,LitRipCvr_CONDus15,RDIS_CONDus15
NLA06608-ELS:2C3-018,1,NA,4,5,EXCELLENT,0,0,0,0,-0.577774607,-0.816026159,-0.680763303,0.254378049,0.142747405,0.198562727,-0.577774607,-0.816026159,-0.680763303,1.0880514,1.158935827,1.068982935,GOOD,GOOD,GOOD,GOOD
NLA06608-ELS:2D3-008,1,NA,5,5,EXCELLENT,0,0,0,0,-0.67697142,-0.735379562,-0.705194319,0.200391689,0.173916392,0.18715404,-0.67697142,-0.735379562,-0.705194319,0.857135506,1.411990199,1.007563092,GOOD,GOOD,GOOD,GOOD
NLA06608-EMAP:ME011L,1,NA,5,5,EXCELLENT,0.230769231,0,0.230769231,0.215384615,-0.552446136,-0.892576838,-0.690031291,0.270255319,0.11806285,0.194159085,-0.552446136,-0.892576838,-0.690031291,0.974783394,0.85673154,0.890541063,GOOD,GOOD,GOOD,FAIR
NLA06608-EMAP:ME012L,1,NA,5,5,EXCELLENT,0,0,0,0,-0.6767479,-0.900890798,-0.774516799,0.2005,0.115634583,0.158067291,-0.6767479,-0.900890798,-0.774516799,0.794338061,0.912774034,0.802679465,FAIR,GOOD,GOOD,GOOD
NLA06608-EMAP:ME254L,1,NA,5,5,EXCELLENT,0,0,0,0,-0.629857153,-0.609633305,-0.619627519,0.2245,0.235678242,0.230089121,-0.629857153,-0.609633305,-0.619627519,0.848467564,1.694772173,1.110160696,GOOD,GOOD,GOOD,GOOD
NLA06608-EMAP:ME263L,1,NA,3,4,EXCELLENT,0.090909091,0,0.090909091,0.045454546,-0.719181139,-0.895370084,-0.798401457,0.180905685,0.117241833,0.149073759,-0.719181139,-0.895370084,-0.798401457,0.5874646,1.074901808,0.611299576,FAIR,GOOD,FAIR,GOOD
NLA06608-EMAP:ME518L,1,NA,4,4,EXCELLENT,0.285714286,0,0.285714286,0.192857143,-0.668572703,-0.926249133,-0.778574191,0.2045,0.108508873,0.156504436,-0.668572703,-0.926249133,-0.778574191,0.674648921,0.995277483,0.652853396,FAIR,GOOD,FAIR,GOOD
NLA06608-FL:107895579,1,NA,4,4,GOOD,0,0,0,0,-0.320118058,-0.344381416,-0.332080315,0.4685,0.4425,0.4555,-0.320118058,-0.344381416,-0.332080315,1.322289265,0.621847536,0.771394801,GOOD,FAIR,GOOD,GOOD
NLA06608-FL:16674741,1,NA,4,4,POOR,0,0,0,0,-0.966576245,-1.823908741,-1.211124884,0.098,0.005,0.0515,-0.966576245,-1.823908741,-1.211124884,0.315437312,0.012788893,0.15329701,POOR,POOR,POOR,GOOD
NLA06608-FL:18261987,1,NA,4,5,EXCELLENT,0.047619048,0,0.047619048,0.023809524,-0.348211548,-0.795880017,-0.516750246,0.438526856,0.15,0.294263428,-0.348211548,-0.795880017,-0.516750246,1.391067635,0.374272537,0.856064677,GOOD,FAIR,GOOD,GOOD
NLA06608-FL:99324403,1,NA,4,3,GOOD,0,0,0,0,-0.409492538,-0.622551204,-0.503085386,0.3795,0.228478261,0.30398913,-0.409492538,-0.622551204,-0.503085386,1.231482969,0.58979639,0.912585386,GOOD,FAIR,GOOD,GOOD
NLA06608-FL:99344895,1,NA,4,4,GOOD,0.259259259,0,0.259259259,0.12962963,-0.491987217,-0.34920696,-0.414755704,0.312116361,0.4375,0.37480818,-0.491987217,-0.34920696,-0.414755704,0.967525972,1.046357422,1.048398484,GOOD,GOOD,GOOD,GOOD
NLA06608-IN:646,1,NA,4,4,GOOD,0,0,0,0,-0.431512604,-1.004842,-0.629732401,0.36024346,0.08889128,0.22456737,-0.431512604,-1.004842,-0.629732401,1.540869596,0.721689403,1.208981616,GOOD,GOOD,GOOD,GOOD
NLA06608-MI:7007,1,NA,4,5,GOOD,0,0,0,0,-0.60292945,-0.497561514,-0.547057761,0.2395,0.308008323,0.273754161,-0.60292945,-0.497561514,-0.547057761,1.024413512,2.500654071,1.473783782,GOOD,GOOD,GOOD,GOOD
NLA06608-MN:03-0029,1,NA,5,5,EXCELLENT,0.166666667,0,0.166666667,0.133333333,-0.516215943,-0.88455403,-0.662452338,0.294637987,0.120450567,0.207544277,-0.516215943,-0.88455403,-0.662452338,1.260255261,0.977912537,1.117336036,GOOD,GOOD,GOOD,GOOD
NLA06608-MN:06-0002,1,NA,4,4,GOOD,0.574468085,0.259259259,0.5,0.516666667,-0.578307008,-1.55819861,-0.83607732,0.254054147,0.017656766,0.135855456,-0.578307008,-1.55819861,-0.83607732,1.530867687,0.213978162,0.9719326,GOOD,POOR,GOOD,FAIR
NLA06608-MN:11-0102,1,NA,4,5,EXCELLENT,0.333333333,0,0.333333333,0.166666667,-0.43214773,-0.975616558,-0.623900025,0.3597024,0.095775099,0.22773875,-0.43214773,-0.975616558,-0.623900025,1.538555321,0.777577664,1.226055065,GOOD,GOOD,GOOD,GOOD
NLA06608-MN:15-0010,1,NA,5,5,EXCELLENT,0.166666667,0,0.166666667,0.133333333,-0.674178307,-0.68957763,-0.681809718,0.201749158,0.194372459,0.198060809,-0.674178307,-0.68957763,-0.681809718,0.862941811,1.57806866,1.066280806,GOOD,GOOD,GOOD,GOOD
NLA06608-MN:22-0074,1,NA,3,4,GOOD,0.692307692,0.047619048,0.6875,0.705072464,-0.823681693,-1.267663176,-0.991247935,0.14007844,0.043992921,0.092035681,-0.823681693,-1.267663176,-0.991247935,0.844078163,0.533139791,0.658438614,GOOD,FAIR,FAIR,FAIR
NLA06608-MN:49-0140,1,NA,4,4,GOOD,0.677419355,0.047619048,0.672131148,0.448484849,-0.586492448,-1.073151035,-0.764948476,0.249123948,0.074498493,0.161811221,-0.586492448,-1.073151035,-0.764948476,1.065578032,0.604837425,0.871127408,GOOD,FAIR,GOOD,FAIR
NLA06608-MN:51-0063,1,NA,2,3,FAIR,0.666666667,0.130434783,0.649122807,0.561111111,-0.629922505,-1.334604836,-0.852718107,0.224464715,0.036280193,0.130372454,-0.629922505,-1.334604836,-0.852718107,1.352569063,0.439671069,0.932706289,GOOD,FAIR,GOOD,FAIR
NLA06608-MN:56-0306,1,NA,3,4,GOOD,0.666666667,0,0.666666667,0.633333333,-0.494850022,-1.038495029,-0.686641504,0.31,0.081517674,0.195758837,-0.494850022,-1.038495029,-0.686641504,1.32596321,0.661824656,1.053887903,GOOD,FAIR,GOOD,FAIR
NLA06608-MN:61-0037,1,NA,4,4,GOOD,0.574468085,0.166666667,0.534883721,0.591269841,-0.602059991,-1.308649393,-0.825169393,0.24,0.039130435,0.139565217,-0.602059991,-1.308649393,-0.825169393,1.026552163,0.317691679,0.751363753,GOOD,POOR,FAIR,FAIR
NLA06608-MN:74-0023,1,NA,2,3,GOOD,0.801980198,0.230769231,0.789473684,0.87,-0.745948285,-1.232897223,-0.924475694,0.169494736,0.048492849,0.108993792,-0.745948285,-1.232897223,-0.924475694,1.02133351,0.587673356,0.779759775,GOOD,GOOD,GOOD,POOR
NLA06608-MN:75-0200,1,NA,4,4,GOOD,0.487179487,0.310344828,0.333333333,0.566666667,-0.583998721,-1.284855977,-0.806161443,0.250616123,0.041897212,0.146256667,-0.583998721,-1.284855977,-0.806161443,1.510151,0.507742383,1.046344597,GOOD,FAIR,GOOD,FAIR
NLA06608-MN:77-0019,1,NA,4,4,GOOD,0.35483871,0.166666667,0.259259259,0.287234043,-0.579498164,-0.917015017,-0.71626183,0.253330908,0.111055627,0.182193268,-0.579498164,-0.917015017,-0.71626183,1.083572464,0.901637021,0.980856261,GOOD,GOOD,GOOD,FAIR
NLA06608-MN:87-0030,1,NA,4,4,GOOD,0.375,0.166666667,0.285714286,0.341666667,-0.555304958,-1.375025064,-0.795088473,0.268416546,0.032167217,0.150291882,-0.555304958,-1.375025064,-0.795088473,1.617411967,0.389826881,1.075213195,GOOD,FAIR,GOOD,FAIR
NLA06608-NELP-0253,1,NA,4,4,EXCELLENT,0,0,0,0,-0.680893941,-1.405591646,-0.906926187,0.1985,0.02930143,0.113900715,-0.680893941,-1.405591646,-0.906926187,0.648562203,0.26235445,0.470115693,FAIR,POOR,POOR,GOOD
NLA06608-NELP-0955,1,NA,5,5,EXCELLENT,0,0,0,0,-0.66756154,-0.811258645,-0.733493788,0.205,0.144433443,0.174716722,-0.66756154,-0.811258645,-0.733493788,0.811243913,1.130389858,0.886171508,GOOD,GOOD,GOOD,GOOD
NLA06608-NELP-1041,1,NA,5,5,EXCELLENT,0.35483871,0,0.35483871,0.277419355,-0.730320308,-0.896960634,-0.805696465,0.176071429,0.116776678,0.146424053,-0.730320308,-0.896960634,-0.805696465,0.55984799,0.941473513,0.586231652,POOR,GOOD,FAIR,FAIR
NLA06608-NELP-1330,1,NA,5,5,EXCELLENT,0.35483871,0,0.35483871,0.227419355,-0.657577319,-1.01041467,-0.799107854,0.21,0.087630459,0.148815229,-0.657577319,-1.01041467,-0.799107854,0.829552572,0.570823903,0.753357391,GOOD,FAIR,FAIR,FAIR
NLA06608-NELP-2155,1,NA,5,5,EXCELLENT,0.2,0,0.2,0.15,-0.769551079,-0.675362487,-0.719908351,0.16,0.201172574,0.180586287,-0.769551079,-0.675362487,-0.719908351,0.632563903,1.371832956,0.915013599,FAIR,GOOD,GOOD,GOOD
NLA06608-NELP-3355,1,NA,5,5,EXCELLENT,0,0,0,0,-0.6767479,-1.060511549,-0.827552033,0.2005,0.07699383,0.138746915,-0.6767479,-1.060511549,-0.827552033,0.791861444,0.475370932,0.702223086,FAIR,FAIR,FAIR,GOOD
NLA06608-NELP-3586,1,NA,5,5,EXCELLENT,0.259259259,0,0.259259259,0.17962963,-0.752026734,-0.548950482,-0.63872538,0.167,0.272520209,0.219760104,-0.752026734,-0.548950482,-0.63872538,0.59903703,2.102532851,1.002135398,FAIR,GOOD,GOOD,GOOD
NLA06608-NH250L,1,NA,4,3,,0.090909091,0.090909091,0,0.216666667,-0.374500265,-0.579905342,-0.465170712,0.412182022,0.253084135,0.332633078,-0.374500265,-0.579905342,-0.465170712,1.358476791,1.579116908,1.381267404,GOOD,GOOD,GOOD,FAIR
NLA06608-NH4912,1,NA,4,5,,0,0,0,0,-0.40560745,-0.889607272,-0.583408164,0.383,0.118941503,0.250970751,-0.40560745,-0.889607272,-0.583408164,1.218135087,0.861237805,1.001921235,GOOD,GOOD,GOOD,GOOD
NLA06608-NV:2,1,NA,4,5,EXCELLENT,0,0,0,0,-0.758632106,-0.884204643,-0.816895569,0.1643283,0.120555556,0.142441928,-0.758632106,-0.884204643,-0.816895569,1.856711696,2.186421567,1.930507191,GOOD,GOOD,GOOD,GOOD
NLA06608-NV:3,1,NA,4,5,GOOD,0.428571429,0.130434783,0.375,0.337234043,-1.744727495,-1.176091259,-1.373317534,0.008,0.056666667,0.032333333,-1.744727495,-1.176091259,-1.373317534,0.080877224,1.016727266,0.404366204,POOR,GOOD,FAIR,FAIR
NLA06608-NV:4,1,NA,3,3,FAIR,0.411764706,0,0.411764706,0.255882353,-1.37161107,-1.954242509,-1.571775187,0.0325,0.001111111,0.016805556,-1.37161107,-1.954242509,-1.571775187,0.156617012,0.01285639,0.112365248,POOR,POOR,POOR,FAIR
NLA06608-OH:19,1,NA,2,2,FAIR,0.622641509,0,0.622641509,0.661320755,-0.758707754,-1.098945304,-0.896326417,0.164297937,0.069625963,0.11696195,-0.758707754,-1.098945304,-0.896326417,0.990018881,0.843780551,0.836765301,GOOD,GOOD,GOOD,FAIR
NLA06608-OH:22,1,NA,3,3,FAIR,0.607843137,0,0.607843137,0.753921569,-0.92040506,-1.000793202,-0.958741794,0.110114362,0.089817525,0.099965944,-0.92040506,-1.000793202,-0.958741794,0.663522014,1.088477316,0.71517304,GOOD,GOOD,GOOD,POOR
NLA06608-R10BULLTR,1,NA,4,5,EXCELLENT,0.357142857,0,0.357142857,0.28968254,-0.589488777,-0.858737671,-0.70357334,0.247342327,0.128440235,0.187891281,-0.589488777,-0.858737671,-0.70357334,0.916949105,1.384309485,0.996371232,GOOD,GOOD,GOOD,FAIR
NLA06608-R10CAPEHO,1,NA,5,5,GOOD,0,0,0,0,-0.701370455,-1.161642808,-0.873187812,0.188897601,0.058921892,0.123909747,-0.701370455,-1.161642808,-0.873187812,0.725240567,0.601100594,0.667582777,FAIR,FAIR,FAIR,GOOD
NLA06608-R10CHARLT,1,NA,5,5,EXCELLENT,0.090909091,0,0.090909091,0.095454546,-0.408916002,-1.193426821,-0.643902036,0.380017414,0.054057971,0.217037692,-0.408916002,-1.193426821,-0.643902036,1.207202492,0.582285545,1.038429436,GOOD,FAIR,GOOD,GOOD
NLA06608-R10COUNCI,1,NA,4,5,EXCELLENT,0.130434783,0,0.130434783,0.065217391,-0.418457581,-0.942248304,-0.605754511,0.371542059,0.104222509,0.237882284,-0.418457581,-0.942248304,-0.605754511,1.303495597,0.983186628,1.179337629,GOOD,GOOD,GOOD,GOOD
NLA06608-R10DEERLA,1,NA,5,5,EXCELLENT,0,0,0,0,-0.405087374,-0.78649792,-0.555202087,0.383470906,0.153494098,0.268482502,-0.405087374,-0.78649792,-0.555202087,1.244060187,1.528009355,1.288757562,GOOD,GOOD,GOOD,GOOD
NLA06608-R10FISHLA,1,NA,4,5,EXCELLENT,0.375,0,0.375,0.3875,-1.001502296,-1.039485791,-1.02007892,0.089654681,0.081309131,0.085481906,-1.001502296,-1.039485791,-1.02007892,0.916056594,1.613090815,1.104076289,GOOD,GOOD,GOOD,FAIR
NLA06608-R10FOURMI,1,NA,4,5,EXCELLENT,0.090909091,0,0.090909091,0.045454546,-1.106660714,-1.040418397,-1.072277797,0.068223868,0.081113264,0.074668566,-1.106660714,-1.040418397,-1.072277797,0.181610682,0.972068462,0.323355088,POOR,GOOD,POOR,GOOD
NLA06608-R10RAINYL,1,NA,5,5,EXCELLENT,0,0,0,0,-0.664121123,-1.009009483,-0.803192843,0.206709963,0.08794686,0.147328411,-0.664121123,-1.009009483,-0.803192843,0.82466104,0.834039183,0.788021911,GOOD,GOOD,FAIR,GOOD
NLA06608-R10SQUAWL,1,NA,4,5,EXCELLENT,0.428571429,0,0.428571429,0.364285714,-0.356346112,-1.058308401,-0.578692146,0.430203902,0.077436265,0.253820084,-0.356346112,-1.058308401,-0.578692146,1.152622805,0.731279664,1.07167119,GOOD,GOOD,GOOD,FAIR
NLA06608-R10ULAKE,1,NA,5,5,GOOD,0.230769231,0,0.230769231,0.265384615,-0.532393047,-0.920293696,-0.684402859,0.283499221,0.110145167,0.196822194,-0.532393047,-0.920293696,-0.684402859,0.890445291,0.856567803,0.874926492,GOOD,GOOD,GOOD,FAIR
NLA06608-R10YELLOW,1,NA,5,5,EXCELLENT,0,0,0,0,-0.83452625,-0.916816011,-0.873725015,0.136377306,0.111111111,0.123744209,-0.83452625,-0.916816011,-0.873725015,0.464824963,1.279573342,0.626102332,POOR,GOOD,FAIR,GOOD
NLA06608-R31,1,NA,3,4,GOOD,0.2,0.130434783,0.090909091,0.22972973,-0.62697005,-0.709900412,-0.666458743,0.226064103,0.42336251,0.324713306,-0.62697005,-0.363148662,-0.475327022,0.796717598,1.819226756,1.196182883,FAIR,GOOD,GOOD,FAIR
NLA06608-R314,1,NA,4,5,EXCELLENT,0.555555556,0,0.555555556,0.377777778,-0.586490685,-0.438653037,-0.506311348,0.249125,0.354205888,0.301665444,-0.586490685,-0.438653037,-0.506311348,0.913629946,1.549543206,1.155399459,GOOD,GOOD,GOOD,FAIR
NLA06608-R315,1,NA,5,5,EXCELLENT,0.285714286,0,0.285714286,0.292857143,-0.54668166,-1.020230194,-0.72187698,0.274,0.168504209,0.221252105,-0.54668166,-0.748351539,-0.635914306,1.019289968,0.508243412,0.981451753,GOOD,FAIR,GOOD,FAIR
NLA06608-R318,1,NA,4,5,EXCELLENT,0.130434783,0,0.130434783,0.115217391,-0.573450012,-0.303615671,-0.417904928,0.25702381,0.487031975,0.372027892,-0.573450012,-0.303615671,-0.417904928,0.969931591,1.495830518,1.556259934,GOOD,GOOD,GOOD,GOOD
NLA06608-R319,1,NA,4,5,GOOD,0.310344828,0,0.310344828,0.205172414,-0.298058429,-0.522957429,-0.396109777,0.493432873,0.289945652,0.391689263,-0.298058429,-0.522957429,-0.396109777,1.431785424,0.549112216,0.880674126,GOOD,FAIR,GOOD,FAIR
NLA06608-R32,1,NA,4,5,EXCELLENT,0.090909091,0,0.090909091,0.045454546,-1.229147988,-1.125066161,-1.173996512,0.049,0.096366887,0.072683443,-1.229147988,-0.973193552,-1.082581446,0.181907883,0.330149935,0.310166514,POOR,POOR,POOR,GOOD
NLA06608-R322,1,NA,4,5,EXCELLENT,0.2,0,0.2,0.1,-0.353596274,-0.87235537,-0.539728754,0.433,0.124166667,0.278583333,-0.353596274,-0.87235537,-0.539728754,1.645121802,0.47761838,1.131095522,GOOD,FAIR,GOOD,GOOD
NLA06608-R323,1,NA,4,4,EXCELLENT,0.285714286,0,0.285714286,0.142857143,-0.742321425,-0.391962578,-0.532729785,0.171,0.395543478,0.283271739,-0.742321425,-0.391962578,-0.532729785,0.496623158,0.75383917,0.640706019,FAIR,GOOD,FAIR,GOOD
NLA06608-R324,1,NA,4,4,EXCELLENT,0.259259259,0,0.259259259,0.17962963,-0.406713933,-0.552841969,-0.473660723,0.382,0.27,0.326,-0.406713933,-0.552841969,-0.473660723,1.143945713,0.573651534,0.816580835,GOOD,FAIR,GOOD,GOOD
NLA06608-R326,1,NA,4,4,EXCELLENT,0.545454546,0,0.545454546,0.372727273,-0.649751982,-0.466535575,-0.548552868,0.214,0.331557971,0.272778986,-0.649751982,-0.466535575,-0.548552868,0.60387155,0.46175418,0.457982548,FAIR,FAIR,POOR,FAIR
NLA06608-R328,1,NA,5,5,EXCELLENT,0.393939394,0,0.393939394,0.296969697,-0.818156412,-0.674570607,-0.740456325,0.142,0.201557971,0.171778986,-0.818156412,-0.674570607,-0.740456325,0.549723554,0.581838816,0.646903625,POOR,FAIR,FAIR,FAIR
NLA06608-R333,1,NA,4,4,EXCELLENT,0.166666667,0,0.166666667,0.133333333,-0.3400838,-0.732828272,-0.493494968,0.447,0.175,0.311,-0.3400838,-0.732828272,-0.493494968,1.297487703,0.332020313,0.700440198,GOOD,POOR,FAIR,GOOD
NLA06608-R334,1,NA,4,5,EXCELLENT,0.2,0,0.2,0.2,-0.690369833,-0.545474501,-0.611907238,0.194,0.473123834,0.333561917,-0.690369833,-0.315941537,-0.463994983,0.703132634,1.785230704,1.396976842,FAIR,GOOD,GOOD,GOOD
NLA06608-R336,1,NA,4,5,EXCELLENT,0.230769231,0,0.230769231,0.215384615,-0.693574972,-0.938061186,-0.79883637,0.1925,0.105329076,0.148914538,-0.693574972,-0.938061186,-0.79883637,0.746636844,0.283007557,0.545413543,FAIR,POOR,POOR,FAIR
NLA06608-R34,1,NA,5,5,EXCELLENT,0.047619048,0,0.047619048,0.023809524,-0.740970013,-0.949106521,-0.832687068,0.171564103,0.146044028,0.158804065,-0.740970013,-0.806752847,-0.772617098,0.629868013,0.405554276,0.777044234,FAIR,FAIR,FAIR,GOOD
NLA06608-R5:KATHRYN,1,NA,4,5,EXCELLENT,0.130434783,0,0.130434783,0.115217391,-0.525335096,-0.632992897,-0.575836574,0.288308003,0.222812934,0.255560468,-0.525335096,-0.632992897,-0.575836574,1.233180016,1.808970824,1.375836157,GOOD,GOOD,GOOD,GOOD
NLA06608-R5:OTTAWA,1,NA,4,5,EXCELLENT,0.259259259,0,0.259259259,0.27962963,-0.589222767,-1.19179229,-0.793444608,0.2475,0.054299517,0.150899759,-0.589222767,-1.19179229,-0.793444608,1.058631918,0.440846231,0.812384424,GOOD,FAIR,FAIR,FAIR
NLA06608-R7101,1,NA,4,4,EXCELLENT,0,0,0,0,-0.32901072,-0.71282919,-0.479830883,0.45880181,0.183718372,0.321260091,-0.32901072,-0.71282919,-0.479830883,2.764626651,2.226439437,2.298348288,GOOD,GOOD,GOOD,GOOD
NLA06608-R7103,1,NA,4,4,POOR,0.047619048,0,0.047619048,0.023809524,-0.793475828,-0.857883238,-0.824486645,0.150888192,0.128712871,0.139800532,-0.793475828,-0.857883238,-0.824486645,0.909215066,1.559840803,1.000156328,GOOD,GOOD,GOOD,GOOD
NLA06608-R7104,1,NA,5,2,POOR,0,0,0,0,-1.188061774,-1.057705379,-1.118010909,0.054854218,0.077557756,0.066205987,-1.188061774,-1.057705379,-1.118010909,0.330538,0.939904074,0.473648675,FAIR,GOOD,FAIR,GOOD
NLA06608-R7106,1,NA,2,3,GOOD,0.761904762,0,0.761904762,0.780952381,-1.067322268,-0.827461514,-0.931038793,0.075640212,0.138777921,0.107209067,-1.067322268,-0.827461514,-0.931038793,0.455789277,1.276740218,0.766991548,FAIR,GOOD,GOOD,POOR
NLA06608-R715,1,NA,3,3,FAIR,0.660377359,0,0.660377359,0.630188679,-0.699534681,-1.122559179,-0.861457024,0.189740126,0.065412063,0.127576094,-0.699534681,-1.122559179,-0.861457024,1.143327243,0.601783127,0.912700663,GOOD,GOOD,GOOD,FAIR
NLA06608-R716,1,NA,4,4,EXCELLENT,0.56626506,0,0.56626506,0.58313253,-0.611854684,-1.203000533,-0.813769786,0.234424827,0.05266131,0.143543068,-0.611854684,-1.203000533,-0.813769786,1.412586239,0.638189939,1.026931057,GOOD,GOOD,GOOD,FAIR
NLA06608-R723,1,NA,3,3,GOOD,0.395973154,0.090909091,0.357142857,0.406756757,-0.754953847,-0.833295538,-0.792360591,0.165811044,0.136792701,0.151301873,-0.754953847,-0.833295538,-0.792360591,0.999136494,1.25847643,1.082438839,GOOD,GOOD,GOOD,FAIR
NLA06608-R728,1,NA,3,3,FAIR,0.259259259,0.090909091,0.2,0.364285714,-0.853163644,-1.446285625,-1.055481248,0.130228522,0.0257861,0.078007311,-0.853163644,-1.446285625,-1.055481248,0.784724981,0.237229028,0.558077318,GOOD,POOR,FAIR,FAIR
NLA06608-R730,1,NA,2,4,GOOD,0.6,0.130434783,0.574468085,0.338709677,-0.592338964,-0.967249185,-0.740535433,0.245658971,0.097832783,0.171745877,-0.592338964,-0.967249185,-0.740535433,1.480280424,0.900049863,1.228698658,GOOD,GOOD,GOOD,FAIR
NLA06608-R733,1,NA,3,3,GOOD,0.375,0,0.375,0.2375,-0.35900825,-0.632833214,-0.474687993,0.427513794,0.222898551,0.325206173,-0.35900825,-0.632833214,-0.474687993,2.57609278,2.050639911,2.326579215,GOOD,GOOD,GOOD,FAIR
NLA06608-R736,1,NA,3,4,FAIR,0.574468085,0.090909091,0.555555556,0.518181818,-0.711501432,-1.10954928,-0.8664342,0.184311529,0.067705314,0.126008421,-0.711501432,-1.10954928,-0.8664342,1.110615855,0.622880762,0.901485269,GOOD,GOOD,GOOD,FAIR
NLA06608-R746,1,NA,3,3,FAIR,0.230769231,0,0.230769231,0.215384615,-0.757947347,-0.784448642,-0.770995882,0.164603383,0.154267391,0.159435387,-0.757947347,-0.784448642,-0.770995882,0.991859423,1.419241475,1.140627355,GOOD,GOOD,GOOD,FAIR
NLA06608-R750,1,NA,3,3,FAIR,0.615384615,0,0.615384615,0.607692308,-0.947848533,-1.03206933,-0.987920552,0.102759065,0.08288181,0.092820438,-0.947848533,-1.03206933,-0.987920552,0.619200806,0.762502703,0.664052896,GOOD,GOOD,FAIR,FAIR
NLA06608-R759,1,NA,4,4,EXCELLENT,0.375,0,0.375,0.2875,-1.142693409,-1.190147795,-1.16577277,0.061995705,0.054543454,0.05826958,-1.142693409,-1.190147795,-1.16577277,0.373570844,0.501793233,0.416870296,FAIR,FAIR,FAIR,FAIR
NLA06608-R764,1,NA,4,4,EXCELLENT,0.203539823,0.090909091,0.134615385,0.247986577,-0.840875919,-1.064444155,-0.938429942,0.134252743,0.076209643,0.105231193,-0.840875919,-1.064444155,-0.938429942,0.80897395,0.701119565,0.752841512,GOOD,GOOD,GOOD,FAIR
NLA06608-R767,1,NA,4,4,EXCELLENT,0.285714286,0,0.285714286,0.242857143,-0.937418016,-0.456640288,-0.633642783,0.1055,0.339429617,0.222464808,-0.937418016,-0.456640288,-0.633642783,0.521486377,1.225852152,0.757401165,POOR,GOOD,FAIR,FAIR
NLA06608-R769,1,NA,4,4,GOOD,0.333333333,0,0.333333333,0.316666667,-0.706953296,-0.751159607,-0.728494231,0.186357143,0.167353757,0.17685545,-0.706953296,-0.751159607,-0.728494231,0.924128459,0.696303743,0.96975874,GOOD,GOOD,GOOD,FAIR
NLA06608-R770,1,NA,4,4,GOOD,0.5,0,0.5,0.5,-0.806875402,-0.436775641,-0.58353948,0.146,0.355783709,0.250891854,-0.806875402,-0.436775641,-0.58353948,0.727695005,1.312439502,0.916556062,FAIR,GOOD,GOOD,FAIR
NLA06608-R772,1,NA,4,4,EXCELLENT,0.545454546,0,0.545454546,0.422727273,-0.694648631,-1.084118622,-0.847113683,0.192,0.072391304,0.132195652,-0.694648631,-1.084118622,-0.847113683,0.962107371,0.284106643,0.599275678,GOOD,POOR,FAIR,FAIR
NLA06608-R775,1,NA,2,3,GOOD,0.78021978,0,0.78021978,0.89010989,-1.552841969,-1.736758565,-1.63513645,0.018,0.008333333,0.013166667,-1.552841969,-1.736758565,-1.63513645,0.088137897,0.03426911,0.068313511,POOR,POOR,POOR,POOR
NLA06608-R784,1,NA,2,2,FAIR,0.393939394,0,0.393939394,0.346969697,-1.822555706,-1.094705921,-1.321236565,0.005046805,0.070407041,0.037726923,-1.822555706,-1.094705921,-1.321236565,0.030410804,0.647736323,0.269904701,POOR,GOOD,POOR,FAIR
NLA06608-R788,1,NA,4,4,EXCELLENT,0.090909091,0,0.090909091,0.045454546,-0.483755015,-0.580002471,-0.529217911,0.318280423,0.253025303,0.285652863,-0.483755015,-0.580002471,-0.529217911,1.917879402,3.066353716,2.043608239,GOOD,GOOD,GOOD,GOOD
NLA06608-R791,1,NA,4,4,EXCELLENT,0,0,0,0,-0.497288439,-1.013637273,-0.682859442,0.308208342,0.086908691,0.197558516,-0.497288439,-1.013637273,-0.682859442,1.857187522,1.053225842,1.413366587,GOOD,GOOD,GOOD,GOOD
NLA06608-R792,1,NA,3,3,GOOD,0,0,0,0,-1.150552676,-0.831167492,-0.962138837,0.060704544,0.137513751,0.099109148,-1.150552676,-0.831167492,-0.962138837,0.365790622,1.666496585,0.709043377,FAIR,GOOD,GOOD,GOOD
NLA06608-R796,1,NA,4,1,POOR,0.230769231,0,0.230769231,0.215384615,-2,-0.886350761,-1.155175058,0,0.119911991,0.059955996,-2,-0.886350761,-1.155175058,0,1.453185022,0.428935196,POOR,GOOD,FAIR,FAIR
NLA06608-TX:10,1,NA,3,3,EXCELLENT,0.642857143,0,0.642857143,0.621428571,-0.947757587,-1.144385799,-1.035037453,0.102782681,0.061715693,0.082249187,-0.947757587,-1.144385799,-1.035037453,0.619343107,0.56777697,0.588424406,GOOD,FAIR,FAIR,FAIR
NLA06608-TX:14,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-TX:15,1,NA,3,3,GOOD,0.642857143,0,0.642857143,0.621428571,-0.722098782,-0.862223652,-0.786534161,0.179627456,0.127333456,0.153480456,-0.722098782,-0.862223652,-0.786534161,1.082390785,1.171452507,1.098024786,GOOD,GOOD,GOOD,FAIR
