SITE_ID,VISIT_NO,SAMPLE_CATEGORY,SAMPLE_ID_CHEM,PH_LAB,PHLAB_FLAG,COND,COND_FLAG,COND_RL_ALERT,ANC,ANC_FLAG,TURB,TURB_FLAG,TURB_RL_ALERT,TOC,TOC_FLAG,TOC_RL_ALERT,DOC,DOC_FLAG,DOC_RL_ALERT,NH4N_PPM,NH4_FLAG,NH4_RL_ALERT,NO3_NO2,NO3NO2_FLAG,NO3NO2_RL_ALERT,NO3N_PPM,NO3_FLAG,NO3_RL_ALERT,NTL,NTL_FLAG,NTL_RL_ALERT,PTL,PTL_FLAG,PTL_RL_ALERT,CHLA,CHLA_RL_ALERT,FLAG_FLD_CHLA,COMMENT_FLD_CHLA,FLAG_LAB_CHLA,CL_PPM,CL_FLAG,CL_RL_ALERT,SO4_PPM,SO4_FLAG,SO4_RL_ALERT,CA_PPM,CA_FLAG,CA_RL_ALERT,MG_PPM,MG_FLAG,MG_RL_ALERT,NA_PPM,NA_FLAG,NA_RL_ALERT,K_PPM,K_FLAG,K_RL_ALERT,COLOR,COLOR_FLAG,COLOR_RL_ALERT,SIO2,SIO2_FLAG,SIO2_RL_ALERT,CATSUM,ANSUM2,SOBC,SECMEAN,CLEAR_TO_BOTTOM,COMMENT_SECCHI,FLAG_SECCHI,COMMENT_FLD_CHEM,COMMENT_LAB_CHEM
NLA06608-3616,1,P,513501,8.42,NA,772.1,NA,N,4096.91,NA,4.78,NA,N,5.05,NA,N,5.01,NA,N,0.012,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,455,NA,N,15,NA,N,1.688,N,F1,MAY HAVE EXPERIENCED THAWING,NA,101.303,NA,N,34.792,NA,N,40.7,NA,N,19.97,NA,N,86.35,NA,N,4.045,NA,N,5,<RL (5),N,30.402,NA,N,7534.46,7678.64,7533.7,1.3,NA,NA,NA,NA,NA
NLA06608-3644,1,P,513141,8.75,NA,922.3,NA,N,7495.62,NA,11,NA,N,33.82,NA,N,34.26,NA,N,0.063,NA,N,0.011,<RL (0.02),Y,0.005,<RL (0.02),Y,2063,NA,N,58,NA,N,19.2,N,NA,NA,NA,15.213,NA,N,103.903,NA,N,30.26,NA,N,39.51,NA,N,81.63,NA,N,35.73,NA,N,50,NA,N,22.413,NA,N,9229.25,10088.48,9225.73,0.52,NA,NA,NA,NA,NA
NLA06608-3656,1,P,509751,7.38,NA,425.6,NA,N,4233.76,NA,23.3,NA,N,31.93,NA,N,24.91,NA,N,0.097,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,5813,NA,N,471,NA,N,428,N,NA,NA,IM,4.4,NA,N,1.289,NA,N,31.19,NA,N,11.64,NA,N,21.86,NA,N,20.29,NA,N,39,NA,N,43.637,NA,N,3990.9,4384.75,3984.02,0.23,NA,NA,NA,NA,NA
NLA06608-3660,1,P,502161,8.06,NA,135.2,NA,N,1131.2,NA,312,NA,N,7.52,NA,N,7.27,NA,N,0.012,<RL (0.02),Y,1.036,NA,N,0.867,NA,N,2263,NA,N,1329,NA,N,5.25,N,NA,NA,IM,1.265,NA,N,4.721,NA,N,13.24,NA,N,3.67,NA,N,1.336,NA,N,7.819,NA,N,30,NA,N,15.593,NA,N,1221.59,1327.08,1220.77,0.05,NA,VERY TURBID,NA,NA,NA
NLA06608-3698,1,P,513411,6.92,NA,92.81,NA,N,89.2,NA,1.09,<RL (2),Y,4.74,NA,N,4.79,NA,N,0.019,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,300,NA,N,6,NA,N,4.592,N,NA,NA,NA,19.666,NA,N,3.725,NA,N,2.559,NA,N,0.687,NA,N,11.07,NA,N,0.951,NA,N,18,NA,N,0.375,NA,N,691.54,721.57,690.07,2.56,NA,NA,NA,NA,NA
NLA06608-3846,1,P,508721,6.83,NA,45.2,NA,N,62.49,NA,0.387,<RL (2),Y,4.26,NA,N,4.15,NA,N,0.011,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,110,NA,N,3,<RL (4),Y,0.896,N,NA,NA,NA,6.814,NA,N,4.443,NA,N,1.776,NA,N,0.647,NA,N,4.482,NA,N,0.403,NA,N,15,NA,N,2.482,NA,N,348.06,347.34,347.13,4.79,NA,NA,NA,NA,Site ID changed from nla06608-2418 to NLA06608-NELP4896.
NLA06608-3890,1,P,505411,6.31,NA,51.33,NA,N,21.63,NA,0.665,<RL (2),Y,2.91,NA,N,2.78,NA,N,0.01,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,98,NA,N,1,<RL (4),Y,2.768,N,NA,NA,NA,9.398,NA,N,4.643,NA,N,1.417,NA,N,0.443,NA,N,5.739,NA,N,0.449,NA,N,7,NA,N,2.68,NA,N,369.48,383.87,368.28,3.9,NA,NA,NA,NA,NA
NLA06608-3911,1,P,508341,7.53,NA,150.8,NA,N,862.84,NA,5.78,NA,N,6.15,NA,N,5.88,NA,N,0.041,NA,N,0.014,<RL (0.02),Y,0.028,NA,N,643,NA,N,43,NA,N,29.12,N,NA,NA,NA,18.154,NA,N,0.591,NA,N,7.889,NA,N,3.246,NA,N,14.44,NA,N,2.35,NA,N,10,NA,N,9.517,NA,N,1351.89,1389.22,1348.98,0.73,NA,NA,NA,NA,NA
NLA06608-4056,1,P,504991,8.5,NA,1320,NA,Y,3788.36,NA,5.71,NA,N,7.02,NA,N,6.55,NA,N,0.022,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,651,NA,N,75,NA,N,8.08,N,NA,NA,NA,182.612,NA,N,228.362,NA,N,93.31,NA,N,34.48,NA,N,131.5,NA,N,6.478,NA,N,8,NA,N,13.194,NA,N,13380.44,13693.61,13379.08,1,NA,NA,NA,NA,NA
NLA06608-4064,1,P,513321,8.33,NA,857.1,NA,N,3711.59,NA,4.49,NA,N,7.52,NA,N,7.05,NA,N,0.011,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,770,NA,N,47,NA,N,10.187,N,F1,"WAS NOT ABLE TO BE FROZEN TILL 6 HOURS LATER, POSSIBLE THAWING",NA,20.748,NA,N,228.569,NA,N,55.61,NA,N,44.2,NA,N,48.53,NA,N,11.42,NA,N,9,NA,N,0.456,NA,N,8815.81,9055.62,8815.09,0.9,NA,NA,NA,NA,NA
NLA06608-4206,1,P,516851,8.11,NA,8300,NA,N,2329.89,NA,7.74,NA,N,7.25,NA,N,6.73,NA,N,0.021,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,1627,NA,N,61,NA,N,66.96,N,NA,NA,NA,2402.311,NA,N,60.549,NA,N,87.29,NA,N,54.47,NA,N,1443,NA,N,7.291,NA,N,9,NA,N,9.471,NA,N,71792.94,71350.11,71791.53,0.62,NA,NA,NA,NA,NA
NLA06608-4252,1,P,513121,7.86,NA,73.17,NA,N,627.33,NA,0.59,<RL (2),Y,2.65,NA,N,2.69,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,188,NA,N,1,<RL (4),Y,1.472,N,NA,NA,NA,0.44,NA,N,3.672,NA,N,9.233,NA,N,2.655,NA,N,0.602,NA,N,0.381,NA,N,7,NA,N,0.827,NA,N,715.56,716.21,715.13,4.95,NA,NA,NA,NA,NA
NLA06608-4320,1,P,517051,7.73,NA,640.7,NA,N,2841.92,NA,11.2,NA,N,4.31,NA,N,4.34,NA,N,0.037,NA,N,0.516,NA,N,0.47,NA,N,1871,NA,N,177,NA,N,2.504,N,F1,36-40 HOURS UNTIL FILTER,NA,80.846,NA,N,42.379,NA,N,45.76,NA,N,8.816,NA,N,48.29,NA,N,7.938,NA,N,20,NA,N,6.042,NA,N,5314.99,6038.17,5312.4,0.8,NA,NA,NA,NA,NA
NLA06608-4382,1,P,516531,7.86,NA,302.4,NA,N,2583.63,NA,10.5,NA,N,5.73,NA,N,5.72,NA,N,0.036,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,571,NA,N,35,NA,N,12.08,N,NA,NA,NA,11.347,NA,N,3.276,NA,N,31.56,NA,N,12.96,NA,N,6.058,NA,N,3.313,NA,N,18,NA,N,6.781,NA,N,2992.03,2971.9,2989.54,0.75,NA,NA,NA,NA,NA
NLA06608-4413,1,P,507391,6.37,NA,90.21,NA,N,32.5,NA,1.05,<RL (2),Y,3.61,NA,N,3.63,NA,N,0.011,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,251,NA,N,8,NA,N,2.56,N,NA,NA,NA,20.098,NA,N,4.894,NA,N,1.952,NA,N,0.415,NA,N,11.24,NA,N,0.508,NA,N,7,NA,N,0.09,<RL (0.1),Y,634.67,701.7,633.46,2.7,NA,NA,NA,NA,NA
NLA06608-4414,1,P,509891,7.44,NA,94.85,NA,N,733.23,NA,5.3,NA,N,4.6,NA,N,4.31,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,480,NA,N,38,NA,N,12.1,N,NA,NA,NA,1.951,NA,N,5.443,NA,N,10.07,NA,N,2.57,NA,N,3.577,NA,N,1.314,NA,N,20,NA,N,10.871,NA,N,903.84,901.62,903.17,0.88,NA,NA,NA,NA,NA
NLA06608-4440,1,P,509951,8.37,NA,262.4,NA,N,2291.99,NA,7.32,NA,N,5.74,NA,N,5.33,NA,N,0.02,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,803,NA,N,38,NA,N,34.2,N,NA,NA,NA,7.426,NA,N,9.849,NA,N,29.1,NA,N,6.24,NA,N,11.05,NA,N,3.987,NA,N,16,NA,N,8.923,NA,N,2549.47,2706.51,2548.19,0.83,NA,NA,NA,NA,NA
NLA06608-4472,1,P,508301,8.67,NA,658.3,NA,N,2993,NA,35.1,NA,N,5.19,NA,N,4.69,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,816,NA,N,282,NA,N,29.4,N,NA,NA,NA,61.624,NA,N,87.099,NA,N,53.33,NA,N,15.93,NA,N,52.38,NA,N,6.501,NA,N,10,NA,N,1.345,NA,N,6417.04,6544.57,6416.69,0.3,NA,NA,NA,NA,NA
NLA06608-4504,1,P,502721,7.42,NA,141.9,NA,N,976.71,NA,4.32,NA,N,8.51,NA,N,7.8,NA,N,0.023,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,680,NA,N,32,NA,N,18.514,N,NA,NA,NA,5.677,NA,N,7.678,NA,N,14.41,NA,N,3.251,NA,N,3.924,NA,N,1.997,NA,N,42,NA,N,1.141,NA,N,1210,1296.73,1208.34,0.88,NA,NA,NA,NA,NA
NLA06608-4610,1,P,506921,8.37,NA,358,NA,N,3662,NA,2.01,NA,N,5.48,NA,N,5,NA,N,0.013,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,426,NA,N,22,NA,N,5.383,N,NA,NA,NA,3.391,NA,N,6.575,NA,N,68.22,NA,N,3.085,NA,N,2.458,NA,N,2.623,NA,N,16,NA,N,10.792,NA,N,3832.88,3894.54,3832.04,1.62,NA,NA,NA,NA,NA
NLA06608-4643,1,P,509341,7.15,NA,156.2,NA,N,895.82,NA,4.67,NA,N,8.23,NA,N,8.1,NA,N,0.017,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,557,NA,N,19,NA,N,13.834,N,NA,NA,NA,14.537,NA,N,6.995,NA,N,14.78,NA,N,4.268,NA,N,7.096,NA,N,2.349,NA,N,25,NA,N,5.3,NA,N,1458.74,1451.56,1457.47,1.15,NA,NA,NA,NA,NA
NLA06608-4650,1,P,510671,7.21,NA,79.2,NA,N,351.35,NA,5.94,NA,N,11.12,NA,N,11.18,NA,N,0.059,NA,N,0.005,<RL (0.02),Y,0.019,NA,Y,681,NA,N,43,NA,N,26.08,N,NA,NA,NA,8.492,NA,N,2.94,NA,N,5.41,NA,N,1.696,NA,N,5.367,NA,N,2.279,NA,N,36,NA,N,11.271,NA,N,705.5,653.5,701.26,0.79,NA,NA,NA,NA,NA
NLA06608-4659,1,P,516901,8.1,NA,949.9,NA,N,2518.72,NA,15.6,NA,N,4.09,NA,N,3.7,NA,N,0.171,NA,N,0.214,NA,N,0.277,NA,N,1247,NA,N,90,NA,N,76.32,N,NA,NA,NA,6.598,NA,N,340.196,NA,N,147.7,NA,N,18.55,NA,N,10.19,NA,N,5.25,NA,N,14,NA,N,9.63,NA,N,9485.68,9807.49,9474.19,0.37,NA,NA,NA,NA,NA
NLA06608-4686,1,P,507971,6.85,NA,79.17,NA,N,266.3,NA,36.2,NA,N,7.57,NA,N,6.5,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.015,NA,Y,446,NA,N,84,NA,N,16.8,N,NA,NA,NA,4.158,NA,N,13.113,NA,N,4.786,NA,N,1.401,NA,N,6.411,NA,N,1.526,NA,N,15,NA,N,10.19,NA,N,672.78,657.81,672,0.38,NA,NA,NA,NA,NA
NLA06608-4698,1,P,508351,7.81,NA,297.2,NA,N,2608.8,NA,7.44,NA,N,8.07,NA,N,7.04,NA,N,0.23,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,1333,NA,N,142,NA,N,104.4,N,NA,NA,NA,11.618,NA,N,0.125,<RL (0.5),Y,27.98,NA,N,9.969,NA,N,8.819,NA,N,6.023,NA,N,10,NA,N,11.222,NA,N,2770.11,2936.51,2754.18,0.63,NA,NA,NA,NA,NA
NLA06608-4828,1,P,513961,8.32,NA,366.8,NA,N,3384.5,NA,4.87,NA,N,5.53,NA,N,5.45,NA,N,0.021,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,421,NA,N,24,NA,N,4.617,N,NA,NA,NA,10.183,NA,N,9.883,NA,N,30.22,NA,N,21.36,NA,N,9.008,NA,N,2.975,NA,N,17,NA,N,8.742,NA,N,3734.93,3877.56,3733.57,1.23,NA,NA,NA,NA,NA
NLA06608-4929,1,P,509641,8.15,NA,289.9,NA,N,2815.11,NA,3.67,NA,N,8.14,NA,N,7.51,NA,N,0.02,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,954,NA,N,121,NA,N,38.304,N,NA,NA,NA,2.104,NA,N,8.493,NA,N,44.71,NA,N,6.636,NA,N,1.649,NA,N,3.531,NA,N,36,NA,N,10.938,NA,N,2940.47,3051.29,2939.13,0.94,NA,NA,NA,NA,NA
NLA06608-4949,1,P,504281,7.84,NA,229.2,NA,N,1832.06,NA,9.66,NA,N,3.97,NA,N,3.84,NA,N,0.017,<RL (0.02),Y,0.059,NA,N,0.048,NA,N,623,NA,N,82,NA,N,NA,NA,NA,NA,K,5.388,NA,N,13.918,NA,N,31.38,NA,N,4.744,NA,N,4.728,NA,N,2.911,NA,N,19,NA,N,5.31,NA,N,2237.53,2277.25,2236.35,0.83,NA,NA,NA,NA,NA
NLA06608-9999,1,P,503901,7.17,NA,28.99,NA,N,133.8,NA,0.516,<RL (2),Y,3.19,NA,N,2.94,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,149,NA,N,1,<RL (4),Y,1.024,N,NA,NA,NA,0.555,NA,N,3.747,NA,N,2.545,NA,N,0.561,NA,N,1.078,NA,N,0.643,NA,N,13,NA,N,3.001,NA,N,236.85,227.53,236.5,8.55,NA,NA,NA,NA,NA
NLA06608-ACAD_LAKES_0435,1,P,513451,6.67,NA,27.54,NA,N,55.28,NA,0.555,<RL (2),Y,2.07,NA,N,1.92,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.016,NA,Y,151,NA,N,10,NA,N,1.04,N,NA,NA,NA,3.937,NA,N,2.086,NA,N,1.249,NA,N,0.364,NA,N,2.479,NA,N,0.163,NA,N,8,NA,N,1.572,NA,N,204.99,211.11,204.28,NA,Y,-ATH:Clear to Bottom Secchi numbers set to missing,NA,NA,NA
NLA06608-ALPS-1218,1,P,509961,4.57,NA,18.23,NA,N,-40.89,NA,2.47,NA,N,11.29,NA,N,11.36,NA,N,0.024,NA,N,0.005,<RL (0.02),Y,0.017,NA,Y,414,NA,N,14,NA,N,1.085,N,F1,KEPT ON WET ICE,NA,1.009,NA,N,1.039,NA,N,0.306,NA,N,0.171,NA,N,0.938,NA,N,0.244,NA,N,140,NA,N,0.434,NA,N,105.01,37.33,76.38,1.04,NA,NA,NA,NA,NA
NLA06608-ALSC:020149,1,P,517431,7.02,NA,28.61,NA,N,139.74,NA,0.752,<RL (2),Y,3.42,NA,N,3.36,NA,N,0.01,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,191,NA,N,5,NA,N,3.269,N,F1,BUFFER EXPLODED ALL OVER BAG WITH SAMPLE CONTAINERS SO THEY MAY BE CONTAMINATED,NA,0.285,NA,N,3.625,NA,N,3,NA,N,0.559,NA,N,0.835,NA,N,0.281,NA,N,12,NA,N,4.24,NA,N,240.01,223.35,239.21,3.7,NA,NA,NA,BUFFER EXPLODED ALL OVER BAG WITH SAMPLE CONTAINERS SO THEY MAY BE CONTAMINATED,NA
NLA06608-ELS:1C2-032,1,P,508151,6.78,NA,29.79,NA,N,92.74,NA,4.86,NA,N,5.58,NA,N,4.27,NA,N,0.018,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,264,NA,N,11,NA,N,14.184,N,NA,NA,NA,2.017,NA,N,3.21,NA,N,1.656,NA,N,0.577,NA,N,1.909,NA,N,0.4,NA,N,12,NA,N,2.914,NA,N,224.83,216.63,223.38,1.28,NA,NA,NA,NA,NA
NLA06608-ELS:1C3-003,1,P,511361,6.81,NA,18.07,NA,N,113.48,NA,0.64,<RL (2),Y,6.4,NA,N,6.59,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,256,NA,N,9,NA,N,2.72,N,NA,NA,NA,0.202,<RL (0.2),N,2.303,NA,N,1.509,NA,N,0.612,NA,N,0.57,NA,N,0.214,NA,N,21,NA,N,0.288,NA,N,156.22,167.28,155.93,3.77,NA,NA,NA,NA,NA
NLA06608-ELS:1D1-035,1,P,503981,7.2,NA,54.16,NA,N,92.85,NA,6.3,NA,N,2.2,NA,N,2.16,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,444,NA,N,23,NA,N,31.36,N,NA,NA,NA,9.745,NA,N,4.412,NA,N,1.354,NA,N,1.018,NA,N,6.012,NA,N,0.627,NA,N,5,<RL (5),N,3.657,NA,N,429.51,459.64,428.88,1.52,NA,NA,NA,NA,NA
NLA06608-ELS:1D2-087,1,P,503671,6.54,NA,57.59,NA,N,164.92,NA,3.92,NA,N,8.44,NA,N,6.48,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,532,NA,N,35,NA,N,16.8,N,NA,NA,NA,7.611,NA,N,3.693,NA,N,2.842,NA,N,1.09,NA,N,4.924,NA,N,0.708,NA,N,25,NA,N,1.11,NA,N,464.66,456.77,463.8,0.86,NA,NA,NA,NA,NA
NLA06608-ELS:1E1-052,1,P,509031,6.85,NA,21,NA,N,74.45,NA,0.458,<RL (2),Y,4.28,NA,N,4.38,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.015,NA,Y,130,NA,N,10,NA,N,1.672,N,NA,NA,NA,0.95,NA,N,2.546,NA,N,0.488,NA,N,0.38,NA,N,1.194,NA,N,0.483,NA,N,16,NA,N,1.061,NA,N,120.05,155.47,119.91,4.5,NA,VARIABLE CLOUD COVER,NA,NA,NA
NLA06608-ELS:1E1-096,1,P,510211,6.67,NA,20.48,NA,N,86.8,NA,1.46,<RL (2),Y,7.19,NA,N,6.8,NA,N,0.005,<RL (0.02),Y,0.011,<RL (0.02),Y,0.019,NA,Y,236,NA,N,9,NA,N,2.912,N,NA,NA,NA,0.803,NA,N,2.148,NA,N,1.79,NA,N,0.354,NA,N,1.229,NA,N,0.447,NA,N,27,NA,N,2.832,NA,N,183.84,155.74,183.34,2.06,NA,NA,NA,NA,NA
NLA06608-ELS:1E1-128,1,P,508171,6.79,NA,22.66,NA,N,85.91,NA,1.06,<RL (2),Y,5.68,NA,N,4.68,NA,N,0.049,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,394,NA,N,8,NA,N,3.152,N,NA,NA,NA,1.061,NA,N,2.332,NA,N,1.587,NA,N,0.446,NA,N,1.728,NA,N,0.261,NA,N,22,NA,N,2.493,NA,N,201.38,164.55,197.73,2.46,NA,NA,NA,NA,"0710798 accidentally filtered as 0710798 + 0710799. Error caught 2/14/08, samples refiltered and reanalyzed."
NLA06608-ELS:1E2-027,1,P,506811,6.97,NA,27.03,NA,N,155.87,NA,4.03,NA,N,10.62,NA,N,10.42,NA,N,0.019,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,629,NA,N,28,NA,N,7.936,N,NA,NA,NA,0.216,NA,N,1.999,NA,N,3.365,NA,N,0.624,NA,N,0.577,NA,N,0.145,NA,N,34,NA,N,1.119,NA,N,249.53,203.69,248.07,NA,Y,-ATH:Clear to Bottom Secchi numbers set to missing,NA,NA,NA
NLA06608-ELS:1E3-002,1,P,508191,8.39,NA,90.23,NA,N,860.51,NA,2.52,NA,N,7.07,NA,N,6.81,NA,N,0.017,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,731,NA,N,14,NA,N,11.408,N,NA,NA,NA,0.618,NA,N,1.443,NA,N,15.29,NA,N,1.353,NA,N,0.735,NA,N,0.187,NA,N,17,NA,N,5.025,NA,N,912.15,907.99,911.06,NA,Y,NA,NA,NA,NA
NLA06608-ELS:1E3-012,1,P,503951,7.59,NA,53.73,NA,N,395.21,NA,0.822,<RL (2),Y,2.56,NA,N,2.31,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,161,NA,N,4,<RL (4),N,1.168,N,NA,NA,NA,0.302,NA,N,4.325,NA,N,7.886,NA,N,0.583,NA,N,1.01,NA,N,0.437,NA,N,3,<RL (5),Y,2.764,NA,N,497.04,493.8,496.59,5.28,NA,NA,NA,NA,NA
NLA06608-ELS:1E3-071,1,P,508181,7.81,NA,68.89,NA,N,631.62,NA,2.61,NA,N,9.15,NA,N,8.15,NA,N,0.017,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,807,NA,N,17,NA,N,4.816,N,NA,NA,NA,0.372,NA,N,2.275,NA,N,10.02,NA,N,1.674,NA,N,1.157,NA,N,0.183,NA,N,26,NA,N,2.644,NA,N,693.95,689.49,692.76,NA,Y,-ATH:Clear to Bottom Secchi numbers set to missing,NA,NA,NA
NLA06608-ELS:2B2-008,1,P,503561,6.21,NA,16.88,NA,N,57.51,NA,0.587,<RL (2),Y,10.26,NA,N,10.76,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,299,NA,N,8,NA,N,3.968,N,NA,NA,NA,0.245,NA,N,1.755,NA,N,1.799,NA,N,0.384,NA,N,0.298,NA,N,0.349,NA,N,65,NA,N,0.235,NA,N,144.52,101.58,143.26,1.39,NA,LAKE VERY TANIN,NA,NA,NA
NLA06608-ELS:2C2-048,1,P,503541,6.6,NA,13.65,NA,N,63.84,NA,0.834,<RL (2),Y,6.02,NA,N,5.71,NA,N,0.018,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,593,NA,N,8,NA,N,5.64,N,NA,NA,NA,0.225,NA,N,1.576,NA,N,1.177,NA,N,0.39,NA,N,0.236,NA,N,0.436,NA,N,4,<RL (5),Y,0.089,<RL (0.1),Y,113.78,103.25,112.24,2.79,NA,NA,NA,NA,NA
NLA06608-ELS:2C3-018,1,P,512281,7.06,NA,26.08,NA,N,170,NA,1.11,<RL (2),Y,6.22,NA,N,5.65,NA,N,0.01,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,328,NA,N,10,NA,N,5.448,N,NA,NA,NA,0.246,NA,N,1.913,NA,N,2.775,NA,N,0.871,NA,N,0.647,NA,N,0.355,NA,N,10,NA,N,0.647,NA,N,248.16,216.85,247.37,1.94,NA,NA,NA,NA,NA
NLA06608-ELS:2D3-008,1,P,511721,8.32,NA,252,NA,N,2558.5,NA,0.52,<RL (2),Y,14.42,NA,N,14.33,NA,N,0.021,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,722,NA,N,13,NA,N,1.113,N,F2,PUT ON DRY ICE ONLY BRIEFLY SO WE COULD MAKE THE 15:00 FEDEX,NA,0.882,NA,N,3.731,NA,N,35.26,NA,N,10.31,NA,N,2.71,NA,N,0.708,NA,N,27,NA,N,10.217,NA,N,2745.21,2661.06,2743.85,5.05,NA,NA,NA,NA,NA
NLA06608-EMAP:ME011L,1,P,504531,7.14,NA,34.56,NA,N,235.69,NA,0.97,<RL (2),Y,7.66,NA,N,7.5,NA,N,0.01,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,246,NA,N,13,NA,N,4.347,N,NA,NA,NA,0.241,NA,N,2.023,NA,N,4.465,NA,N,0.699,NA,N,0.895,NA,N,0.299,NA,N,35,NA,N,2.508,NA,N,327.68,284.68,326.9,2.5,NA,W/ SCOPE REAPPEARS 4.19M DISAPPEARS 4.34,NA,NA,NA
NLA06608-EMAP:ME012L,1,P,508871,7.59,NA,52.52,NA,N,408.56,NA,0.399,<RL (2),Y,3.66,NA,N,3.48,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,129,NA,N,1,<RL (4),Y,0.688,N,F1,DIFFERENT LABEL THAN ORIG PACKET,NA,0.298,NA,N,3.581,NA,N,8.366,NA,N,0.594,NA,N,0.774,NA,N,0.294,NA,N,8,NA,N,2.667,NA,N,507.9,491.55,507.53,5.64,NA,NEED TO REDO?,NA,DIFFERENT LABEL BECAUSE OTHERS LOST.,NA
NLA06608-EMAP:ME254L,1,P,509051,7.38,NA,44.85,NA,N,317.5,NA,0.681,<RL (2),Y,4.58,NA,N,4.23,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,204,NA,N,5,NA,N,1.749,N,NA,NA,NA,0.296,NA,N,3.593,NA,N,6.256,NA,N,0.914,NA,N,0.753,NA,N,0.161,NA,N,10,NA,N,1.928,NA,N,424.65,400.98,424.26,3.92,NA,NA,NA,NA,NA
NLA06608-EMAP:ME263L,1,P,509971,6.55,NA,19.48,NA,N,72.3,NA,1.14,<RL (2),Y,7.66,NA,N,7.32,NA,N,0.02,NA,N,0.011,<RL (0.02),Y,0.021,NA,N,314,NA,N,11,NA,N,1.84,N,NA,NA,NA,0.792,NA,N,1.628,NA,N,1.593,NA,N,0.323,NA,N,1.3,NA,N,0.295,NA,N,49,NA,N,2.596,NA,N,171.87,130.32,170.16,1.58,NA,NA,NA,NA,NA
NLA06608-EMAP:ME518L,1,P,507841,6.95,NA,22.32,NA,N,106.35,NA,0.495,<RL (2),Y,3.51,NA,N,3.54,NA,N,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,0.005,<RL (0.02),Y,156,NA,N,7,NA,N,2.056,N,NA,NA,NA,0.795,NA,N,2.587,NA,N,2.151,NA,N,0.435,NA,N,1.077,NA,N,0.342,NA,N,10,NA,N,2.925,NA,N,198.84,182.75,198.72,4.59,NA,NA,NA,NA,NA
