SITE_ID,VISIT_NO,sixDepth,sivDepth,L_sixDepth,L_sivDepth,bsfcBedrock,bsfcBoulders,bsfcCobble,bsfcGravel,bsfcSand,bsfcSilt,bsfcOrganic,bsfcWood,bsiStaVariety,bsiSiteVariety,bsiStStaVariety,bsxLdia,bsvLdia,amfcEmergent,amfcFloating,amfcSubmergent,amfcAll,amfcFltEmg,fcfcAquatic,fcfcBoulders,fcfcBrush,fcfcLedges,fcfcLiveTrees,fcfcOverhang,fcfcSnag,fcfcStructures,fciAll,fciBig,fciNatural,fciRipVeg,rvfcCanBig,rvfcCanSmall,rvfcUndNonw,rvfcUndWoody,rvfcGndBare,rvfcGndInundated,rvfcGndNonw,rvfcGndWoody,rviCanopy,rviUnderstory,rviGround,rviWoody,rviTallWood,rviHerbs,rviCanUnd,rviTotalVeg
NLA06608-ELS:2D3-008,1,0.78,0.335989418,-0.055517328,-0.360524052,0,0,0,0.005128205,0.058974359,0.431662782,0.461499611,0.042735043,2.6,5,1.923076923,-0.289298592,0.133097942,0.34,0.405,0.5475,0.815,0.745,0.815,0,0.045,0,0,0,0,0,0.86,0,0.86,0.045,0.005,0.025,0.72,0.055,0,0.344783378,0.569785387,0.085431235,0.03,0.775,1.425,0.14,0.085,1.5025,0.805,1.6425
NLA06608-EMAP:ME011L,1,0.88,0.342539535,-0.008773924,-0.354047924,0,0.146845049,0.366142075,0.080696747,0.047243755,0.210388175,0.073497169,0.075187029,4.5,7,1.555555556,0.153648448,0.267520094,0.08,0.01,0.23,0.1375,0.09,0.22,0.2125,0.0825,0.025,0,0.07,0.01,0,0.62,0.3075,0.62,0.0925,0.057222222,0.687777778,0.025,0.158333333,0,0.008510638,0.270342005,0.721147356,0.7575,0.1675,0.6225,1.33,0.9,0.2075,0.925,1.5375
NLA06608-EMAP:ME012L,1,2.65,1.760839446,0.439332694,0.269708904,0,0.080594002,0.297190333,0.184911428,0.317820687,0.008738739,0.002857143,0.107887668,3.6,7,1.944444444,0.164301327,0.194670856,0.005555556,0,0.055555556,0.055555556,0.005555556,0.005555556,0.061111111,0.072222222,0.091666667,0,0,0.055555556,0,0.286111111,0.152777778,0.286111111,0.127777778,0.1275,0.605,0.107222222,0.235277778,0,0,0.816666667,0.183333333,0.7325,0.355,0.135,1.0025,0.9775,0.22,1.0875,1.2225
NLA06608-EMAP:ME254L,1,1.37,0.485455113,0.167317335,-0.232506397,0.015384615,0.090103197,0.284405585,0.079746188,0.090784391,0.03627451,0.113568351,0.289733163,4.6,8,1.739130435,0.206429799,0.253021085,0.065,0,0.0875,0.065,0.065,0,0.01,0.34,0.025,0.02,0.0925,0.0975,0,0.585,0.1275,0.585,0.4575,0.095,0.4725,0.03,0.32,0,0,0.132666667,0.867333333,0.5675,0.35,0.26,1.1225,0.8875,0.055,0.9175,1.1775
NLA06608-EMAP:ME263L,1,0.92,0.361478446,0.008600172,-0.335848579,0.074764968,0.216341658,0.189416605,0.118124923,0.10072962,0.26901648,0.005128205,0.026477541,3.4,8,2.352941176,0.131223355,0.318716825,0.2125,0.075,0.3375,0.45,0.2875,0.3225,0.0875,0.025,0,0,0,0.025,0,0.46,0.0875,0.46,0.05,0.015,0.3575,0.26,0.2225,0,0.07881137,0.626377261,0.29481137,0.3725,0.4975,0.5525,0.7075,0.6025,0.66,0.87,1.3675
NLA06608-EMAP:ME518L,1,1.75,0.910738406,0.267171728,0.004638768,0,0.246205371,0.365113531,0.152733108,0.1557312,0.053488372,0,0.026728417,2.6,6,2.307692308,0.251335927,0.199816268,0.2625,0.02,0.1175,0.2625,0.2825,0.12,0.125,0,0.0575,0,0,0.005,0,0.3075,0.1825,0.3075,0.005,0.055,0.505,0.1125,0.27,0.096428571,0.025,0.489285714,0.389285714,0.56,0.3825,0.32,0.96,0.83,0.2975,0.9425,1.2575
NLA06608-FL:107895579,1,1.45,0.25055494,0.190331698,-0.455243909,0,0,0,0,0,0.5,0.5,0,2,2,1,-0.351820729,0,0.03,0.195,0.875,0.845,0.225,0.875,0,0,0,0.005,0.005,0,0,0.885,0.005,0.885,0.005,0.005,0.005,0.025,0.025,0.004166667,0.9,0.047916667,0.047916667,0.01,0.05,0.9025,0.0925,0.035,0.0825,0.06,0.175
NLA06608-FL:16674741,1,2.1,0.952190457,0.342422681,0.022094359,0,0,0,0,0.994594595,0.005405405,0,0,1.1,2,1.818181818,-0.078221847,0.00470215,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,0.0825,0.005,0.03,0.17,0.263344337,0,0.511221321,0.225434343,0.0875,0.2,0.72,0.49,0.2575,0.5175,0.2875,1.0075
NLA06608-FL:18261987,1,0.82,0.382390144,-0.036212173,-0.316601574,0,0,0,0,0.542160298,0.291420938,0.143715232,0.022703531,3.3,4,1.212121212,-0.175193395,0.075172024,0.25,0,0,0.2825,0.25,0.23,0,0.025,0,0.045,0,0,0,0.3,0,0.3,0.07,0.133333333,0.027777778,0.610833333,0.086666667,0,0.759053712,0.196359669,0.044586619,0.161111111,0.735,1.16,0.295,0.24,0.87,0.88,1.165
NLA06608-FL:99324403,1,2.02,0.282055944,0.326335861,-0.417873039,0,0,0,0,0.098103171,0.400640534,0.403804465,0.09745183,4,4,1,-0.296520141,0.05981952,0,0,0,0,0,0.09,0,0.11,0,0,0.145,0.025,0,0.37,0.145,0.37,0.135,0.608055556,0.119444444,0.24,0.59,0.038302419,0,0.493647709,0.471880115,0.7525,0.86,1.1225,1.8975,1.3575,0.8375,1.6125,2.735
NLA06608-FL:99344895,1,1.43,0.105934991,0.184691431,-0.686269856,0,0,0,0,0,0.777777778,0.222222222,0,2,2,1,-0.351820729,0,0.1775,0.2175,0.875,0.875,0.395,0.875,0,0,0,0,0,0,0,0.875,0,0.875,0,0,0,0.180555556,0.03,0,0.602232721,0.370222509,0.02754477,0,0.1925,0.9025,0.055,0.03,0.515,0.1925,0.57
NLA06608-IN:646,1,1.109090909,1.341234167,0.082458956,0.158734549,0,0,0,0.008303062,0.400363662,0.361203681,0.142865033,0.087264563,3.818181818,5,1.30952381,-0.212524976,0.103342067,0.015,0.031818182,0.06,0.054545455,0.046818182,0.059090909,0,0.086363636,0.056818182,0.022727273,0.045454545,0.027272727,0,0.297727273,0.102272727,0.297727273,0.136363636,0.229545455,0.340909091,0.116161616,0.761111111,0.060686654,0.12048692,0.572990652,0.245835774,0.584090909,0.888636364,0.590909091,1.5,1.347727273,0.522727273,1.472727273,2.022727273
NLA06608-MI:7007,1,2.64,0.616801787,0.437750563,-0.144600921,0,0,0,0,0.005405405,0.156920557,0.837674038,0,1.7,3,1.764705882,-0.218765927,0.173195422,0.3275,0.6875,0.815,0.815,1.015,0.815,0,0.03,0.32,0,0.005,0.005,0,1.175,0.325,1.175,0.035,0.04,0.105,0.148999574,0.631555981,0.008421986,0,0.615139999,0.376438015,0.145,0.858333333,1.0375,1.1975,0.76,0.7575,0.9175,1.955
NLA06608-MN:03-0029,1,0.93,0.333499958,0.012837225,-0.36301094,0,0,0.004166667,0,0.070588731,0.194367485,0.696608527,0.059672598,2.7,5,1.851851852,-0.200950344,0.162823302,0.1225,0.2875,0.3175,0.5575,0.41,0.5575,0.005,0.085,0,0,0.02,0.005,0,0.6725,0.025,0.6725,0.09,0.145,0.3,0.2975,0.4225,0,0.210275974,0.517418831,0.272305195,0.46,0.72,0.5525,0.9475,0.8825,0.595,1.18,1.5425
NLA06608-MN:06-0002,1,1.08,0.161932771,0.071882007,-0.581810163,0,0.005405405,0.130184808,0.350133568,0.444437209,0.05598916,0.004444444,0.009405405,3.2,7,2.1875,0.056542378,0.120939274,0.055,0,0.01,0.06,0.055,0.06,0.005,0.01,0,0,0.01,0,0.005,0.09,0.02,0.085,0.01,0.158333333,0.180555556,0.264722222,0.407777778,0.094517797,0.038333333,0.452820467,0.414328403,0.338888889,0.715,0.715,1.025,0.7375,0.6525,1.02,1.6775
NLA06608-MN:11-0102,1,1.04,0.432563419,0.056904851,-0.273628668,0,0.00789272,0.071055023,0.084846129,0.599836405,0.03008547,0.149095536,0.057188717,3.7,7,1.891891892,-0.011704071,0.093356036,0.105,0.1575,0.4025,0.4225,0.2625,0.4225,0.015,0.065,0.05,0,0.015,0.005,0,0.5725,0.08,0.5725,0.07,0.174377395,0.270622605,0.289444444,0.505555556,0.122948349,0.130404801,0.298911012,0.447735838,0.5025,0.835,0.8775,1.4725,1.035,0.62,1.3375,2.0925
NLA06608-MN:15-0010,1,1.45,0.246080384,0.190331698,-0.460823016,0,0.074468085,0.11587119,0,0,0.733933934,0.022222222,0.053504568,1.9,5,2.631578947,-0.199747954,0.321769344,0.495,0.1525,0.515,0.7225,0.6475,0.66,0.0575,0.085,0.01,0.005,0.05,0.005,0,0.8725,0.1175,0.8725,0.095,0.1975,0.295,0.165,0.2675,0.103030303,0.016498316,0.583315133,0.297156247,0.5075,0.4325,0.655,0.9675,0.775,0.6175,0.94,1.585
NLA06608-MN:22-0074,1,0.97,0.266874919,0.029383778,-0.435481978,0,0.014200542,0.035309572,0.030708723,0.335643098,0.548528023,0.004651163,0.030958879,3.6,7,1.944444444,-0.199372889,0.14409259,0.0575,0.005,0.495,0.52,0.0625,0.2075,0.01,0.045,0,0,0.055,0.005,0.02,0.3425,0.085,0.3225,0.05,0.25,0.1325,0.1875,0.26,0.183011803,0.005128205,0.590559811,0.221300181,0.3825,0.4475,0.7125,0.835,0.6425,0.7025,0.83,1.5375
NLA06608-MN:49-0140,1,1.582,2.157085482,0.225825991,0.353548007,0,0,0.047163093,0.088642459,0.409810582,0.394358307,0.029291563,0.030733996,4.2,6,1.428571429,-0.148211132,0.150675099,0.195,0,0.695,0.815,0.195,0.3,0,0.015,0,0,0.075,0.01,0,0.4,0.075,0.4,0.025,0.2425,0.235,0.23,0.46,0.143809524,0.016247896,0.556113076,0.283829504,0.5075,0.69,0.7375,1.205,0.9675,0.715,1.1975,1.92
NLA06608-MN:51-0063,1,1.29,0.523768397,0.1430148,-0.204976633,0,0.088328326,0.17148022499999999,0.092122636,0.531982701,0.106763619,0,0.009322493,3.5,6,1.714285714,0.042694277,0.151210323,0,0,0,0,0,0,0.045,0.02,0,0,0.02,0.015,0.0825,0.1825,0.1475,0.1,0.035,0.265277778,0.149722222,0.082222222,0.380277778,0.282745551,0,0.311905724,0.405348725,0.4275,0.475,0.4575,1.0925,0.8175,0.2675,0.9025,1.36
NLA06608-MN:56-0306,1,1.96,0.211869981,0.31386722,-0.506026426,0,0.01025641,0.070536214,0.112361776,0.458471409,0.228294228,0.009779368,0.110300594,3.6,7,1.944444444,-0.081347913,0.169412089,0.1775,0,0.395,0.5175,0.1775,0.4575,0.01,0.065,0,0.005,0.085,0.005,0.005,0.6325,0.1,0.6275,0.075,0.387777778,0.272222222,0.1125,0.5375,0.219345238,0,0.418149351,0.362505411,0.6725,0.65,0.7125,1.55,1.21,0.485,1.3225,2.035
NLA06608-MN:61-0037,1,0.89,0.251440296,-0.004364805,-0.454148445,0,0.009529212,0.014884303,0.054538664,0.576728014,0.237102758,0.064294258,0.042922792,4.9,7,1.428571429,-0.120663258,0.092171392,0,0,0.405,0.405,0,0.15,0,0.05,0,0,0.1,0.005,0.005,0.31,0.105,0.305,0.055,0.4325,0.1725,0.1125,0.4125,0.158759158,0,0.627666106,0.213574736,0.605,0.525,0.7525,1.2,1.0175,0.6825,1.13,1.8825
NLA06608-MN:74-0023,1,1.19,0.502106673,0.11058971,-0.22032656,0,0.004651163,0.031155469,0.111254469,0.389630868,0.426578994,0.026472626,0.01025641,3.9,7,1.794871795,-0.152611259,0.133972969,0.155,0.025,0.2475,0.435,0.18,0.41,0.005,0.005,0,0,0.03,0,0.065,0.515,0.1,0.45,0.005,0.485,0.095,0.055,0.325,0.144924794,0.004878049,0.590502168,0.259694989,0.58,0.38,0.7875,1.14,0.905,0.6025,0.96,1.7425
NLA06608-MN:75-0200,1,1.04,0.245854519,0.056904851,-0.461106546,0,0,0.021536358,0.186210596,0.536175412,0.09957483,0.106193694,0.05030911,3.3,6,1.818181818,-0.058658849,0.116019841,0.005,0,0.025,0.03,0.005,0.025,0,0.05,0,0,0.1075,0.005,0,0.1875,0.1075,0.1875,0.055,0.325,0.14,0.2425,0.39,0.03030303,0.005405405,0.486594595,0.47769697,0.465,0.6475,0.625,1.1625,0.8625,0.57,1.1125,1.7325
NLA06608-MN:77-0019,1,3.04,1.085459452,0.496929648,0.073886704,0,0,0.005555556,0.054459779,0.114936283,0.736456596,0.052249561,0.036342225,3.3,6,1.818181818,-0.280793881,0.100382344,0.3875,0,0.505,0.7525,0.3875,0.785,0,0.025,0.025,0,0.04,0.005,0,0.88,0.065,0.88,0.03,0.16,0.26,0.3725,0.4375,0,0.015661816,0.604384804,0.37995338,0.435,0.825,0.93,1.2275,0.88,0.9475,1.26,2.175
NLA06608-MN:87-0030,1,0.9,0.25819889,0,-0.445875765,0,0.009128205,0.029819968,0.253257326,0.540727279,0.156533611,0.005128205,0.005405405,3.1,7,2.258064516,-0.037297618,0.123419119,0.025,0,0.005,0.025,0.025,0.025,0.005,0.015,0,0,0.1,0,0,0.145,0.105,0.145,0.015,0.275,0.2225,0.2925,0.41,0.007407407,0.1,0.53813468,0.354457912,0.4975,0.7175,0.8175,1.185,0.915,0.76,1.215,1.945
NLA06608-NELP-0253,1,1.23,0.419126075,0.123851641,-0.284727157,0.027027027,0.176114943,0.303301074,0.170380074,0.303921627,0,0,0.019255255,3.8,6,1.578947368,0.224281332,0.184770582,0.065,0,0.075,0.11,0.065,0,0.0675,0,0,0,0,0,0,0.0675,0.0675,0.0675,0,0.03,0.4125,0.15,0.3075,0,0,0.446969697,0.553030303,0.4425,0.4575,0.4325,0.9925,0.75,0.34,0.9,1.3325
NLA06608-NELP-0955,1,2.53,1.05519877,0.419955748,0.062656718,0,0.32793092,0.27502797,0.071744305,0.124948514,0.023809524,0.023809524,0.152729244,3.9,7,1.794871795,0.304387385,0.160136847,0,0.005,0,0.005,0.005,0,0.205,0.15,0.29,0,0,0,0,0.645,0.495,0.645,0.15,0.105,0.5625,0.04,0.3075,0,0,0.65,0.35,0.6825,0.3475,0.155,1.025,0.99,0.16,1.03,1.185
NLA06608-NELP-1041,1,0.84,0.558171618,-0.026872146,-0.181660849,0,0.048319273,0.498505384,0.069534605,0.023255814,0.354979518,0,0.005405405,2.2,6,2.727272727,0.082442589,0.338903251,0.31,0.145,0.26,0.4375,0.455,0.315,0,0.025,0.025,0,0.025,0,0,0.39,0.05,0.39,0.025,0.06,0.3075,0.275,0.235,0,0.077142857,0.658594595,0.264262548,0.3675,0.51,0.445,0.6875,0.6025,0.605,0.8775,1.2925
NLA06608-NELP-1330,1,1.12,0.569209979,0.086359831,-0.174437592,0,0.070791514,0.136088351,0.048273302,0.115118679,0.469354958,0.077540924,0.082832272,4.9,7,1.428571429,-0.102898129,0.247174941,0.045,0,0.08,0.105,0.045,0.01,0.015,0.05,0,0,0.05,0.045,0,0.17,0.065,0.17,0.095,0.25,0.4575,0.15,0.21,0.334295334,0,0.526993747,0.138710919,0.7075,0.36,0.48,1.05,0.9175,0.4975,1.0675,1.5475
NLA06608-NELP-2155,1,2.02,1.984271487,0.326335861,0.318954287,0,0.232180076,0.109610596,0.07312527,0.065189602,0.224005163,0.1747782,0.121111092,5.4,7,1.296296296,0.120896235,0.234016218,0.005,0,0,0.005,0.005,0.005,0.0925,0.1625,0.0975,0,0,0.105,0.005,0.4675,0.195,0.4625,0.2675,0.205,0.335,0.145,0.19,0.411542532,0,0.484497132,0.103960336,0.54,0.335,0.39,0.8,0.73,0.465,0.875,1.265
NLA06608-NELP-3355,1,0.73,0.421768762,-0.080921908,-0.282521925,0,0.267187621,0.230231645,0.102377107,0.090748934,0.20165822,0.036644915,0.071151558,5.4,7,1.296296296,0.155616113,0.275158598,0.005,0,0.005,0.01,0.005,0,0.075,0.085,0.015,0,0.01,0.03,0.0575,0.2725,0.1575,0.215,0.115,0.4,0.2375,0.1425,0.315,0.392207792,0,0.523945244,0.083846964,0.6375,0.4575,0.395,1.0025,0.9525,0.4875,1.095,1.49
NLA06608-NELP-3586,1,3.4,3.377046705,0.544068044,0.541210524,0.023686852,0.345428705,0.235629153,0.090689305,0.087234976,0.051970254,0.070907474,0.094453282,6.5,8,1.230769231,0.306252396,0.09888667,0.145,0.005,0.08,0.145,0.15,0.06,0.17,0.125,0.205,0,0.03,0.105,0,0.695,0.405,0.695,0.23,0.19,0.405,0.0875,0.19,0.58985089,0,0.343175643,0.066973467,0.595,0.2775,0.3225,0.835,0.785,0.36,0.8725,1.195
NLA06608-NH250L,1,1.39,0.398469293,0.173186268,-0.30236159,0,0.056784261,0.138830538,0.085271693,0.07034632,0.54023968,NA,0.108527507,3,NA,NA,-0.092081154,0.26803415,0.15,0.3475,0.2225,0.47,0.4975,0.13,0,0.13,0,0.11,0.015,0.075,0,0.46,0.015,0.46,0.315,0.2325,0.115,0.190344828,0.409655172,0.066321839,0.311364044,0.139058338,0.483255779,0.3475,0.645,0.985,1.2825,0.775,0.3675,0.9925,1.65
NLA06608-NH4912,1,3.11,2.635421113,0.506505032,0.437024195,0,0.226012367,0.149827442,0.276054222,0.004444444,0.146554622,NA,0.197106903,4.1,NA,NA,0.189642623,0.231221771,0.165,0.1075,0.075,0.2175,0.2725,0.085,0.095,0.035,0.005,0,0,0.025,0,0.245,0.1,0.245,0.06,0.417777778,0.427222222,0.260344828,0.467155172,0.007407407,0,0.274922559,0.717670034,0.8875,0.7725,0.765,1.915,1.3725,0.51,1.66,2.425
NLA06608-NV:2,1,2.24,0.857904424,0.369215857,-0.018677821,0.085365854,0.281515828,0.277681283,0.174264093,0.137363418,0.043809524,0,0,3.8,6,1.578947368,0.296079248,0.158188938,0,0,0,0,0,0,0.425,0,0.1075,0,0.01,0,0,0.5425,0.5425,0.5425,0,0,0,0,0.2775,0.59015889,0,0.080633281,0.329207829,0,0.2775,0.2175,0.445,0.2775,0.05,0.2775,0.495
NLA06608-NV:3,1,2.744444444,1.759340154,0.453997456,0.269358848,0.062162162,0.132922941,0.113158609,0.199301528,0.298921234,0.213463679,0,0,4.5,6,1.333333333,0.075180552,0.223264801,0,0,0.4775,0.33,0,0.335,0.205,0,0.05,0,0,0,0,0.59,0.255,0.59,0,0,0,0.02,0.04,0.925001925,0,0.081046431,0.086451836,0,0.06,0.075,0.08,0.04,0.055,0.06,0.135
NLA06608-NV:4,1,0.45,0.307059789,-0.259637311,-0.390341796,0,0,0,0.06969697,0.23000273,0.7003003,0,0,1.9,3,1.578947368,-0.251790552,0.131878324,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.005,0.005,0.005,0,0.005,0.035,0.1125,0.035,0.8,0,0,0,0.04,0.1475,0,0.075,0.075,0.1125,0.1875,0.1875
NLA06608-OH:19,1,1.18,0.94375138,0.10720997,0.018597063,0,0.113273273,0.067023226,0.063838612,0.078754949,0.063775567,0.573099709,0.040234664,3.7,7,1.891891892,-0.034522365,0.281405217,0.12,0.05,0.7225,0.7225,0.17,0.7225,0.115,0.03,0,0,0,0,0.005,0.8725,0.12,0.8675,0.03,0.01,0.025,0.1825,0.21,0.17503454,0.166666667,0.546955881,0.073376112,0.035,0.3925,0.445,0.305,0.245,0.5175,0.4275,0.8225
NLA06608-OH:22,1,2.36,0.613188389,0.390935107,-0.146795736,0,0.008510638,0.071941598,0.429250892,0.081990255,0.261687916,0.004878049,0.141740653,5,7,1.4,0.001186996,0.11785951,0,0.05,0.42,0.42,0.05,0.42,0.01,0.1825,0.075,0,0.035,0.01,0,0.7325,0.12,0.7325,0.1925,0.06,0.07,0.1825,0.2225,0.248492973,0,0.588606759,0.162900268,0.13,0.405,0.755,0.535,0.3525,0.755,0.535,1.29
NLA06608-R10BULLTR,1,0.466666667,0.364005494,-0.246672333,-0.333476877,0,0.004728132,0.009085431,0.009085431,0.009085431,0.839225188,0.043598427,0.08519196,3.333333333,7,2.1,-0.331487074,0.041351145,0.266666667,0.005555556,0.044444444,0.3,0.272222222,0.280555556,0.005555556,0.055555556,0,0,0.044444444,0.038888889,0,0.425,0.05,0.425,0.094444444,0.027777778,0.222222222,0.005555556,0.244444444,0.295029862,0.094650206,0.220720633,0.389599299,0.25,0.25,0.594444444,0.841666667,0.494444444,0.188888889,0.5,1.030555556
NLA06608-R10CAPEHO,1,0.46,0.217050941,-0.251811973,-0.498870953,0,0.004255319,0.004255319,0.004255319,0.004255319,0.888443599,0.07489519,0.019639935,2.6,7,2.692307692,-0.3408603,0.034659919,0.2075,0.03,0.5525,0.7,0.2375,0.73,0,0.02,0,0,0.01,0,0,0.76,0.01,0.76,0.02,0,0.1375,0,0.1325,0.019765523,0.604081633,0.277325228,0.098827616,0.1375,0.1325,0.92,0.37,0.27,0.29,0.27,0.66
NLA06608-R10CHARLT,1,1.7,0.953356643,0.255272505,0.022575439,0,0.079929776,0.262481152,0.063406478,0.029048517,0.448621119,0.026243623,0.090269334,5.4,7,1.296296296,-0.036311925,0.242597166,0,0,0,0,0,0,0.045,0.1,0,0.005,0.015,0.015,0,0.18,0.06,0.18,0.12,0.087222222,0.592777778,0,0.6425,0.428181259,0,0.116117767,0.455700974,0.7075,0.6425,0.495,1.755,1.35,0.09,1.35,1.845
NLA06608-R10COUNCI,1,2.41,1.186451291,0.399673721,0.109393347,0,0.024555284,0.051623527,0.039730455,0.657571872,0.060689241,0.08672645,0.079103171,4.5,7,1.555555556,-0.054278086,0.111762893,0.035,0,0,0.035,0.035,0.1275,0.03,0.065,0,0,0.235,0.02,0,0.4775,0.265,0.4775,0.085,0.151666667,0.343333333,0.005,0.515,0.319027963,0.085185185,0.088242397,0.40754445500000003,0.5325,0.52,0.4775,1.38,1.0475,0.0925,1.0525,1.4725
NLA06608-R10DEERLA,1,1.01,0.445845015,0.045322979,-0.262930651,0,0.002857143,0.008959681,0,0,0.628349982,0.151362441,0.208470753,3.3,5,1.515151515,-0.33962533,0.019759503,0.061111111,0,0.005555556,0.066666667,0.061111111,0.035,0,0.21,0,0,0.055,0.07,0,0.37,0.055,0.37,0.28,0.1,0.6,0.005,0.665,0.329483849,0,0.087053091,0.583463059,0.7,0.67,0.525,1.82,1.365,0.075,1.37,1.895
NLA06608-R10FISHLA,1,0.78,0.304776785,-0.055517328,-0.392784403,0,0.063370482,0.154134464,0.135939633,0.055113737,0.451196108,0.071311089,0.068934486,5.9,7,1.186440678,-0.075368956,0.207527685,0.1325,0.03,0.065,0.255,0.1625,0.1625,0.025,0.05,0,0,0.13,0,0.025,0.3925,0.18,0.3675,0.05,0,0,0.0825,0.245,0.232238244,0.013738739,0.322634494,0.431388523,0,0.3275,0.7675,0.6875,0.245,0.3975,0.3275,1.085
NLA06608-R10FOURMI,1,1.67248,1.628012829,0.248581343,0.237546962,0,0.168669084,0.258364791,0.147283573,0.264618198,0.050710387,0.018291937,0.093891225,5.2,7,1.346153846,0.172000483,0.192968159,0.01,0,0.01,0.015,0.01,0.015,0.1125,0.06,0,0,0,0.035,0,0.2225,0.1125,0.2225,0.095,0,0.03,0,0.065,0.494767755,0,0.186184626,0.219047619,0.03,0.065,0.2375,0.2,0.095,0.1325,0.095,0.3325
NLA06608-R10RAINYL,1,3.34,1.418293184,0.536558443,0.181355642,0.003921569,0.35820536,0.256796782,0.080793401,0.224633611,0,0.003921569,0.071727709,4.7,7,1.489361702,0.286450294,0.085363847,0,0,0,0,0,0,0.2025,0.07,0.02,0,0.025,0.015,0,0.3325,0.2475,0.3325,0.085,0.01,0.0725,0,0.4325,0.185075933,0,0.215081355,0.399842712,0.0825,0.4325,0.525,0.92,0.515,0.12,0.515,1.04
NLA06608-R10SQUAWL,1,2.74,1.028699287,0.45331834,0.052578251,0,0.01201941,0.07523224,0.125948696,0.493149599,0.137182988,0.152211748,0.004255319,4.2,7,1.666666667,-0.044885986,0.127540172,0.04,0.225,0.525,0.5625,0.265,0.535,0.005,0,0.025,0,0.03,0.005,0,0.6,0.06,0.6,0.005,0.339722222,0.460277778,0.025,0.635,0.327339424,0.045833333,0.332821152,0.294006091,0.8575,0.66,0.53,1.7425,1.4925,0.275,1.5175,2.0175
NLA06608-R10ULAKE,1,0.944444444,0.698410895,0.018885344,-0.097773546,0,0,0.008366013,0.013244062,0.008366013,0.823851706,0.054771543,0.091400663,3.4,6,1.764705882,-0.33429008,0.030757571,0.1475,0.05,0.005,0.163888889,0.1975,0.225,0,0.0925,0.005,0,0.02,0.035,0,0.3775,0.025,0.3775,0.1275,0.02,0.205,0.035,0.6725,0.067613811,0.186996884,0.209683219,0.535706086,0.225,0.7075,0.6775,1.3675,0.8975,0.1925,0.9325,1.56
NLA06608-R10YELLOW,1,1.53,1.144115379,0.212187604,0.094860659,0,0.120353667,0.263449976,0.200552332,0.229744836,0.008827292,0.02612352,0.150948378,5.5,7,1.272727273,0.205079071,0.107286265,0,0,0.01,0.01,0,0.005,0.13,0.165,0,0,0.205,0,0,0.505,0.335,0.505,0.165,0,0.17,0.03,0.21,0.137673438,0,0.157797458,0.704529105,0.17,0.24,0.6375,0.9275,0.38,0.12,0.41,1.0475
NLA06608-R31,1,1.64,0.907009739,0.240549248,0.003033671,0,0.004444444,0.042959549,0.084776736,0.088628495,0.551892258,0.167309561,0.095091958,3.3,7,2.121212121,-0.233566715,0.167652465,0.1075,0,0.61,0.52,0.1075,0.545,0,0.1325,0.005,0,0.08,0.0975,0.005,0.865,0.09,0.86,0.23,0.1325,0.3725,0.294444444,0.355555556,0.047093962,0.005128205,0.407555368,0.600247183,0.505,0.677777778,0.63,1.1175,0.8375,0.6225,1.115,1.74
NLA06608-R314,1,2.67,1.319974747,0.442479769,0.152280621,0.035384615,0.027378436,0.068693731,0.23315049,0.166865987,0.33219473,0.042221408,0.094110602,5.3,8,1.509433962,-0.04451573,0.215706323,0.065,0.005,0.4075,0.4075,0.07,0.3475,0.03,0.165,0.06,0,0.19,0.05,0,0.8425,0.28,0.8425,0.215,0.405,0.32,0.06,0.315,0.55273186,0.00625,0.229165969,0.211852171,0.725,0.375,0.3975,1.23,1.04,0.2625,1.1,1.4925
NLA06608-R315,1,3.11,1.676935035,0.506505032,0.24967155,0,0.006060606,0.243750439,0.083441558,0.116967337,0.416080377,0.041753317,0.091946367,3.9,7,1.794871795,-0.06358267,0.24815977,0.0925,0,0.2775,0.33,0.0925,0.17,0,0.1125,0.05,0,0,0.025,0,0.3575,0.05,0.3575,0.1375,0.1725,0.5175,0.135,0.4875,0.221267683,0,0.564910522,0.213821795,0.69,0.6225,0.71,1.37,1.1775,0.6525,1.3125,2.0225
NLA06608-R318,1,2.08,0.755424825,0.338456494,-0.06781815,0.003278689,0.054661095,0.076210579,0.164504496,0.279033765,0.207830406,0.100672492,0.113808477,6.2,8,1.290322581,-0.024780673,0.126555011,0.07,0,0.3575,0.3875,0.07,0.3875,0.045,0.165,0.085,0.01,0.185,0.12,0,0.9975,0.315,0.9975,0.295,0.400277778,0.259722222,0.07,0.3475,0.629623124,0.014047619,0.092987324,0.263341934,0.6725,0.4175,0.325,1.25,1.02,0.155,1.09,1.405
NLA06608-R319,1,1.52,0.649444207,0.209515015,-0.125260693,0,0,0,0,0.03125,0.446982161,0.239609788,0.282158051,3,4,1.333333333,-0.32889691,0.072491482,0.055,0.015,0.185,0.2125,0.07,0.2175,0,0.19,0,0.12,0.03,0.005,0,0.5625,0.03,0.5625,0.315,0.627777778,0.162222222,0.077222222,0.747777778,0,0.143865747,0.289580032,0.566554221,0.8025,0.8375,0.965,2.1075,1.56,0.3525,1.64,2.46
