SITE_ID,VISIT_NO,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssxLdia,ssvLdia,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_RtHzVrt,RDisInEx1a
NLA06608-2704,1,0,0.094823616,0.044029451,0.070717994,0.402706823,0.124572636,0.06211364,0.010061966,0.190973873,5.1,7,1.37254902,-0.024388164,0.226344064,0,0,0.25,0.2,0.2,0,0.35,0.15,0.2,0,0,0,1.35,1.35,0,1.2,1.2,0,0.7,0.5,0.6,0.2,0.2,0,FLAT,10,11.4,1,10,10,0.792391689,0.537234043
NLA06608-2708,1,0,0.02173913,0.070813347,0.235335057,0.100999828,0.114154655,0.182961238,0.114149057,0.159847687,6.3,7,1.111111111,0.027753255,0.197529367,0.25,0,0.2,0.45,0.35,0.05,0,0.4,0.1,0,0,0,1.8,1.8,0,1.2,1.2,0,0.8,0.7,0,0.5,0.5,0,"GRADUAL, STEEP",10,0.16,0.17,10,10,-0.003727873,0.671428571
NLA06608-2714,1,0,0.02987013,0.093506494,0.02987013,0.126784363,0.325193308,0.37271723,0.01634406,0.005714286,3.5,7,2,-0.178944462,0.229638583,0.1,0.05,0.2,0.25,0.05,0.05,0.65,0,0.05,0,0,0.5,1.9,1.4,0.5,0.9,0.7,0.2,1,0.7,0.2,0.6,0.2,0,GRADUAL,10,19.5,1.65,10,10,0.888507987,0.677586207
NLA06608-2715,1,0,0.004081633,0.020408163,0.020408163,0.602105011,0.149861935,0.0271856,0.033137265,0.142812231,3.6,7,1.944444444,-0.099699261,0.107111464,0,0,0.35,0.2,0,0.05,0.1,0,0,0,0,0.05,0.75,0.7,0.05,0.2,0.2,0,0.7,0.2,0.7,0.2,0.1,0,FLAT,10,6.3,0.55,10,10,0.672991162,0.314285714
NLA06608-2726,1,0,0,0,0.099289273,0.497499741,0.008176888,0.075728991,0.048073233,0.271231875,3.9,5,1.282051282,-0.052183486,0.038715658,0.15,0.15,0.15,0,0.2,0,0.75,0.05,0.2,0,0,0,1.65,1.65,0,0.8,0.8,0,0.9,0.7,0,0.666666667,0.333333333,0,GRADUAL,9,0.8,0.46,10,10,0.090919649,0.661320755
NLA06608-2740,1,0,0.217844595,0.03925,0,0.094594595,0.569915939,0,0.007407407,0.070987465,2.3,5,2.173913043,-0.107950197,0.350219477,0.1,0,0,0.1,0.1,0,0.2,0,0,0,0,0.05,0.55,0.5,0.05,0.4,0.4,0,0.5,0.3,0.4,0.4,0,0.2,"FLAT, GRADUAL",10,13.5,0.9,10,10,0.882614401,0.327419355
NLA06608-2753,1,0.107189542,0.165911407,0.122651384,0.019607843,0.052389361,0.043026608,0.050938601,0.037984496,0.400300758,4.1,8,1.951219512,0.194966959,0.344326818,0.2,0,0.25,0.2,0.15,0.15,0.7,0.2,0.65,0,0,0,2.5,2.5,0,1.9,1.9,0,1,0.8,0,0.4,0.5,0.1,STEEP,10,0.14,0.26,10,10,-0.043465694,0.757142857
NLA06608-2759,1,0.002923977,0.042155338,0.029580542,0.15205571,0.48463261,0.132330143,0,0.013204976,0.143116706,5.333333333,7,1.3125,-0.028704295,0.094418318,0.444444444,0.055555556,0.388888889,0.166666667,0,0.444444444,0,0.777777778,0.333333333,0,0,0.166666667,2.777777778,2.611111111,0.166666667,1.444444444,1.333333333,0.111111111,0.888888889,0.666666667,0.111111111,0.333333333,0.333333333,0.222222222,"GRADUAL, STEEP",9,0.155555556,0.433333333,9,9,-0.093556371,0.700980392
NLA06608-2776,1,0,0,0.04450895,0,0.115940533,0.537299497,0.126017439,0.011429411,0.164804169,4.4,5,1.136363636,-0.267222482,0.063994499,0.25,0,0.25,0.2,0,0,0,0.1,0.1,0,0,0.2,1.1,0.9,0.2,0.4,0.3,0.1,0.7,0.4,0.4,0.4,0.1,0.1,"FLAT, GRADUAL",10,2.3,0.5,9,10,0.342422681,0.461904762
NLA06608-2779,1,0,0,0.065714286,0.043248161,0.108148555,0.040333628,0.049601467,0.059357564,0.633596339,3.9,6,1.538461538,-0.091703926,0.140098282,0.5,0,0.222222222,0.6,0.25,0.4,0.1,0.65,0.1,0,0,0,2.822222222,2.822222222,0,2,2,0,0.8,0.6,0.4,0.1,0.2,0.3,FLAT,10,0.3,0.13,10,10,0.060864909,0.669186047
NLA06608-2797,1,0.087397709,0.156874309,0.093776596,0.051755319,0.276949064,0.126833977,0.035,0.046978022,0.124435004,4.1,8,1.951219512,0.098055226,0.315170411,0,0,0.5,0.1,0.05,0,0.2,0,0.25,0,0,0,1.1,1.1,0,0.6,0.6,0,0.7,0.5,0.1,0.5,0.3,0.1,GRADUAL,10,8.18,1.96,10,10,0.49155097,0.511904762
NLA06608-2800,1,0,0.008255319,0.200078014,0.257445044,0.387489836,0.146731786,0,0,0,2.9,5,1.724137931,0.038073945,0.201236272,0.05,0,0.05,0.05,0,0,0,0,0.1,0,0,0.35,0.6,0.25,0.35,0.3,0,0.3,0.7,0.3,0.2,0.8,0,0,GRADUAL,10,41.9,5,10,10,0.854306042,0.3375
NLA06608-2801,1,0,0,0.006896552,0.004651163,0,0.594983423,0.129448127,0.084894138,0.179126597,3.4,5,1.470588235,-0.308170416,0.109895165,0.05,0,0.15,0,0.1,0,0.05,0.05,0.05,0,0,0.05,0.5,0.45,0.05,0.2,0.2,0,0.3,0.2,0,0.7,0.3,0,GRADUAL,10,12.8,2.8,10,10,0.56009549,0.266666667
NLA06608-2807,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-2823,1,0,0,0,0,0.087731602,0.048316407,0.053189293,0.131972604,0.678790094,3.1,4,1.290322581,-0.172918288,0.157634293,0.2,0,0.15,0.1,0.15,0.2,0.25,0.05,0.05,0,0,0,1.15,1.15,0,0.5,0.5,0,0.7,0.5,0.1,0.6,0.2,0.1,GRADUAL,10,1.92,0.28,10,10,0.358172882,0.51744186
NLA06608-2824,1,0,0.058,0.276592593,0.093185185,0.065407407,0,0.05,0,0.456814815,1.9,5,2.631578947,0.155096731,0.211226213,0.1,0,0.3,0.5,0.2,0.1,0.1,0.3,0.1,0,0,0,1.7,1.7,0,1.4,1.4,0,0.6,0.6,0,0.3,0.3,0.4,NEAR_VERTICAL,10,0.12,0.16,10,10,-0.015239967,0.614814815
NLA06608-2831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-2833,1,0.027583109,0.070119369,0.076907504,0.093654022,0.210368759,0.011634505,0.162742849,0.047231029,0.299758855,5.2,8,1.538461538,0.071871892,0.233214429,0.45,0.1,0.65,0.1,0.25,0.4,0.2,0.45,0.2,0,0.15,0,2.95,2.8,0.15,2.2,2.1,0.1,0.9,0.8,0.2,0.3,0.4,0.1,STEEP,10,0.5,0.49,10,10,0.002904991,0.773417722
NLA06608-2874,1,0.192814557,0.199735594,0.183783639,0.252849238,0.08848916,0.03125,0,0.019827812,0.03125,3.3,7,2.121212121,0.307742899,0.252948992,0.05,0,0.05,0,0.05,0,0,0,0.1,0,0,0,0.25,0.25,0,0.1,0.1,0,0.2,0.1,0,0.2,0.6,0.2,STEEP,10,0.05,0.1,10,10,-0.020203386,0.15
NLA06608-2881,1,0.070842491,0.223889731,0.199358501,0.358110604,0.088028558,0.039655172,0,0.020114943,0,3.1,7,2.258064516,0.274360286,0.211830063,0.5,0,0,0,0.55,0,0,0.3,0,0,0,0,1.35,1.35,0,1.2,1.2,0,0.6,0.5,0.2,0.8,0,0,GRADUAL,10,4.5,0.5,10,10,0.56427143,0.537234043
NLA06608-2889,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-2891,1,0,0,0.115818822,0.01896796,0.110946817,0.075803076,0.067078039,0.059732129,0.440542047,3.222222222,6,1.862068966,0.00494697,0.156828833,0.444444444,0,0.055555556,0.277777778,0.5,0.055555556,0.277777778,0.666666667,0.222222222,0,0,0,2.5,2.5,0,2,2,0,0.777777778,0.666666667,0.555555556,0.444444444,0,0,FLAT,9,0.144444444,0.1,9,9,0.01720203,0.69047619
NLA06608-2916,1,0,0.09675161,0.037521554,0.01288125,0.052001288,0.146803663,0.187827061,0.042000024,0.424213549,5.4,7,1.296296296,-0.061186512,0.289502137,0.6,0,0.55,0.6,0.8,0.6,0.1,0.9,0.05,0,0,0,4.2,4.2,0,3.1,3.1,0,1,1,0,1,0,0,GRADUAL,10,0.22,0.13,10,10,0.033281387,0.903846154
NLA06608-2924,1,0,0.015357143,0.160233742,0.278970106,0.314118281,0.129333213,0,0.041353413,0.060634102,5.3,6,1.132075472,0.051189844,0.140026226,0.05,0.1,0.65,0.05,0.25,0.5,0,0,0.7,0.05,0,0,2.35,2.3,0.05,1.1,1.1,0,1,0.7,0.1,0.6,0.1,0.2,GRADUAL,10,1.63,0.8,10,10,0.164683243,0.700746269
NLA06608-2954,1,0,0.006896552,0.006896552,0,0.541001205,0.053154041,0.059868601,0.005128205,0.363394272,4,6,1.5,-0.096283525,0.026454174,0,0,0.1,0,0,0.4,0,0,0,0,0,0.3,0.8,0.5,0.3,0.4,0.3,0.1,0.7,0.3,0.777777778,0.222222222,0,0,FLAT,9,7.45,1.03,10,10,0.619360671,0.372222222
NLA06608-2955,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-2972,1,0,0,0,0,0.05,0,0.010533611,0.005128205,0.934338184,1.4,3,2.142857143,-0.00767349,0.024265705,0.05,0,0.25,0.2,0,0.25,0,0,0,0,0,0.25,1,0.75,0.25,0.1,0.1,0,0.5,0.1,0.5,0.1,0.2,0.2,FLAT,10,0.1,0.12,10,10,-0.007825338,0.3
NLA06608-2987,1,0,0,0.03125,0,0.023809524,0.390570328,0.184342519,0.092536963,0.277490667,4,5,1.25,-0.293788707,0.12566781,0.15,0.4,0.1,0.2,0.1,0,0,0.35,0,0,0,0,1.3,1.3,0,0.8,0.8,0,0.8,0.4,0.7,0.1,0.1,0.1,FLAT,10,0.1,0.1,10,10,0,0.482608696
NLA06608-2996,1,0,0.020964361,0.048218029,0.057919622,0.066924651,0.464507452,0.159679018,0.011554766,0.170232102,3.777777778,7,1.852941176,-0.235383665,0.175429437,0.111111111,0,0.055555556,0.111111111,0.055555556,0,0,0.055555556,0.055555556,0.055555556,0,0.611111111,1.111111111,0.444444444,0.666666667,0.666666667,0.111111111,0.555555556,0.777777778,0.666666667,0.444444444,0.444444444,0.111111111,0,"FLAT, GRADUAL",9,0.833333333,0.422222222,9,9,0.110273975,0.596491228
NLA06608-3032,1,0,0.002985075,0.025736184,0.005405405,0,0.64896645,0.203951804,0,0.112955082,3.2,5,1.5625,-0.318530945,0.062211798,0.05,0,0.15,0.3,0,0.15,0,0,0,0,0,1,1.65,0.65,1,1.3,0.3,1,1,1,0.5,0.2,0.3,0,FLAT,10,1.75,0.75,10,10,0.196294645,0.811320755
NLA06608-3035,1,0,0,0.010818713,0.107234484,0.1320455,0.167539677,0.1817004,0.108575209,0.292086016,4.5,6,1.333333333,-0.193235004,0.178994533,0.35,0.05,0.2,0.1,0.4,0.2,0.1,0.5,0.15,0,0.1,0,2.15,2.05,0.1,1.2,1.1,0.1,0.6,0.5,0.4,0.6,0,0,GRADUAL,10,0.12,0.16,10,10,-0.015239967,0.591269841
NLA06608-3083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-3096,1,0,0.014925373,0,0.044760185,0.116218576,0.33693154,0.073045425,0.046848056,0.367270845,5.1,6,1.176470588,-0.21831406,0.101262136,0.5,0,0.55,0.6,0.5,0.55,0,0.15,0,0,0,0.7,3.55,2.85,0.7,0.9,0.5,0.4,1,0.5,0,0.5,0.4,0.1,GRADUAL,10,0,0,10,10,0,0.64010989
NLA06608-3121,1,0.005847953,0.009320175,0.077641681,0.047571063,0.052617521,0.250174905,0.077355448,0.044543109,0.434928144,4.333333333,8,1.846153846,-0.185922527,0.216182341,0,0,0.5,0,0.055555556,0,0.722222222,0,0,0,0,1,2.277777778,1.277777778,1,1.444444444,0.444444444,1,1,1,0.75,0.25,0,0,FLAT,8,17.77777778,2.333333333,9,9,0.75076545,0.847457627
NLA06608-3147,1,0,0.053571429,0.078488372,0.089922481,0.039047619,0.067458726,0.100792059,0.031905076,0.538814239,3.4,7,2.058823529,-0.110814655,0.321776576,0.8,0,0.4,0.6,0.6,0.55,0,0.85,0,0.1,0,0,3.9,3.8,0.1,2.6,2.5,0.1,1,0.7,0.5,0.5,0,0,"FLAT, GRADUAL",10,0.07,0.09,10,10,-0.00804272,0.747959184
NLA06608-3153,1,0.227602949,0.058413294,0.092000191,0.10006262,0.034263109,0,0.183816203,0.203160074,0.100681559,5.7,7,1.228070175,0.320133827,0.232643238,0,0,0,0,0,0,0.1,0,0.6,0,0,0,0.7,0.7,0,0.4,0.4,0,0.9,0.4,0,0.3,0.5,0.2,STEEP,10,0.266666667,0.566666667,3,3,-0.092314261,0.405882353
NLA06608-3157,1,0.019607843,0.029795695,0.074670094,0.180543982,0.369129882,0.288881457,0.008959681,0.008003201,0.020408163,3.9,8,2.051282051,-0.054787022,0.205721055,0,0,0.2,0,0,0,0.333333333,0,0,0,0,0.4,0.933333333,0.533333333,0.4,0.322222222,0.222222222,0.1,0.9,0.3,0.1,0.3,0.6,0,STEEP,10,41.5,15.6,10,10,0.408280842,0.39137931
NLA06608-3160,1,0.021276596,0.110630895,0.288445658,0,0,0.076636272,0,0.032826748,0.470183833,2.7,5,1.851851852,0.056163519,0.371478447,0,0,0.25,0,0,0,0.1,0.25,0.3,0.3,0,0,1.2,0.9,0.3,0.3,0.3,0,1,0.2,0,0.4,0.5,0.1,STEEP,10,0.33,0.2,10,10,0.044670395,0.372727273
NLA06608-3169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-3228,1,0,0.286095086,0.05503127,0.055414417,0.068499651,0.132282363,0.016287758,0.05578105,0.330608405,3.9,7,1.794871795,0.053475485,0.357033904,0.55,0.1,0.25,0.55,0.55,0.1,0.65,0.5,0,0,0,0.2,3.45,3.25,0.2,3,2.8,0.2,1,1,0.5,0.2,0.3,0,FLAT,10,2.63,0.5,10,10,0.383815366,0.887640449
NLA06608-3265,1,0.029411765,0.027027027,0.005405405,0.005882353,0.010760402,0.099106009,0.047017406,0.014450698,0.760938935,3.3,8,2.424242424,-0.194218044,0.285919393,0.05,0,0.1,0.05,0.15,0.05,0.4,0.05,0.25,0,0,0,1.1,1.1,0,0.7,0.7,0,0.4,0.4,0.3,0.6,0,0.1,GRADUAL,10,0.08,0.1,5,5,-0.00796893,0.461904762
NLA06608-3303,1,0,0.17982604,0.110558773,0.153712284,0.284521345,0.082198047,0.021276596,0.040876634,0.142401509,4.2,7,1.666666667,0.086461371,0.269055789,0.05,0.05,0.4,0.35,0.05,0.25,0.2,0.1,0.2,0,0,0,1.65,1.65,0,0.9,0.9,0,0.9,0.5,0.3,0.4,0.3,0,GRADUAL,10,0.33,0.31,10,10,0.006580345,0.561320755
NLA06608-3313,1,0,0,0,0.009660725,0.004255319,0.834149966,0.120400984,0,0.031533006,2.5,4,1.6,-0.344631924,0.012155796,0,0,0.2,0,0.05,0.05,0.3,0,0,0.25,0,0.1,0.95,0.6,0.35,0.3,0.3,0,0.8,0.3,0,0.7,0.3,0,GRADUAL,10,51,8.35,10,10,0.745191733,0.393589744
NLA06608-3320,1,0.020408163,0.083964184,0.165520088,0.119034828,0.01177394,0.329546067,0.11078866,0.052089026,0.106875044,4.4,8,1.818181818,-0.059902542,0.3431449,0,0,0.05,0,0.05,0,0,0.1,0.05,0,0,0,0.25,0.25,0,0.1,0.1,0,0.1,0.1,0.333333333,0.333333333,0.111111111,0.222222222,"FLAT, GRADUAL",9,0.9,0.35,10,10,0.148419832,0.15
NLA06608-3329,1,0,0,0.012301957,0.050836551,0.066924067,0.531198831,0.023255814,0.038113483,0.277369297,2.9,6,2.068965517,-0.282570307,0.134728279,0,0,0.1,0,0.15,0,0.222222222,0,0.166666667,0,0,0,0.638888889,0.638888889,0,0.533333333,0.533333333,0,0.4,0.4,0.8,0.1,0.1,0,FLAT,10,0.83,0.07,10,10,0.233067312,0.394915254
NLA06608-3480,1,0,0,0,0.076520225,0.186901046,0.536935972,0.066190905,0.051643522,0.08180833,4.5,5,1.111111111,-0.251755033,0.124881208,0,0,0,0.25,0,0,0.1,0,0,0,0,1,1.35,0.35,1,1.3,0.3,1,1,1,0.111111111,0.777777778,0.111111111,0,GRADUAL,9,3.86,0.86,10,10,0.417123325,0.787234043
NLA06608-3484,1,0,0,0,0,0.535190063,0.014538773,0.04613,0,0.404141164,2.7,3,1.111111111,-0.077333808,0.031077086,0.05,0,0.05,0.2,0,0.05,0.15,0,0.05,0,0,0.5,1.05,0.55,0.5,0.6,0.3,0.3,0.8,0.4,0.5,0.4,0.1,0,FLAT,10,0.56,0.21,10,10,0.110339228,0.456097561
NLA06608-3608,1,0,0.005405405,0.094594595,0,0,0.043843844,0,0,0.856156156,1.6,3,1.875,-0.140067076,0.247470627,0,0,0.5,0.1,0,0,0.15,0.45,0.5,0,0,0,1.7,1.7,0,0.2,0.2,0,1,0.1,0.2,0.5,0.3,0,GRADUAL,10,2.27,0.3,10,10,0.4006044,0.364814815
NLA06608-3616,1,0.063636364,0.077777778,0.083095131,0.161156076,0.202224499,0.009904641,0.106918911,0.0958309,0.208755677,3.6,8,2.222222222,0.115680444,0.226330793,0,0,0.65,0.166666667,0.05,0.05,0.2,0,0.1,0,0,0,1.216666667,1.216666667,0,0.811111111,0.811111111,0,0.8,0.5,0.125,0.625,0.125,0.125,GRADUAL,8,0.27,0.13,10,10,0.050725277,0.52443609
NLA06608-3644,1,0,0.004878049,0.085365854,0,0.064261573,0.048026422,0,0,0.797468102,2.2,4,1.818181818,-0.166815213,0.229791032,0,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0.1,0,0.1,0.8,0.1,0,GRADUAL,10,1.52,0.25,10,10,0.304490528,0.023809524
NLA06608-3656,1,0,0,0,0,0,0.539393939,0,0,0.460606061,2,1,0.5,-0.351820729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FLAT,10,0,0,10,10,0,0
NLA06608-3660,1,0,0.004878049,0.004878049,0.004878049,0.052802606,0.248348126,0.004878049,0.004878049,0.674459024,3.1,7,2.258064516,-0.286185151,0.080144026,0,0,0.05,0.1,0,0,0.3,0,0,0.05,0,0.45,0.95,0.45,0.5,0.4,0.3,0.1,0.8,0.3,0.2,0.7,0,0.1,GRADUAL,10,0.62,0.16,10,10,0.145057025,0.393589744
NLA06608-3698,1,0,0.146774199,0.004166667,0,0.174468085,0,0,0.034066625,0.640524424,2.1,4,1.904761905,0.236573253,0.276177424,0.15,0,0.15,0.15,0.15,0.05,0,0.3,0,0,0,0,0.95,0.95,0,0.6,0.6,0,0.5,0.2,0.1,0.5,0.4,0,GRADUAL,10,0,0,10,10,0,0.343589744
NLA06608-3846,1,0,0,0.017226891,0.007703081,0.074369748,0.41014004,0.047709726,0.034031002,0.408819512,4.4,6,1.363636364,-0.29496966,0.0908506,0.05,0,0.15,0,0.05,0,0,0,0.05,0,0,0,0.3,0.3,0,0.1,0.1,0,0.3,0.1,0.1,0.5,0.4,0,GRADUAL,10,0.34,0.13,10,10,0.074026355,0.165384615
NLA06608-3890,1,0,0.309849537,0.194953195,0.005698006,0.088122605,0.007662835,0.007662835,0.006349206,0.046368446,2,7,3.5,0.239846093,0.244228936,0.166666667,0,0.166666667,0.5,0.333333333,0.055555556,0,0.388888889,0.166666667,0,0,0,1.777777778,1.777777778,0,1.111111111,1.111111111,0,0.666666667,0.555555556,0,0.111111111,0.555555556,0.333333333,STEEP,9,0.133333333,0.211111111,9,9,-0.028826326,0.597777778
NLA06608-3911,1,0,0,0,0,0,0.011974353,0.438638158,0.147797351,0.401590138,3.3,3,0.909090909,-0.105546219,0.169945558,0.15,0,0.05,0.1,0.15,0.05,0,0.2,0,0,0,0,0.7,0.7,0,0.3,0.3,0,0.3,0.1,0.2,0.5,0.2,0.1,GRADUAL,10,0.11,0.17,10,10,-0.022862883,0.255882353
NLA06608-4056,1,0,0.196368243,0.006756757,0,0.385812688,0.05531746,0.053632479,0.033792013,0.275235043,2.875,6,2.086956522,0.030575851,0.237665881,0.0625,0,0.25,0.125,0,0,0.125,0,0,0.071428571,0,0.071428571,0.705357143,0.5625,0.142857143,0.25,0.25,0,0.625,0.25,0.375,0.375,0.125,0.125,"FLAT, GRADUAL",8,0,0,7,7,0,0.331806283
NLA06608-4064,1,0.074193548,0.044033312,0.111793493,0.127479768,0.178687244,0.162360799,0.132528773,0.064957129,0.103965932,4.8,8,1.666666667,0.004597422,0.313616294,0,0,0.1,0.15,0,0,0,0,0.05,0,0,0,0.3,0.3,0,0.2,0.2,0,0.2,0.1,0.5,0.1,0.4,0,FLAT,10,3.31,0.36,10,10,0.500938362,0.165384615
NLA06608-4206,1,0,0,0,0.062394854,0.588808466,0.048446841,0.21280202,0.02857346,0.058974359,3.6,5,1.388888889,-0.087549442,0.080525556,0.1,1,0.3,0.4,0,0.25,0,0.1,0,0,0,0,2.15,2.15,0,1.7,1.7,0,1,1,0.111111111,0.777777778,0.111111111,0,GRADUAL,9,0.85,0.15,10,10,0.206473888,0.841269841
NLA06608-4252,1,0.002702703,0.223843586,0.287774082,0.052675877,0.018266339,0,0.090233271,0.197821561,0.126682583,5.7,7,1.228070175,0.394428277,0.045832891,0.25,0,0,0,0.2,0.15,0.35,0.1,0.1,0,0,0,1.15,1.15,0,0.9,0.9,0,0.6,0.4,0,0,1,0,STEEP,10,0.45,0.3,10,10,0.04742465,0.46744186
NLA06608-4320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-4382,1,0,0.025641026,0.058974359,0,0.048968903,0.344752415,0.195435754,0.072109437,0.254118106,4.3,6,1.395348837,-0.250394283,0.231870085,0,0,0,0.1,0,0,0,0,0,0,0,0.25,0.35,0.1,0.25,0.3,0.1,0.2,0.4,0.3,0,0.2,0.6,0.2,STEEP,10,6.39,1.18,10,10,0.530187945,0.27962963
NLA06608-4413,1,0,0.24791183,0.180324407,0.102623589,0.058518519,0.129361388,0.022222222,0.08285428,0.176183765,3.3,7,2.121212121,0.176486632,0.320838827,0.35,0.05,0.65,0.15,0.35,0.5,0.1,0.3,0.1,0,0,0,2.55,2.55,0,2,2,0,0.7,0.7,0,0.1,0.9,0,STEEP,10,0.2,0.3,10,10,-0.034762106,0.70915493
NLA06608-4414,1,0.03030303,0.098942918,0.068710359,0.039393939,0.06969697,0,0,0,0.692952784,1.6,5,3.125,0.148229254,0.244981099,0,0,0,0,0,0,0.05,0,0,0,0,0,0.05,0.05,0,0,0,0,0.1,0,0.5,0.2,0.3,0,FLAT,10,0,0,10,10,0,0.023809524
NLA06608-4440,1,0.027027027,0.103439016,0.113405232,0.013097713,0.028968903,0.07142094,0.036378205,0.04603893,0.560224033,3.3,8,2.424242424,0.063717906,0.397489407,0.15,0,0.6,0.1,0.2,0.3,0,0,0.15,0,0,0.1,1.6,1.5,0.1,0.9,0.8,0.1,0.9,0.5,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,0.94,0.4,10,10,0.141673694,0.557692308
NLA06608-4472,1,0.033333333,0.624623622,0.092097877,0.022672065,0.008636977,0,0,0.004081633,0.214554493,2.9,6,2.068965517,0.472903518,0.050139031,0.4,0,0.85,0.25,0,0.4,0,0.75,0.25,0,0,0,2.9,2.9,0,1.6,1.6,0,1,0.8,0.1,0,0.7,0.2,STEEP,10,0.02,0.01,10,10,0.004278798,0.771794872
NLA06608-4504,1,0.038461538,0.114850427,0.156147566,0.111965558,0.101666667,0.162270683,0.233252884,0.092121385,0.004878049,4.2,8,1.904761905,0.087834282,0.269519261,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0.1,0.8,0.1,0,GRADUAL,10,0.62,0.45,10,10,0.048147012,0.045454545
NLA06608-4610,1,0,0.005128205,0.057330057,0.005405405,0.005405405,0,0,0.021344421,0.905386505,1.9,5,2.631578947,0.111471227,0.18808185,0,0,0.3,0.15,0,0,0,0,0.4,0,0,0,0.85,0.85,0,0.5,0.5,0,0.8,0.3,0.4,0.4,0.2,0,"FLAT, GRADUAL",10,0.15,0.1,10,10,0.019305155,0.37972973
NLA06608-4643,1,0.071461538,0.235922193,0.166024757,0.113617251,0.169032956,0.05,0,0,0.20530303,3,6,2,0.210435537,0.306048121,0,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0.1,0,0.1,0.5,0.3,0.1,GRADUAL,10,0,0,10,10,0,0.023809524
NLA06608-4650,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-4659,1,0,0,0,0,0.038126408,0.639154486,0.028095462,0.143926945,0.150696698,3.75,4,1.066666667,-0.338958608,0.010920737,0.0625,0,0.0625,0,0.125,0.0625,0.25,0.0625,0.0625,0,0,0,0.6875,0.6875,0,0.25,0.25,0,0.375,0.25,0.125,0.375,0.125,0.375,"GRADUAL, NEAR_VERTICAL",8,2.2,2.125,8,8,0.010299957,0.328703704
NLA06608-4686,1,0.189189189,0,0,0.032155232,0.090224359,0.010810811,0.036378205,0.128512647,0.512729556,2.6,6,2.307692308,0.08534519,0.307325347,0.05,0,0.05,0.2,0.05,0.1,0.3,0.1,0,0,0,0,0.85,0.85,0,0.5,0.5,0,0.6,0.5,0.1,0.3,0.6,0,STEEP,10,0.4,0.27,10,10,0.042324315,0.47972973
