SITE_ID,VISIT_NO,IRT,PRT,ORT,MRT,Lake_Vol,ELEV_PT,Max_WSelev,Mean_WSelev,Stdev_WSelev,DOM_GEOL,GEOL_PT,Precip_WS,Precip_PT,P_WY,E,RH_WS,RH_PT,RH_COLMO,RH_FW,T_FW,TMAX_WS,TMEAN_WS,TMIN_WS,TMAX_PT,TMEAN_PT,TMIN_PT,POP_DEN,FarmFert,LvStckCon,LvStckUnC,NnFarmFert,ATM_N,Hum_N,Fert,manure,largest_source,AN
NLA06608-MN:06-0002,1,1.07,0.27,1.07,0.85,6690246.172,330.31,347,335,4,Sedimentary,Sedimentary,613.96,614,0.62,0.6,70,70,0.44,0.62,18.58,28.63,6.29,-17.41,28.7,6.3,-17.4,6.215254839,134428.792,12279.012,3727.901,41.26,34599.87608,1356.175112,134470.052,16006.913,Fertilizer,8.624556515
NLA06608-MN:11-0102,1,3.98,0.71,3.98,3.33,5950554.547,408.63,482,421,14,Sedimentary,Sedimentary,702.63,702,0.66,0.54,69,69,0.48,0.58,16.93,26.29,3.97,-20.66,26.4,4,-20.5,5.8,641.552,491.486,1284.744,15.168,6395.407115,401.4441759,656.72,1776.23,Atmospheric,5.025625081
NLA06608-MN:15-0010,1,6.28,0.56,6.28,3.51,11917666.07,448.04,548,486,17,Gneiss,Gneiss,670,674,0.66,0.54,68,68,0.44,0.56,16.49,26.64,3.79,-21.53,26.6,3.8,-21.4,5.124653251,59.306,19.578,72.165,1.626,18968.44699,908.8658649,60.932,91.743,Atmospheric,5.81722051
NLA06608-MN:22-0074,1,2.03,1.02,2.03,2.23,1734264.439,314.26,329,318,3,Sedimentary,Sedimentary,783.67,783,0.82,0.63,70,70,0.42,0.58,19.27,29.17,7.33,-15.6,29.2,7.4,-15.6,9.4,6097.221,995.193,120.692,9.36,2646.566146,106.2409847,6106.581,1115.885,Fertilizer,12.73613277
NLA06608-MN:49-0140,1,5.13,1.52,5.13,7.04,9118201.001,369.58,424,385,11,Sedimentary,Sedimentary,692.83,694,0.62,0.6,73,73,0.46,0.57,18.31,27.98,5.69,-18.23,28.1,5.7,-18.2,33.30895046,17178,11821.479,3768.801,32.3,11233.14583,1753.836072,17210.3,15590.28,Fertilizer,11.60359083
NLA06608-MN:51-0063,1,0.79,0.19,0.79,0.85,4754777.197,464.73,524,476,14,Sedimentary,Sedimentary,680.22,680,0.66,0.61,70,70,0.41,0.57,18.84,28.84,6.99,-15.59,28.9,7,-15.7,8.9,194178.42,41678.415,12742.38,55.936,44834.00292,1873.747907,194234.356,54420.795,Fertilizer,11.58258299
NLA06608-MN:56-0306,1,5.01,1.9,5.01,4.85,4016010.781,406.1,436,414,6,Gneiss,Granitic,619.71,621,0.64,0.59,70,70,0.46,0.61,17.86,27.61,5.2,-19.4,27.6,5.2,-19.4,42.83040843,5192.88,1702.624,812.89,8.319,2476.80151,770.856239,5201.199,2515.514,Fertilizer,7.484953156
NLA06608-MN:61-0037,1,4,1.37,4,6.17,4029240.246,361.38,419,386,15,Sedimentary,Sedimentary,654.88,656,0.58,0.6,71,71,0.44,0.59,18.6,28.15,5.96,-17.64,28.3,6,-17.6,7.604360413,19675.936,3042.592,1567.815,8.505,4924.078948,207.2869057,19684.441,4610.407,Fertilizer,9.825052733
NLA06608-MN:74-0023,1,2.96,0.91,2.96,2.02,1162789.917,366.72,390,372,5,Sedimentary,Sedimentary,820,820,0.95,0.61,71,71,0.44,0.61,18.48,28.5,7.1,-15.5,28.5,7.1,-15.5,14.8,5246.129,919.53,174.566,27.404,1823.144444,108.3805832,5273.533,1094.096,Fertilizer,13.54098848
NLA06608-MN:75-0200,1,0.93,0.11,0.93,0.54,1553095.175,345.85,360,352,3,Gneiss,Gneiss,618.69,622,0.62,0.6,70,70,0.44,0.62,18.29,28.4,6,-17.81,28.4,6,-17.9,4.3,111473.596,20849.129,4667.985,35.475,19695.41596,515.6159211,111509.071,25517.114,Fertilizer,8.933596909
NLA06608-MN:77-0019,1,2.38,0.59,2.38,2.73,2026728.602,369.58,403,381,8,Sedimentary,Sedimentary,696.43,696,0.62,0.6,73,73,0.46,0.58,18.32,28.03,5.71,-18.2,28,5.7,-18.2,27.43317118,16788.968,11079.077,3362.527,34.312,6834.697926,831.9417358,16823.28,14441.604,Fertilizer,12.25805273
NLA06608-MN:87-0030,1,0.84,0.07,0.84,0.56,1705874.24,314.42,330,320,2,Sedimentary,Sedimentary,676.23,677,0.62,0.64,70,70,0.4,0.57,19.11,29.1,6.98,-16.4,29.1,7,-16.4,10.93082367,227139.807,38031.238,8734,68.946,44857.2996,2323.600021,227208.753,46765.238,Fertilizer,11.47740486
NLA06608-NELP-0253,1,3.75,2.4,3.75,3.19,43099235.86,157.69,370,188,39,Sedimentary,Sedimentary,1134.95,1135,1.13,0.52,68,68,0.45,0.57,15.28,25.37,4.95,-16.41,25.4,5,-16.4,0.2,0,0,4.18,0,7416.186774,17.224209,0,4.18,Atmospheric,4.683714634
NLA06608-NELP-0955,1,0.32,0.53,0.53,0.92,8327827.803,344.87,592,401,50,Sedimentary,Sedimentary,996.67,1010,1.1,0.48,71.67,72,0.45,0.55,13.91,24.02,3.34,-18.08,24.2,3.3,-18.3,0,0,0,8.019,0,6511.718531,0,0,8.019,Atmospheric,4.554216364
NLA06608-NELP-1041,1,0.05,0.01,0.05,0.01,222803.8424,69.58,258,104,30,Mafic_UltraMaf*,Sedimentary,1269,1225,1.33,0.56,69,69,0.51,0.61,15.5,25.2,6.7,-12.1,25.5,6.9,-12.5,55.76454902,3499.848,4825.656,1760.304,265.045,16363.25431,6921.078445,3764.893,6585.96,Atmospheric,7.170891667
NLA06608-NELP-1330,1,0.48,0.66,0.66,1.07,558546.3223,379.87,548,419,46,Sedimentary,Sedimentary,1016,1015,1.1,0.48,72,72,0.45,0.55,13.91,23.9,3.2,-18.2,23.8,3.1,-18.4,0,0,0,0,0,347.8998072,0,0,0,Atmospheric,4.554216364
NLA06608-NELP-2155,1,0.46,0.07,0.46,0.13,1208017.517,344.87,592,400,50,Sedimentary,Sedimentary,997.53,1013,1.1,0.48,71.67,72,0.45,0.55,13.91,24.02,3.34,-18.08,24.1,3.3,-18.1,0,0,0,8.019,0,6999.433675,0,0,8.019,Atmospheric,4.554216364
NLA06608-NELP-3355,1,0.19,0.14,0.19,0.23,104980.686,379.87,541,432,44,Sedimentary,Sedimentary,1020,1020,1.1,0.48,72,72,0.45,0.55,13.91,23.8,3,-18.4,23.8,3,-18.4,0,0,0,0,0,317.5609433,0,0,0,Atmospheric,4.554216364
NLA06608-NELP-3586,1,1.72,0.72,1.72,1.19,13409064.45,193.05,456,312,70,Granitic,Granitic,1051.21,1053,1.17,0.5,69,69,0.45,0.59,14.79,24.93,4.05,-17.55,25.1,4.3,-17.2,0.1,0,0,13.052,0,7161.240937,8.713015488,0,13.052,Atmospheric,4.470322532
NLA06608-NH250L,1,0.24,0.34,0.34,0.51,155080.967,215.29,320,232,21,Granitic,Granitic,1201,1201,1.23,0.55,67,67,0.5,0.57,15.89,26.7,6.5,-13.9,26.7,6.5,-13.9,34.34373538,0,0,0,0,249.845201,69.62561518,0,0,Atmospheric,6.702989739
NLA06608-NH4912,1,0.36,0.43,0.43,0.71,2304349.43,352.85,618,435,70,Granitic,Granitic,1247.75,1240,1.24,0.57,69,69,0.49,0.62,16.42,25.68,7.48,-10.38,25.7,7.5,-10.4,33.2,0,0,12.192,4.476,3404.637278,788.3797724,4.476,12.192,Atmospheric,7.798166786
NLA06608-NV:2,1,0.71,0.13,0.71,0.24,55672.6008,2968.8,3330,3091,90,Sedimentary,Sedimentary,868,868,0.67,0.34,47,47,0.26,0.36,10.36,20.1,1.4,-11.5,20.1,1.4,-11.5,3.3,0,0,81.012,0,88.42456327,11.39133625,0,81.012,Atmospheric,1.393257054
NLA06608-NV:3,1,0.83,0.07,0.83,0.12,92551.4751,2554,3249,2830,182,Sedimentary,Sedimentary,985.5,927,0.81,0.33,44,44,0.19,0.28,12.18,23.4,3.75,-10.6,24.3,4.5,-10,0.5,0,0,220.848,0,245.3445946,4.430968606,0,220.848,Atmospheric,1.505798583
NLA06608-NV:4,1,0.21,0,0.21,0.02,762101.0523,1021.03,3488,1735,312,Sedimentary,Volcanic,285.24,171,0.1,0.82,44.03,33,0.1,0.15,25.39,32.04,10.01,-7.72,36.8,14.8,-3.3,0.346289743,96722.468,67433.593,175974.361,382.298,970011.4899,9161.777078,97104.766,243407.954,Atmospheric,1.994140918
NLA06608-OH:19,1,0.19,0.01,0.19,0.02,13407.3501,251.26,295,274,10,Sedimentary,Sedimentary,1010,1010,0.99,0.69,68,68,0.39,0.58,20.8,30.3,11.3,-6.5,30.4,11.5,-6.4,388.4628429,2777.04,223.272,157.752,21.196,1234.458462,1766.697086,2798.236,381.024,Fertilizer,14.76328254
NLA06608-OH:22,1,1.33,0.2,1.33,0.41,392430.4055,226.6,268,250,11,Sedimentary,Sedimentary,988,989,1.02,0.69,67,67,0.38,0.54,20.37,29.77,11.07,-6.83,29.8,11.1,-6.8,1141.316537,103.86,4.98,5.014,1673.358,3010.001039,12136.43051,1777.218,9.994,Sewage,15.39574967
NLA06608-R10BULLTR,1,0.09,0.14,0.14,0.22,1470273.99,2117.46,2614,2296,120,Granitic,Granitic,1138.87,1107,0.9,0.39,63.5,64,0.19,0.38,12.9,22.95,2.75,-11.6,23.4,2.7,-12.1,1.999999033,0,0,311.408,0,2552.403515,125.78921,0,311.408,Atmospheric,2.207266587
NLA06608-R10CAPEHO,1,0.31,0.03,0.31,0.06,155820.0023,1999.29,2474,2168,123,Granitic,Granitic,1047.14,1042,0.83,0.4,64,64,0.17,0.37,12.98,23.41,2.39,-13.39,23.9,2.3,-14.1,0.3,0,0,103.085,0,1082.047117,9.627215473,0,103.085,Atmospheric,1.833942833
NLA06608-R10CHARLT,1,6.65,1.29,6.65,1.53,4849903.929,1736.26,1854,1761,26,Volcanic,Volcanic,2060,2040,1.9,0.39,70,71,0.36,0.53,10.76,21.17,3.73,-7,21.2,3.8,-7,4.118189803,0,0,0,0,393.782815,44.32898044,0,0,Atmospheric,1.989731311
NLA06608-R10COUNCI,1,1.11,0.37,1.11,0.5,739577.8705,1289.66,1560,1354,56,Volcanic,Volcanic,1920,1920,2.03,0.43,73,73,0.53,0.72,11.03,19,4.1,-6,19,4.1,-6,0.1,0,0,0.144,0.504,394.7009221,0.537046009,0.504,0.144,Atmospheric,3.997382498
NLA06608-R10DEERLA,1,1.01,0.08,1.01,0.09,489920.791,1493.6,1782,1602,66,Volcanic,Volcanic,1391.4,1328,1.26,0.43,70,68,0.35,0.53,11.75,22.36,4.7,-6.52,22.5,4.7,-6.7,1.8,0,0,7.598,0,920.0750845,45.27103252,0,7.598,Atmospheric,1.989731312
NLA06608-R10FISHLA,1,1.04,0.26,1.04,0.46,131484.7881,2248.4,2306,2272,15,Volcanic,Volcanic,1051,1028,0.58,0.41,63,63,0.24,0.41,12.57,22.2,3.8,-8.3,22.3,3.8,-8.4,0.1,0,0,183.799,0,108.4180247,0.482690042,0,183.799,Manure,1.221665219
NLA06608-R10FOURMI,1,5.87,0.95,5.87,1.25,37835333.2,1752.07,2860,1876,149,Volcanic,Volcanic,1492.26,1438,1.45,0.45,64,63,0.28,0.42,12.7,22.95,5.16,-6.12,23.5,5.6,-5.9,0.812946247,0,0,422.721,136947.82,7268.183861,121.4013332,136947.82,422.721,Fertilizer,2.647179179
NLA06608-R10RAINYL,1,2.5,0.36,2.5,0.56,1951945.346,1465.07,2357,1867,225,Gneiss,Gneiss,1532.5,1517,1.48,0.36,70,70,0.5,0.64,9.09,16.08,1.25,-9.8,17,1.8,-9.5,0.3,0,0,65.43,0,878.4881534,5.93139267,0,65.43,Atmospheric,2.416682219
NLA06608-R10SQUAWL,1,1.33,0.05,1.33,0.11,1737654.25,921.21,2045,1355,233,Sedimentary,Sedimentary,1020.55,754,0.66,0.57,71.29,74,0.31,0.44,15.97,23.72,8.58,-1.64,26.5,10.3,-1.2,10.5732611,0,0,5321.469,200.832,9503.679974,2758.459438,200.832,5321.469,Atmospheric,1.981313584
NLA06608-R10ULAKE,1,0.28,0.07,0.28,0.09,57405.42554,144.98,161,152,5,Quaternary,Quaternary,2090,2090,2.31,0.6,82,82,0.5,0.68,14.82,25,10.4,0.1,25,10.4,0.1,12.7,0,0,0,0.408,139.1714546,24.84025901,0.408,0,Atmospheric,3.870052232
NLA06608-R10YELLOW,1,1.81,0.41,1.81,0.26,5225060.781,2156.95,3233,2564,241,Granitic,Granitic,1034.88,529,0.42,0.38,67,70,0.19,0.39,13.07,21.82,1.57,-13.55,24.2,1.7,-16.6,0.476258722,0,0,4051.61,0,6098.900872,78.09969134,0,4051.61,Atmospheric,2.022852694
NLA06608-R31,1,0.07,0.11,0.11,0.25,3396416.76,162.29,269,199,32,Sedimentary,Sedimentary,1137.21,1141,0.91,0.71,67,67,0.39,0.54,20.51,29.98,12,-4.9,30,12,-4.9,555.0621659,160287.694,38738.532,21043.05,6164.87,50314.8865,98212.01651,166452.564,59781.582,Fertilizer,15.4665181
NLA06608-R314,1,0.14,0.02,0.14,0.03,575438.1215,135.78,292,197,26,Sedimentary,Sedimentary,1151.15,1147,1.07,0.75,66,66,0.48,0.57,21.22,30.68,13.34,-3.81,31,13.5,-3.8,16.03075511,4110.691,4616.289,6792.718,158.55,39443.98706,3075.541985,4269.241,11409.007,Atmospheric,11.18232695
NLA06608-R315,1,0.26,0.01,0.26,0.01,555999.2333,614.39,1320,902,169,Sedimentary,Sedimentary,1125.22,1069,1.03,0.61,71.62,70,0.46,0.62,17.76,26.01,8.97,-7.64,27.4,10,-6.6,9.381036687,24.318,43.641,22.32,293.059,68212.31299,3216.281793,317.377,65.961,Atmospheric,10.82127857
NLA06608-R318,1,0.9,0.23,0.9,0.5,853441.875,586.51,698,617,22,Sedimentary,Sedimentary,1176.25,1167,1,0.71,66,66,0.38,0.52,20.85,28.78,12.2,-3.63,29.1,12.4,-3.6,123.6229365,126.528,33.216,163.296,17.856,3709.985565,2457.662235,144.384,196.512,Atmospheric,10.15004898
NLA06608-R319,1,0.02,0,0.02,0.01,180710.049,8.65,47,29,8,Quaternary,Quaternary,1145.28,1145,1.13,0.83,68.83,69,0.46,0.57,22.93,31.54,14.7,-1.99,31.8,15.1,-1.6,51.09982199,58674.499,1659.385,2823.76,551.6,86136.60688,17883.40047,59226.099,4483.145,Atmospheric,13.38677932
NLA06608-R32,1,0.08,0.03,0.08,0.08,8172369.179,449.87,978,733,87,Sedimentary,Sedimentary,1113.13,1018,1,0.58,72.94,71,0.57,0.64,16.61,25.53,8.55,-8.07,26.2,8.9,-7.9,23.88500832,160496.928,59283.648,57866.832,2409.246,320525.8577,35368.53142,162906.174,117150.48,Atmospheric,11.77309096
NLA06608-R322,1,0.15,0.13,0.15,0.28,75978356.21,296.72,1084,476,156,Sedimentary,Sedimentary,1291.87,1268,1.06,0.74,67.46,67,0.42,0.54,21.25,29.56,12.8,-3.72,30.5,13.4,-3.6,38.21407883,267300.557,58249.967,163068.144,5282.124,574003.9254,115412.0611,272582.681,221318.111,Atmospheric,10.33727618
NLA06608-R323,1,0.25,0.04,0.25,0.08,2607181.758,9.04,28,20,4,Quaternary,Quaternary,1212.68,1221,1.02,0.81,67,67,0.49,0.59,22.32,31.07,15,-1.29,31.1,15.1,-0.9,62.1818691,189299.584,73616.546,12624.524,1360.782,80773.92123,21719.83412,190660.366,86241.07,Fertilizer,12.57759173
NLA06608-R324,1,1.42,0.89,1.42,1.42,11135002.68,18.13,46,24,6,Quaternary,Quaternary,1197.73,1199,1.09,0.81,67,67,0.5,0.61,22.14,31.3,14.7,-2.04,31.3,14.7,-2,238.7377837,12383.736,1013.934,1632.864,540.981,14890.67527,14854.11323,12924.717,2646.798,Atmospheric,13.01690932
NLA06608-R326,1,0.31,0.04,0.31,0.08,4620670.777,0,52,23,10,Sedimentary,Quaternary,1163.75,1171,1.1,0.81,67.43,67,0.49,0.59,22.25,31.35,14.53,-2.31,31.4,14.6,-2.1,40.19632636,26410.992,975.108,4109.685,3107.656,148703.3634,24975.73827,29518.648,5084.793,Atmospheric,13.01690932
NLA06608-R328,1,0.09,0.07,0.09,0.19,2351571.648,657.7,1029,757,71,Sedimentary,Sedimentary,1009.33,1000,0.81,0.63,70.13,70,0.37,0.56,18.83,27.5,11.14,-5.08,27.7,11.2,-5.1,27.2412853,7099.614,2702.104,10903.701,310.054,37350.38241,6049.253458,7409.668,13605.805,Atmospheric,9.14829003
NLA06608-R333,1,0.29,0.06,0.29,0.12,1184118.561,8.76,37,23,7,Quaternary,Quaternary,1223.05,1224,1.1,0.81,66,66,0.5,0.59,22.05,31.3,14.79,-2.06,31.3,14.8,-2,142.5032507,7598.248,817.047,1403.276,3015.183,24231.24398,13706.87354,10613.431,2220.323,Atmospheric,13.70191076
NLA06608-R334,1,0.18,0.02,0.18,0.05,817705.5917,335.19,660,389,82,Sedimentary,Sedimentary,1029.32,1034,0.9,0.66,67.73,67,0.51,0.57,19.06,28.94,11.12,-6.04,28.6,11,-6.3,62.79334538,32.457,12.617,36.239,188.964,60716.93776,17649.69872,221.421,48.856,Atmospheric,11.7491174
NLA06608-R336,1,0.44,0.08,0.44,0.17,104087.976,748.38,870,803,37,Sedimentary,Sedimentary,1272.5,1266,1.08,0.63,75,76,0.48,0.58,17.88,26.55,10.15,-6.6,27.1,10.4,-6.4,12.9,0,0,0,9.047,1495.783228,81.81275031,9.047,0,Atmospheric,12.82792569
NLA06608-R34,1,0.31,0.02,0.31,0.04,362682.5484,726.79,875,805,32,Sedimentary,Sedimentary,1148.18,1144,1.04,0.56,70,71,0.6,0.61,16.08,24.7,8,-8.75,24.9,8.1,-8.6,36.37938914,135.252,34.776,43.164,14.832,26449.1285,3565.89102,150.084,77.94,Atmospheric,14.67633991
NLA06608-R5:KATHRYN,1,2.22,1.37,2.22,3.52,1860032.99,474.1,501,476,5,Sedimentary,Sedimentary,781.33,780,0.6,0.51,69,69,0.42,0.57,15.63,25.8,4.3,-16.93,25.8,4.3,-17,0.9,0,0,0.754,3.752,1654.044049,11.03328934,3.752,0.754,Atmospheric,7.338438043
NLA06608-R5:OTTAWA,1,0.37,0.37,0.37,0.52,2008491.122,467.3,212,208,3,Sedimentary,Sedimentary,869,797,0.54,0.51,69,69,0.43,0.58,15.36,28.9,9.4,-8.5,25.6,4.5,-16.8,63.6,9543.838,501.118,178.954,145.068,2310.372423,551.6729957,9688.906,680.072,Fertilizer,14.48693264
NLA06608-R7101,1,0.82,0.1,0.82,0.44,1347600.739,896.43,976,919,14,Sedimentary,Sedimentary,558.93,560,0.55,0.62,63,63,0.36,0.54,19.97,30.82,8.8,-11.85,30.8,8.8,-11.9,0.3,0,0,17688.066,0,10499.26346,40.96458324,0,17688.066,Manure,4.182063342
NLA06608-R7103,1,0.61,0.08,0.61,0.37,316931.504,890.33,938,900,8,Sedimentary,Sedimentary,562,562,0.55,0.62,63,63,0.36,0.54,20,30.9,8.9,-11.85,30.9,8.9,-11.9,0.3,0,0,4276.413,0,2804.453168,11.07102618,0,4276.413,Manure,4.133335213
NLA06608-R7104,1,0.63,0.12,0.63,0.4,101864.0735,903.68,951,921,13,Sedimentary,Sedimentary,559,559,0.55,0.62,63,63,0.36,0.54,19.93,30.8,8.8,-11.9,30.8,8.8,-11.9,0.3,0,0,1054.458,0,669.4224528,2.576873198,0,1054.458,Manure,4.238845035
NLA06608-R7106,1,0.87,0.03,0.87,0.13,1168296.855,390.96,446,417,11,Sedimentary,Sedimentary,795.58,794,0.92,0.72,67.89,67,0.44,0.59,21.21,31.59,10.85,-10.22,31.8,10.9,-10.3,45.29500535,187063.002,15522.136,20192.25,35.526,38112.86164,9839.563022,187098.528,35714.386,Fertilizer,9.542564865
NLA06608-R715,1,0.62,0.46,0.62,0.92,263928.4006,258.45,264,261,1,Sedimentary,Sedimentary,855,855,1.02,0.64,71,71,0.57,0.61,19.22,29,8.5,-13.2,29,8.5,-13.2,196.8,556.43,116.34,46.92,345.525,696.7823281,598.0844739,901.955,163.26,Fertilizer,12.47035314
NLA06608-R716,1,1,1.46,1.46,1.71,136047.6453,261.92,262,260,1,Sedimentary,Sedimentary,863,863,1.01,0.64,71,71,0.57,0.61,19.21,29,8.4,-13.2,29,8.4,-13.2,1261.9,0,0,3.4,5.096,110.9812086,633.5580479,5.096,3.4,Sewage,12.02283916
NLA06608-R723,1,0.37,0.02,0.37,0.06,428724.0392,353.39,421,388,14,Sedimentary,Sedimentary,951.91,948,1.25,0.84,64,64,0.45,0.61,22.41,34.1,14.4,-5.4,34.1,14.5,-5.3,5.021361499,2568.168,264.576,20134.695,245.916,15457.89221,470.5935306,2814.084,20399.271,Manure,8.971082886
NLA06608-R728,1,1.04,0.14,1.04,0.5,191501.3392,346.43,378,360,7,Sedimentary,Sedimentary,919,919,0.96,0.77,66,66,0.44,0.59,21.71,32.5,12.6,-7.7,32.4,12.6,-7.7,4.6,3856.869,643.761,1184.475,3.6,1315.607076,35.33156265,3860.469,1828.236,Fertilizer,9.31623093
NLA06608-R730,1,1.79,0.13,1.79,0.67,4728802.026,386.94,455,422,17,Sedimentary,Sedimentary,906.54,911,0.88,0.77,64,64,0.5,0.59,21.95,32.43,12.42,-8.07,32.5,12.5,-8,3.070478578,7509.776,0.1138364,45662.891,65.97,38889.25974,687.09793,7575.746,45663.00484,Manure,9.45227105
NLA06608-R733,1,0.99,0.18,0.99,0.53,3858430.77,292.76,347,320,13,Sedimentary,Sedimentary,1035.08,1035,1.13,0.76,66,66,0.51,0.59,21.72,31.88,12.61,-7.1,31.9,12.7,-7.1,18.73457808,76366.332,3241.728,27593.464,262.504,19938.2565,1961.740508,76628.836,30835.192,Fertilizer,10.35639472
NLA06608-R736,1,1.26,0.18,1.26,0.79,163744650,316.15,488,365,33,Sedimentary,Sedimentary,934.62,952,1.07,0.75,65.37,66,0.51,0.59,21.96,32.37,12.62,-7.64,32.2,12.6,-7.5,6.312956859,1437537.34,142705.804,790515.079,9813.8,823174.879,29755.42438,1447351.14,933220.883,Fertilizer,9.498998961
NLA06608-R746,1,0.53,0.07,0.53,0.23,1305795.481,268.91,334,308,14,Sedimentary,Sedimentary,1070.33,1068,1.2,0.79,66,66,0.51,0.6,22.1,32.59,13.24,-6.67,32.6,13.2,-6.7,6.1,32608.038,2618.73,14055.26,78.003,16191.25912,520.7158854,32686.041,16673.99,Fertilizer,10.31641229
NLA06608-R750,1,0.18,0.03,0.18,0.1,80531.06145,422.12,470,449,12,Sedimentary,Sedimentary,895,895,0.99,0.74,64,64,0.49,0.59,21.39,32,11.6,-9.35,32.1,11.6,-9.3,4.2,1540.596,217.389,3417.505,37.68479,2984.250083,73.2627779,1578.28079,3634.894,Manure,9.305081518
NLA06608-R759,1,5.66,0.05,5.66,1.1,209755575.4,462.24,1062,697,141,Sedimentary,Sedimentary,592.99,664,0.82,0.78,63.29,65,0.43,0.56,22.1,33.53,11.82,-9.08,33.8,12.2,-8.5,4.658777993,11153687.91,1118889.198,3286907.533,10938.17521,3639655.227,126243.0033,11164626.09,4405796.731,Fertilizer,7.305400039
NLA06608-R764,1,0.08,0.02,0.08,0.06,2063774.844,266.84,357,314,22,Sedimentary,Sedimentary,1008.41,1020,1.33,0.81,63,63,0.43,0.59,22.45,33.61,14.1,-5.97,33.8,14.3,-5.8,1.65600231,22921.352,0.3660811,84922.546,67.321,58186.1517,620.4104685,22988.673,84922.91208,Manure,8.447350505
NLA06608-R767,1,1.18,0.15,1.18,0.38,5692199.304,332.23,501,375,24,Sedimentary,Sedimentary,1140.8,1134,1.1,0.74,67.86,68,0.4,0.58,21.7,31.2,12.9,-5.97,31.2,12.8,-6,5.15651799,503.044,0.018373,1180.05,107.302,32253.24309,970.7781177,610.346,1180.068373,Atmospheric,9.318135201
NLA06608-R769,1,0.2,0.01,0.2,0.01,208281.0023,173.23,256,198,19,Sedimentary,Sedimentary,1240,1212,1.2,0.77,66,66,0.37,0.55,22.35,32.87,13.89,-5,32.9,13.9,-5,6.8,10941.777,0.1393308,9094.395,157.648,15776.10086,625.2609875,11099.425,9094.534331,Atmospheric,9.331819144
NLA06608-R770,1,0.36,0.02,0.36,0.05,171287.4316,307.26,408,361,22,Sedimentary,Sedimentary,1163.43,1164,1.18,0.75,67,67,0.38,0.57,21.75,31.39,12.93,-6.2,31.5,12.9,-6.3,2.2,0,0,1029.819,16.38,5817.84184,82.72525263,16.38,1029.819,Atmospheric,8.415221432
NLA06608-R772,1,1.37,0.22,1.37,0.63,909001.2443,237.43,292,262,15,Sedimentary,Sedimentary,1091.4,1091,0.98,0.75,68,68,0.44,0.57,21.91,31.34,12.62,-6.6,31.4,12.6,-6.7,17.29199245,1411.871,315.875,1098.147,50.384,4046.068201,391.2502676,1462.255,1414.022,Atmospheric,9.72618772
NLA06608-R775,1,1.31,0.32,1.31,0.95,1609298.4,187.36,256,217,17,Sedimentary,Sedimentary,1056.14,1055,0.93,0.75,67,67,0.39,0.53,22,31.79,12.77,-6.63,31.9,12.8,-6.6,138.2702956,421.335,78.84,395.74,1099.527,6193.974264,3998.531611,1520.862,474.58,Atmospheric,11.64975556
NLA06608-R784,1,0.32,0.01,0.32,0.2,8501904.712,1221.35,1860,1449,95,Sedimentary,Sedimentary,408.36,431,0.27,0.61,57.14,60,0.29,0.44,19.59,30.14,7.48,-11.86,30.8,8.5,-11.2,1.801087114,1137504.748,380022.743,2055525.165,1685.226,1370922.006,37464.49802,1139189.974,2435547.908,Manure,3.584648757
NLA06608-R788,1,0.62,0.01,0.62,0.08,82226.46738,902.52,976,927,12,Sedimentary,Sedimentary,558.19,561,0.55,0.62,63,63,0.36,0.54,19.94,30.8,8.78,-11.84,30.8,8.8,-11.8,0.3,0,0,10771.263,0,5481.37293,21.58305239,0,10771.263,Manure,4.143971875
NLA06608-R791,1,0.32,0.01,0.32,0.1,250802.805,1164.65,1250,1189,11,Sedimentary,Sedimentary,436.42,438,0.47,0.61,58.38,58,0.25,0.41,20.35,30.77,8.64,-11.81,30.8,8.8,-11.9,0.4,0,0,75543.832,0,39960.60208,227.8349034,0,75543.832,Manure,3.815845799
NLA06608-R792,1,0.42,0.01,0.42,0.13,470361.2316,1152.46,1250,1186,12,Sedimentary,Sedimentary,436.95,439,0.48,0.62,58.31,58,0.26,0.42,20.37,30.79,8.68,-11.82,30.9,8.8,-11.9,0.4,0,0,98146.776,0,53858.14612,299.0538857,0,98146.776,Manure,3.918149481
NLA06608-R796,1,0.44,0.27,0.44,0.73,865174.8662,1153.68,1214,1164,13,Sedimentary,Sedimentary,439,439,0.48,0.62,58,58,0.26,0.42,20.37,30.89,8.83,-11.8,30.9,8.8,-11.8,0.4,0,0,2737.28,0,2831.297113,14.50943613,0,2737.28,Atmospheric,4.245354503
NLA06608-TX:10,1,0.02,0,0.02,0,7346191.078,270.79,1384,752,222,Sedimentary,Sedimentary,546.04,779,1.2,0.99,55.45,64,0.52,0.65,24.22,34.82,17.37,-1.39,35.9,19.3,1.8,23.21809293,73752781.91,7733311.613,37427748.14,159167.187,41658035.41,9666198.49,73911949.1,45161059.75,Fertilizer,5.442377718
NLA06608-TX:14,1,1.23,0.01,1.23,0.19,565273438.3,310.95,1384,752,222,Sedimentary,Sedimentary,546.04,763,1.19,0.98,55.45,63,0.53,0.64,24.17,34.82,17.37,-1.39,35.7,19.1,1.5,23.21809293,73752781.91,7733311.613,37427748.14,159167.187,41658035.41,9666198.49,73911949.1,45161059.75,Fertilizer,5.442377718
