SITE_ID,VISIT_NO,RES_PIPES,AGR_CROPLAND,AGR_PASTURE,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_POULTRY,AGR_FEEDLOT,AGR_WITHDRAWL,IND_INDUSTRIAL,IND_MINES,IND_OIL,IND_POWER,IND_LOGGING,IND_FIRE,IND_ODORS,IND_COMMERCIAL,MAN_LEVEL_FLUCTUATIONS,RES_SCORE,REC_SCORE,AGR_SCORE,IND_SCORE,MAN_SCORE,HYDRO_TYPE,OUTLET_DAMS,SWIMMABILITY,LAKE_LEVEL,LEVEL_CHANGES,TROPHIC_STATE
NLA06608-1679,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,DRAINAGE,NONE,FAIR,NA,0.1,MESOTROPHIC
NLA06608-1684,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0,0,1,RESERVOIR,ARTIFICIAL,GOOD,NA,0.1,EUTROPHIC
NLA06608-1684,2,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,L,15,3,0,1,2,RESERVOIR,ARTIFICIAL,FAIR,YES,0.2,MESOTROPHIC
NLA06608-1687,1,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,26,13,7,8,9,DRAINAGE,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1690,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,DRAINAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1695,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,DRAINAGE,NONE,UNSWIMMABLE,YES,0.2,OLIGOTROPHIC
NLA06608-1703,1,NA,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,6,0,0,SEEPAGE,NATURAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1704,1,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1706,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,SEEPAGE,NONE,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-1707,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0,0,6,DRAINAGE,NATURAL,GOOD,YES,0.1,MESOTROPHIC
NLA06608-1711,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,6,6,0,0,3,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1715,1,NA,NA,H,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,2,1,8,0,5,RESERVOIR,ARTIFICIAL,GOOD,YES,3,MESOTROPHIC
NLA06608-1717,1,L,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,H,3,5,1,0,7,RESERVOIR,ARTIFICIAL,FAIR,NA,40,MESOTROPHIC
NLA06608-1719,1,L,L,M,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,9,0,0,SEEPAGE,NONE,UNSWIMMABLE,YES,1.5,HYPEREUTROPHIC
NLA06608-1723,1,NA,NA,M,M,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,L,3,3,7,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.5,HYPEREUTROPHIC
NLA06608-1724,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,12,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1733,1,H,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,L,NA,21,5,1,1,1,DRAINAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1736,1,H,H,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,8,0,1,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1739,1,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,L,H,11,5,5,1,8,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,OLIGOTROPHIC
NLA06608-1740,1,L,M,M,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,5,4,7,0,5,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1741,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1742,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,5,4,0,0,6,SEEPAGE,NONE,FAIR,YES,1,OLIGOTROPHIC
NLA06608-1748,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,M,0,8,0,1,9,RESERVOIR,ARTIFICIAL,FAIR,YES,NA,OLIGOTROPHIC
NLA06608-1753,1,L,NA,NA,M,NA,NA,NA,L,NA,NA,NA,NA,L,NA,NA,NA,L,6,12,4,1,7,RESERVOIR,ARTIFICIAL,GOOD,YES,1.7,MESOTROPHIC
NLA06608-1755,1,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,0,0,DRAINAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1758,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,DRAINAGE,NATURAL,FAIR,YES,0.5,MESOTROPHIC
NLA06608-1771,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,0,DRAINAGE,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1775,1,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,0,1,RESERVOIR,ARTIFICIAL,FAIR,YES,0.8,EUTROPHIC
NLA06608-1781,1,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,7,2,1,0,4,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NA,4,MESOTROPHIC
NLA06608-1782,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0,0,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1789,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,L,4,0,0,1,8,RESERVOIR,ARTIFICIAL,GOOD,NA,0.01,MESOTROPHIC
NLA06608-1791,1,M,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,3,0,5,DRAINAGE,ARTIFICIAL,GOOD,YES,0.2,EUTROPHIC
NLA06608-1793,1,NA,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,0,6,DRAINAGE,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1800,1,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,L,L,NA,NA,NA,L,NA,5,1,0,4,0,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1802,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,0,0,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1804,1,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,M,L,20,19,7,10,13,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1808,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,5,5,0,0,3,RESERVOIR,ARTIFICIAL,GOOD,YES,0.3,EUTROPHIC
NLA06608-1810,1,NA,L,L,L,L,NA,L,M,NA,NA,NA,NA,NA,NA,L,NA,M,10,3,8,1,9,RESERVOIR,ARTIFICIAL,FAIR,YES,3,EUTROPHIC
NLA06608-1811,1,NA,L,M,L,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,6,0,1,DRAINAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA
NLA06608-1818,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,0,2,0,3,2,DRAINAGE,NONE,GOOD,YES,0.1,OLIGOTROPHIC
NLA06608-1821,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0,0,0,DRAINAGE,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1824,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1825,1,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,1,0,0,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1835,1,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,0,0,DRAINAGE,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1836,1,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,0,1,SEEPAGE,NONE,UNSWIMMABLE,YES,0.1,HYPEREUTROPHIC
NLA06608-1839,1,NA,L,L,L,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,6,0,4,0,2,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.3,EUTROPHIC
NLA06608-1840,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,0,0,5,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1851,1,L,L,L,L,NA,NA,NA,H,L,L,L,NA,NA,NA,NA,M,M,8,3,8,6,12,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1856,1,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,0,RESERVOIR,NONE,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-1857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,0,SEEPAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1861,1,L,NA,L,L,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,3,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1862,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,RESERVOIR,NATURAL,UNSWIMMABLE,NO,NA,MESOTROPHIC
NLA06608-1863,1,NA,NA,L,L,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,0,4,5,0,4,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1866,1,NA,NA,L,M,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,M,1,3,5,0,7,RESERVOIR,ARTIFICIAL,FAIR,YES,NA,EUTROPHIC
NLA06608-1867,1,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,0,1,SEEPAGE,NONE,FAIR,YES,0.2,MESOTROPHIC
NLA06608-1868,1,NA,NA,M,M,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,5,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1871,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1873,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,H,6,9,0,5,8,RESERVOIR,ARTIFICIAL,GOOD,YES,NA,OLIGOTROPHIC
NLA06608-1874,1,L,M,M,M,NA,NA,NA,H,L,NA,NA,NA,NA,NA,NA,L,H,18,11,14,2,11,RESERVOIR,ARTIFICIAL,GOOD,YES,20,MESOTROPHIC
NLA06608-1879,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,0,0,SEEPAGE,NATURAL,FAIR,NO,NA,HYPEREUTROPHIC
NLA06608-1884,1,L,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,10,11,3,0,4,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1893,1,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,RESERVOIR,ARTIFICIAL,FAIR,YES,3,MESOTROPHIC
NLA06608-1894,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,0,0,DRAINAGE,NATURAL,GOOD,YES,1,MESOTROPHIC
NLA06608-1906,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,10,0,0,0,12,RESERVOIR,ARTIFICIAL,FAIR,NA,1,EUTROPHIC
NLA06608-1908,1,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1910,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,1,1,0,1,0,DRAINAGE,ARTIFICIAL,UNSWIMMABLE,YES,0.3,NA
NLA06608-1930,1,M,L,L,L,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,L,8,2,6,0,1,RESERVOIR,ARTIFICIAL,GOOD,YES,1,MESOTROPHIC
NLA06608-1936,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,0,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1948,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA
NLA06608-1953,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,0,DRAINAGE,NONE,GOOD,NA,0.5,MESOTROPHIC
NLA06608-1958,1,M,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,H,NA,NA,NA,M,10,5,3,5,3,RESERVOIR,ARTIFICIAL,FAIR,YES,20,MESOTROPHIC
NLA06608-1959,1,L,M,M,L,NA,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,L,7,0,9,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1960,1,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,RESERVOIR,NA,FAIR,NA,NA,NA
NLA06608-1968,1,L,NA,H,M,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,L,2,0,9,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.5,EUTROPHIC
NLA06608-1975,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,0,0,3,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1985,1,L,L,L,L,NA,NA,L,NA,NA,M,NA,NA,L,NA,NA,L,NA,14,10,4,5,6,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1989,1,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,L,NA,M,2,3,5,6,7,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,2,EUTROPHIC
NLA06608-1992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1998,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,DRAINAGE,NATURAL,GOOD,YES,0.5,MESOTROPHIC
NLA06608-1998,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,2,2,0,1,0,DRAINAGE,NONE,GOOD,YES,0.3,MESOTROPHIC
NLA06608-2005,1,L,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,2,5,1,0,6,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-2007,1,NA,L,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,4,0,0,SEEPAGE,NONE,NA,NA,0.1,EUTROPHIC
NLA06608-2010,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,9,6,0,0,15,RESERVOIR,ARTIFICIAL,GOOD,NA,0.3,MESOTROPHIC
NLA06608-2027,1,NA,NA,H,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,0,0,RESERVOIR,ARTIFICIAL,FAIR,YES,1,EUTROPHIC
NLA06608-2036,1,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,2,0,3,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-2037,1,L,NA,NA,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,0,0,DRAINAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-2039,1,NA,M,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,8,0,0,DRAINAGE,NONE,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-2049,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,1,4,0,1,0,DRAINAGE,NONE,GOOD,YES,0.5,EUTROPHIC
NLA06608-2056,1,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,2,1,1,0,4,RESERVOIR,ARTIFICIAL,FAIR,YES,0.1,HYPEREUTROPHIC
NLA06608-2072,1,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0,0,5,0,1,RESERVOIR,ARTIFICIAL,FAIR,YES,1,EUTROPHIC
NLA06608-2074,1,L,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,9,4,1,1,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-2076,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,L,1,6,0,1,3,RESERVOIR,ARTIFICIAL,GOOD,YES,NA,MESOTROPHIC
NLA06608-2078,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,DRAINAGE,NATURAL,FAIR,YES,NA,MESOTROPHIC
NLA06608-2082,1,NA,NA,M,M,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,H,9,9,11,0,11,RESERVOIR,ARTIFICIAL,FAIR,YES,10,EUTROPHIC
NLA06608-2086,1,L,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,L,4,3,1,1,5,DRAINAGE,ARTIFICIAL,GOOD,NA,0.2,MESOTROPHIC
NLA06608-2087,1,NA,NA,L,L,NA,NA,L,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,3,0,3,1,1,SEEPAGE,NONE,FAIR,YES,3,EUTROPHIC
NLA06608-2091,1,L,L,M,M,NA,NA,NA,L,L,L,NA,L,L,NA,NA,L,L,9,4,8,5,6,RESERVOIR,ARTIFICIAL,FAIR,YES,1.5,EUTROPHIC
NLA06608-2092,1,M,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,3,0,5,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,MESOTROPHIC
NLA06608-2094,1,NA,NA,H,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,10,0,1,RESERVOIR,NONE,UNSWIMMABLE,YES,0.5,EUTROPHIC
NLA06608-2095,1,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,L,2,3,3,0,3,RESERVOIR,ARTIFICIAL,FAIR,YES,2,MESOTROPHIC
NLA06608-2103,1,NA,M,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,0,4,DRAINAGE,NATURAL,FAIR,NO,NA,HYPEREUTROPHIC
NLA06608-2114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,6,1,0,0,6,RESERVOIR,ARTIFICIAL,GOOD,NA,0.3,MESOTROPHIC
NLA06608-2117,1,L,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,3,0,4,DRAINAGE,NONE,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-2120,1,L,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,2,0,0,RESERVOIR,ARTIFICIAL,GOOD,YES,3.5,MESOTROPHIC
NLA06608-2123,1,NA,H,H,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,13,0,0,DRAINAGE,NONE,FAIR,NO,NA,HYPEREUTROPHIC
NLA06608-2131,1,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1,0,1,DRAINAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-2134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,0,0,3,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,NA
NLA06608-2135,1,NA,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,6,6,0,0,SEEPAGE,NONE,GOOD,NO,NA,EUTROPHIC
NLA06608-2152,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,0,0,3,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-2154,1,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,5,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-2155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,L,NA,5,2,0,2,0,SEEPAGE,NONE,FAIR,YES,0.2,MESOTROPHIC
NLA06608-2162,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,4,1,0,0,2,DRAINAGE,NONE,GOOD,YES,0.3,MESOTROPHIC
NLA06608-2170,1,NA,NA,M,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0,6,8,0,1,NA,NONE,UNSWIMMABLE,YES,1,EUTROPHIC
NLA06608-2177,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,SEEPAGE,NONE,GOOD,YES,1,MESOTROPHIC
NLA06608-2185,1,L,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,10,11,1,3,1,SEEPAGE,NONE,GOOD,YES,2,MESOTROPHIC
NLA06608-2187,1,L,NA,NA,NA,NA,NA,NA,L,NA,L,L,NA,L,NA,NA,NA,NA,7,6,1,3,2,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-2193,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,SEEPAGE,NONE,FAIR,YES,0.3,EUTROPHIC
NLA06608-2196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,2,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-2217,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0,3,0,0,5,RESERVOIR,NATURAL,FAIR,YES,3,OLIGOTROPHIC
NLA06608-2219,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,0,0,13,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-2241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,10,4,0,1,3,DRAINAGE,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-2250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,0,0,0,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-2253,1,NA,L,L,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-2257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,NA,2,7,0,5,4,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-2266,1,NA,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,0,8,RESERVOIR,ARTIFICIAL,GOOD,NA,NA,MESOTROPHIC
NLA06608-2267,1,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,1,0,0,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
