"SITE_ID","VISIT_NO","YEAR","DATE_COL","ECOREG_5","E_I","VertDD_m","HorizDD_m","LkArea_km2","DpthMx_m","SLD","bffFlat_grad","inflow","BFIWs","Temp_degC_avg_yr","Precip_mm_total_yr","Precip_mm_total_yr_sc","PHDI","Precip8110Ws","Precip8110Ws_grp_sc","HydrAP","hydrap_bin","hydrap_phdi","OUTLET_DAMS","damht_zmax","PctDEVELOPED_Cat","PCT_AG_URB_CAT","PctAgDrainageCat","PctIrrigated.AgLandCat"
"NLA12_UT-343",1,2012,"9/11/2012","West",0.142338959,1.94,64.3,0.6939431051,4.9,1.20896602407346,0.6,0.935550664353737,65.0327776207968,3.144999962,500.9200058,0.5009200058,-1.023076923,567.592101257,-0.530369843811063,5,"Moderate",-5.115384615,"DAM",1.1140350877193,0,0,0,0
"NLA12_UT-359",1,2012,"9/12/2012","West",0.286616535,14.4,117.1,0.424906927,1.2,1.9668858742691,0.6,1.09290661497194,63.9001056768663,9.375384422,135.8299981,0.1358299981,-1.580769231,237.991929781,-1.14457461725469,6,"High",-9.484615386,"DAM",0.840153846153846,1.19356512714063,39.6990140114167,0,13.85573
"NLA12_UT-374",1,2012,"8/30/2012","West",0.097609764,2.95,62.1,1.513345341,16,2.16404350428861,0.9,39.7380944515926,61.5813382358994,8.822307605,209.2699977,0.2092699977,-0.179230769,608.902082006,-0.453389339664852,6,"High",-1.075384614,"DAM",1.72103430079156,0.704517198508081,1.68531565133306,0,0
"NLA12_UT-392",1,2012,"9/26/2012","West",0.144234611,2.52,25.7,32.20730169,11.3,3.3210521703671,0.7,28.9699548838209,69.9949686006313,11.38923088,278.4199987,0.2784199987,-0.179230769,465.179641951,-0.721213862745157,6,"High",-1.075384614,"DAM",1.89672937771346,0.110513519487217,0.655713548957489,0,0
"NLA12_UT-397",1,2012,"9/25/2012","West",0.0828648,1.72,79.6,0.7018197711,1.5,1.90759382451829,0.5,23.3525514804953,77.7547148755719,7.032692268,460.9000029,0.4609000029,-0.179230769,621.492894498,-0.429926557168445,6,"High",-1.075384614,"DAM",1.98782608695652,0.505561172901921,0.505561172901921,0,0
"NLA12_UT-400",1,2012,"9/27/2012","West",0.166169167,0,0,0.1146657216,11,1.30768538513403,0.6,59.7238329331719,71.8607285184926,8.02384626,374.5599971,0.3745599971,-1.023076923,535.707568962,-0.589786171924328,1,"Low",-1.023076923,"NONE",NA,0,0,0,0
"NLA12_UT-409",1,2012,"9/27/2012","West",0.250687298,0.36,1.014285714,0.1181867316,1.1,1.20948111450558,0.4,3.05265840856877,66.8360968172289,13.11346159,345.8099962,0.3458099962,-1.105384615,408.799497732,-0.826277381224762,NA,NA,NA,"DAM",NA,91.9763674480656,92.3613493424815,0,0
"NLA12_UT-412",1,2012,"9/25/2012","West",0.056903421,0,0,0.1809977611,5.7,1.46768875503086,0.8,55.8708964317681,59.3734735701099,4.876923065,382.2700005,0.3822700005,-1.023076923,575.140724987,-0.516303101348117,5,"Moderate",-5.115384615,"DAM",1.22989473684211,0.204678362573099,0.204678362573099,0,0
"NLA12_UT-424",1,2012,"9/26/2012","West",0.228214816,2.12,142.1,0.6068523709,1.4,1.20574726393772,0.9,6.08616179009477,65.8716420565736,2.456923155,690.8299933,0.6908299933,-1.023076923,856.622139155,0.00823311913815331,7,"High",-7.161538461,"DAM",3.20386363636364,0.27559889760441,0.27559889760441,0,0
"NLA12_VA-109",1,2012,"6/5/2012","Appalachians",0.140770021,0,0,0.02533847868,1.3,1.4197938615925,1,6.0439083156511,51.6293103448276,14.58653872,1179.189995,1.179189995,0.346153846,1106.2920356,-0.764967560352109,3,"Moderate",1.038461538,"NONE",NA,68.9655172413793,75.4310344827586,0,0
"NLA12_VA-110",1,2012,"7/18/2012","Appalachians",0.149921279,0,0,0.3968937543,12,3.16878869981128,1,23.6691442879176,27.0410994509243,15.15846159,1088.650009,1.088650009,-0.509230769,1058.64080487,-1.10516106202275,5,"Moderate",-2.546153845,"DAM",1.8796,38.9655172413793,39.051724137931,0,0
"NLA12_VA-111",1,2012,"7/10/2012","Coastal Plains",0.172814876,0,0,0.05740434759,3.8,2.08123036579815,1,66.6779950595028,44.4606230890009,16.34961521,1251.010002,1.251010002,-0.066923077,1178.24113352,-0.555952208230068,NA,NA,NA,"DAM",NA,27.7492291880781,27.7492291880781,0,0
"NLA12_VA-112",1,2012,"8/8/2012","Coastal Plains",0.184200209,0,0,0.0402019284,1.9,1.16062955852733,0.9,15.5180597008376,36.7681219110379,16.5919232,1322.020016,1.322020016,-0.066923077,1253.96535526,-0.0958657986748997,NA,NA,NA,"DAM",NA,8.19604612850083,32.825370675453,2.84184514,0
"NLA12_VA-114",1,2012,"6/14/2012","Appalachians",0.161751413,0,0,0.01104430042,3.9,1.34017597777606,0.9,11.8015336457137,45,14.57884624,1221.720013,1.221720013,-0.728461538,1121.82379965,-0.654082592254841,NA,NA,NA,"DAM",NA,0.272479564032698,26.9754768392371,0,0
"NLA12_VA-116",1,2012,"6/6/2012","Appalachians",0.035754719,0,0,0.01962824918,4.5,1.30919431237793,0.4,31.6736246467399,49.6448254745867,14.34653847,1238.780006,1.238780006,-0.728461538,1201.39339509,-0.0860162719403146,NA,NA,NA,"DAM",NA,0.367421922841397,8.32823025107165,0,0
"NLA12_VA-118",1,2012,"7/17/2012","Appalachians",0.497145856,0,0,0.02041132937,1.6,1.11494736239462,1,17.7520470828598,31,14.683846,1201.25001,1.20125001,-0.509230769,1063.3359883,-1.07164102764865,NA,NA,NA,"DAM",NA,0.564516129032258,52.3387096774194,19.67741935,0
"NLA12_VA-119",1,2012,"7/31/2012","Coastal Plains",0.692781479,0,0,0.4446178251,2.5,3.87713780714857,1,2.19831672241249,52,16.3926922,1300.760002,1.300760002,-0.066923077,1203.78449147,-0.40075547491072,4,"Moderate",-0.267692308,"DAM",1.2192,10.1388888888889,10.5555555555556,0.083333333,0
"NLA12_VA-121",1,2012,"7/11/2012","Coastal Plains",0.106373359,0,0,0.1476008082,4.5,2.89175958693475,1,11.6347114148119,52.9905441274054,16.52692311,1066.32999,1.06632999,-0.066923077,1113.08366899,-0.951836949234815,4,"Moderate",-0.267692308,"DAM",0.880533333333333,0,10.5548602419691,0,0
"NLA12_VA-123",1,2012,"8/8/2012","Coastal Plains",0.993564965,0,0,0.04154942314,1.4,1.85485829893773,1,0.443655040357318,45,17.24538444,1374.129978,1.374129978,-0.066923077,1177.07517235,-0.563036373323609,NA,NA,NA,"DAM",NA,6.93069306930693,6.93069306930693,0,0
"NLA12_VA-125",1,2012,"6/13/2012","Appalachians",0.116159976,0,0,0.5048571575,35,3.847158435125,0,82.6818254626805,56.1648795596479,13.05038452,1592.510006,1.592510006,-0.728461538,1491.80283821,1.98728600923274,5,"Moderate",-3.64230769,"DAM",1.24968,0,0.121555915721232,0,0
"NLA12_VA-126",1,2012,"7/26/2012","Appalachians",0.0043892,0,0,0.03751079578,4.1,1.28109913071797,1,40.7323651825762,44,12.29538476,1051.670008,1.051670008,0.346153846,1002.13250087,-1.50858732230454,7,"High",2.423076922,"DAM",3.86575609756098,0,0,0,0
"NLA12_VA-127",1,2012,"8/15/2012","Coastal Plains",0.414608153,0,0,0.3526673368,2.2,1.68329775598977,0.9,52.0283521724488,42.4390152305445,16.24653835,1178.160008,1.178160008,-0.527692308,1153.51310604,-0.706195143941153,5,"Moderate",-2.63846154,"DAM",1.66254545454545,0.186567164179104,31.4054726368159,0,0
"NLA12_VA-130",1,2012,"8/15/2012","Appalachians",0.263571211,0,0,0.1271176678,4.1,1.82271309759779,0.8,21.3990372076351,44.2684893094988,14.39615384,1262.88998,1.26288998,-0.527692308,1110.1839852,-0.737182003872954,7,"High",-3.693846156,"DAM",2.52760975609756,0,23.4817813765182,0.134952767,0
"NLA12_VT-103",1,2012,"7/30/2012","Appalachians",0.046034744,NA,NA,1073.599005,47,8.2836867055625,NA,8.67618484454193,48.7698501919193,10.00038468,932.9800186,0.9329800186,2.474615385,1098.7661673,-0.818696529171317,1,"Low",2.474615385,"NONE",NA,3.05632686935461,17.8528073916618,2.547962508,0.02661129
"NLA12_VT-106",1,2012,"7/2/2012","Appalachians",0.067569737,0,0,0.09495781733,4.1,1.09126047152359,1,6.72568892122407,48.1545126353791,6.659999958,1140.390005,1.140390005,2.046923077,1091.51825969,-0.870441070327079,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_VT-109",1,2012,"7/12/2012","Appalachians",0.167027988,0,0,0.1089805771,1.9,1.33487459135964,1,11.4042682198276,45.0211670480549,8.368846197,1436.659998,1.436659998,1.552307692,1394.43067475,1.29212290966041,6,"High",9.313846152,"DAM",2.08547368421053,0.17162471395881,8.0091533180778,0,0
"NLA12_VT-110",1,2012,"8/22/2012","Appalachians",0.074030119,0,0,0.07163740773,14.6,1.56583882712423,0.666666666,20.3958887723421,47,7.444999878,1298.910011,1.298910011,2.046923077,1263.4249922,0.356842095236911,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_VT-112",1,2012,"7/5/2012","Appalachians",0.036918428,0,0,0.1086068556,4.3,1.32007533470297,0.7,10.1943878946073,46.4606265876376,8.715384566,1164.399982,1.164399982,1.95,1115.48148873,-0.699361862643137,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_VT-114",1,2012,"7/26/2012","Appalachians",0.042984277,0,0,1.775576428,31,1.18328828074612,0.9,4.34919465488646,49,5.63307687,1392.62999,1.39262999,2.046923077,1280.24072156,0.476893597926068,2,"Low",4.093846154,"DAM",0.186812903225806,0,0,0,0
"NLA12_VT-115",1,2012,"8/13/2012","Appalachians",0.028718433,0,0,0.06356745175,9.3,1.55846053731392,1,3.59064388639741,46.4394618834081,6.284230653,1204.799999,1.204799999,2.046923077,1181.85549749,-0.225501982970266,1,"Low",2.046923077,"NONE",NA,0,3.58744394618834,0,0
"NLA12_WA-114",1,2012,"8/30/2012","West",0.06091066,0,0,1.094043479,3.9,2.7791853594134,0.7,325.356666921532,59.4637516446721,9.698076817,1689.319979,1.689319979,1.051538462,1319.00841776,0.869882730005253,2,"Low",2.103076924,"NONE",NA,54.1318477251624,54.1318477251624,0,0
"NLA12_WA-115",1,2012,"9/5/2012","West",0.047924381,0,0,0.04119474272,11.6,1.19250555603991,0.8,8.68768554843398,71,7.20769233,886.7800009,0.8867800009,1.781538462,730.803821093,-0.226227352148209,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_WA-116",1,2012,"9/12/2012","West",0.35075712,0.39,0.1,0.5306614387,33,2.23526364183089,0.2,0.117782215630962,35.9366540335679,10.68576912,202.9299993,0.2029299993,0.203076923,204.085843393,-1.2077580798574,NA,NA,NA,"DAM",NA,0,0.857867030610256,0,0.05849093
"NLA12_WA-118",1,2012,"7/2/2012","West",0.031841448,0,0,0.06426579912,5.1,1.27425161761282,0.888888889,574.806231865619,65.2442464161178,9.730384716,1428.049986,1.428049986,1.051538462,1529.07946509,1.26134684683076,2,"Low",2.103076924,"NONE",NA,5.92344780084621,7.46170750106596,0,1.0266
"NLA12_WA-120",1,2012,"9/6/2012","West",0.050119743,0,0,0.206216049,10.6,1.05417400969353,1,11.338692930733,74,7.706538512,693.1100025,0.6931100025,1.781538462,567.89729991,-0.529801110886315,1,"Low",1.781538462,"NONE",NA,0.627943485086342,0.627943485086342,0,0
"NLA12_WA-121",1,2012,"7/5/2012","West",0.110843912,0,0,0.225790224,13.3,1.39990284278814,0.6,4.58752763361446,65.7349177330896,10.45038462,1143.100006,1.143100006,1.197692308,965.783321622,0.211653278313841,3,"Moderate",3.593076924,"NONE",NA,64.0310786106033,64.0310786106033,0,0
"NLA12_WA-124",1,2012,"9/7/2012","West",0.29721867,0.5,1.58,0.4809134437,13.8,1.53761143788409,0.9,2.25183045553526,65.1574992775263,8.559230786,451.8600071,0.4518600071,1.781538462,415.009168887,-0.814705755980041,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_WA-125",1,2012,"8/23/2012","West",0.093432694,0,0,0.07674700246,4.3,2.16631233630514,1,203.535276092919,48.3565106110696,9.827692435,2602.75002,2.60275002,0.577692308,2331.54087438,2.75672115408019,1,"Low",0.577692308,"NONE",NA,0,0,0,0
"NLA12_WA-126",1,2012,"7/19/2012","West",0.040020535,0,0,0.162302139,6.8,1.56218458814731,0.9,69.5745508751428,76,5.50423093,1450.940012,1.450940012,1.781538462,1115.86186758,0.491322305505455,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_WA-129",1,2012,"8/1/2012","West",0,0,0,0.01588325787,7.5,1.04855188459797,1,16.9628416415051,70.2808219178082,7.302692266,2727.23003,2.72723003,1.869230769,2474.64869836,3.02340034970083,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_WA-131",1,2012,"8/8/2012","West",0.685689416,0,0,0.08691569116,8.7,1.42241808002255,0.9,1.49753238181579,67,7.52076913,444.3300047,0.4443300047,1.741538462,484.318617486,-0.68554868065567,4,"Moderate",6.966153848,"DAM",0.210206896551724,3.2315183709606,3.2315183709606,0,0
"NLA12_WA-133",1,2012,"8/15/2012","West",0.713191294,0,0,0.2639549299,2.9,1.16913970312877,0.9,3.72981354950628,57.451474344091,9.800000043,750.2500002,0.7502500002,1.246923077,679.792523739,-0.321286108319579,2,"Low",2.493846154,"NONE",NA,2.25685115529285,3.22407307898979,0,0
"NLA12_WA-138",1,2012,"7/10/2012","West",0.116500871,0,0,0.2396914436,13.8,1.15388942488834,1,1.40168517888638,63.9350649350649,10.65076918,1284.020022,1.284020022,1.197692308,1063.88224317,0.394459086983879,3,"Moderate",3.593076924,"NONE",NA,34.7402597402597,34.7402597402597,0,0
"NLA12_WA-141",1,2012,"7/11/2012","West",NA,0,0,0.4974845844,4.1,1.13897405475104,0.9,NA,62.8780188293082,10.00384611,1456.50001,1.45650001,1.051538462,1181.72053179,0.614048897998591,1,"Low",1.051538462,"NONE",NA,1.51453131395825,2.61972984036021,0,0
"NLA12_WA-146",1,2012,"8/28/2012","West",0.00149845,2.22,8.57,0.03978646868,5.2,1.17686676085098,0.8,194.553077486142,71.9830089079512,5.467692256,2029.910011,2.029910011,1.869230769,1693.11929988,1.5670325177809,1,"Low",1.869230769,"NONE",NA,0,0,0,0
"NLA12_WA-147",1,2012,"8/7/2012","West",0.142130702,0,0,0.02415809489,7.5,1.08506772855193,0.8,2.51445369664247,70,8.728077136,378.589996,0.378589996,0.676153846,342.062000555,-0.950641665230539,1,"Low",0.676153846,"NONE",NA,0,0,0,0
"NLA12_WA-151",1,2012,"9/18/2012","West",0,1.87,5.55,19.41752653,200,2.86767857253607,0.3,74.8677679072581,63.1790908386397,8.114615505,3096.709981,3.096709981,1.869230769,3057.94230208,4.1103588731737,4,"Moderate",7.476923076,"DAM",0.475488,1.34471057041073,1.34471057041073,0,0
"NLA12_WA-154",1,2012,"9/25/2012","West",0.194976647,0,0,0.01958066912,2.8,1.15076032282973,0.2,1.73031267687342,60.225,10.21500006,961.2900139,0.9612900139,1.051538462,1016.50064545,0.306164219409368,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_WA-157",1,2012,"7/4/2012","West",0.045332451,0,0,0.2415062039,1.4,1.71647540654,1,89.4138907460174,51.8506938905727,9.264230838,2938.91997,2.93891997,0.577692308,2764.77836029,3.56405244486507,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_WA-159",1,2012,"9/13/2012","West",0.105330358,0,0,0.04586157325,12.6,1.21029726353788,0.4,0.0941448950402067,70,9.757307777,255.9100033,0.2559100033,0.203076923,243.683865037,-1.13396778477426,3,"Moderate",0.609230769,"NONE",NA,58.1787521079258,65.9359190556492,0,0
"NLA12_WI-112",1,2012,"7/24/2012","Midwest",0.8877044,0.13,0.8,0.1231745,3,1.282292,1,0.2596338,62,7.390385,672.34,0.67234,-2.060769,763.9006,-0.492205204751198,2,"Low",-4.121538,"NONE",NA,1.610306,27.53623,0,0
"NLA12_WI-113",1,2012,"7/5/2012","Midwest",0.03848902,0,0,0.07476834,15.5,1.116381,1,4.372739,60.91845,9.735,914.44,0.91444,-0.03769231,863.8273,0.0914845943931312,4,"Moderate",-0.15076924,"NONE",NA,0,53.79747,0.4219409,0
"NLA12_WI-115",1,2012,"8/20/2012","Midwest",0.6675973,0,0,0.05274373,5,1.419576,1,0.5567364,65,6.757308,786.92,0.78692,-0.8269231,805.4666,-0.249410734492166,3,"Moderate",-2.4807693,"NONE",NA,61.32597,61.32597,0,0
"NLA12_WI-117",1,2012,"7/9/2012","Midwest",0.4680464,0.01,0.13,0.06228535,4.7,1.241363,1,12.95006,68.09161,9.377308,834.05,0.83405,-0.03769231,821.4073,-0.156298243223867,2,"Low",-0.07538462,"NONE",NA,0.792393,12.99525,0,0
"NLA12_WI-120",1,2012,"8/9/2012","Midwest",0.2433528,0,0,0.04408781,1,1.322701,1,2.545406,36.82772,10.83115,869.6,0.8696,-0.4938462,876.9077,0.16788955971999,3,"Moderate",-1.4815386,"NONE",NA,71.41482,71.41482,0,0
"NLA12_WI-122",1,2012,"9/20/2012","Midwest",0.1073816,0.52,4.3,0.04039633,1.8,1.668977,0.6,0.2011781,65,10.73385,738.48,0.73848,-0.4469231,874.2024,0.152087416612841,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_WI-127",1,2012,"8/2/2012","Midwest",0.3490663,0,0,0.06264365,1.1,1.983829,0.6,1.594561,56,9.589231,680.63,0.68063,-1.402308,829.4002,-0.109610278990276,NA,NA,NA,"DAM",NA,0.4569688,58.492,0,0
"NLA12_WI-128",1,2012,"8/7/2012","Midwest",0.1678401,0,0,0.01720295,4,1.191937,1,36.10876,66.95412,9.154615,789.8,0.7898,-2.060769,800.9695,-0.275679103163722,4,"Moderate",-8.243076,"NONE",NA,1.594533,63.55353,0,0
"NLA12_WI-129",1,2012,NA,"Midwest",0.1310347,0,0,0.0207836,2.1,1.062108,1,1.663654,50,9.435,766.37,0.76637,-0.4938462,842.8004,-0.0313373044349891,4,"Moderate",-1.9753848,"NONE",NA,0,72.53886,0,0
"NLA12_WI-131",1,2012,"7/18/2012","Midwest",0.07552083,0,0,1.169707,7.5,1.7771,0.6,2.55839,69.71659,6.400385,827.87,0.82787,-0.8269231,789.8392,-0.340693184199282,1,"Low",-0.8269231,"NONE",NA,0.4146177,0.9449426,0,0
"NLA12_WI-132",1,2012,"9/6/2012","Midwest",0.07376631,0,0,0.3551962,1,2.588893,1,23.24747,52.75287,8.606154,736.71,0.73671,0.9153846,803.4842,-0.260990288883773,7,"High",6.4076922,"DAM",3.048,2.231313,73.19945,5.417132,0
"NLA12_WI-133",1,2012,"9/5/2012","Midwest",0.140142,0,0,0.1308618,15.2,1.11698,1,3.780315,45,9.212308,1042.65,1.04265,0.9153846,790.0365,-0.339540719468923,4,"Moderate",3.6615384,"NONE",NA,0.435161,65.10009,3.307224,0
"NLA12_WI-134",1,2012,"8/9/2012","Midwest",0.7362343,0.2,2.49,0.1164192,1.7,1.03373,1,2.625522,62.99775,10.38808,784.04,0.78404,-1.372308,908.5257,0.352575975556252,5,"Moderate",-6.86154,"NONE",NA,2.63059,73.46862,0.1878993,27.32056
"NLA12_WI-135",1,2012,"8/29/2012","Midwest",0.7668534,0,0,0.4400941,3,1.763051,1,2.725909,60,7.010769,855.82,0.85582,-1.356154,808.986,-0.228853287092137,2,"Low",-2.712308,"NONE",NA,0.2875924,0.2875924,0,0
"NLA12_WI-136",1,2012,"7/10/2012","Midwest",0.1593625,0,0,0.2188737,3.1,1.852719,1,134.4677,48.51232,10.25385,778.99,0.77899,-0.4938462,879.7026,0.184215072517155,2,"Low",-0.9876924,"NONE",NA,4.208417,41.38277,0.0501002,0
"NLA12_WI-138",1,2012,"8/27/2012","Midwest",0.6598706,0,0,0.1247641,7.5,1.462461,1,2.309535,36.3386,7.349615,713.1,0.7131,-0.8269231,823.426,-0.144506654013649,NA,NA,NA,"DAM",NA,0,0,0,0
"NLA12_WI-140",1,2012,"6/25/2012","Midwest",0.1196194,0.02,0.4,0.8974163,1,2.554832,1,134.0692,58.36396,10.43231,808.03,0.80803,-1.372308,894.8353,0.272607890687988,7,"High",-9.606156,"DAM",2.988235,19.1252,59.86036,4.63413,0
"NLA12_WI-142",1,2012,"9/25/2012","Midwest",0.07439236,0,0,0.03457499,4.1,1.234628,1,7.614244,58,6.561923,928.49,0.92849,-0.8269231,835.8663,-0.0718406277334335,1,"Low",-0.8269231,"NONE",NA,0,0,0,0
"NLA12_WI-144",1,2012,"7/26/2012","Midwest",0.2961745,0,0,0.03767484,2.5,1.421814,1,10.90071,71.70263,7.484231,750.46,0.75046,-2.060769,772.5274,-0.441814516784336,2,"Low",-4.121538,"NONE",NA,0,43.51828,0.843774,0
"NLA12_WI-147",1,2012,"8/30/2012","Midwest",0.5114235,0,0,0.1023109,2.2,1.205731,1,37.4916,60,7.383846,781.06,0.78106,-1.356154,783.465,-0.377926031053084,1,"Low",-1.356154,"NONE",NA,0.1565078,0.2199569,0,0
"NLA12_WI-151",1,2012,"7/31/2012","Midwest",0.5057186,0,0,0.06207703,NA,1.44544,1,6.238144,67,6.97,882.83,0.88283,-1.356154,872.6399,0.142960573525228,1,"Low",-1.356154,"NONE",NA,0,0.3840246,0,0
"NLA12_WI-152",1,2012,"7/2/2012","Midwest",0.1149015,0.04,0.38,7.129396,16.3,2.136814,0.5,2.681764,44.85587,10.66231,746.48,0.74648,-0.4938462,901.1799,0.309667838626338,4,"Moderate",-1.9753848,"DAM",0.2238433,9.264405,38.49203,0.1430323,0.6334287
"NLA12_WI-153",1,2012,"9/27/2012","Midwest",0.2530818,0.8,2,0.01757989,2.4,1.384859,1,0.3973826,63,10.17692,768.73,0.76873,-1.402308,863.2843,0.0883128338833238,2,"Low",-2.804616,"NONE",NA,0,0,0,0
"NLA12_WI-154",1,2012,"7/16/2012","Midwest",0.4311627,0,0,0.01656868,8.1,1.104648,1,2.604274,65,6.616923,897.24,0.89724,-2.060769,812.0625,-0.210882898126349,0,"Low",0,"NONE",NA,0,0,0,0
"NLA12_WI-155",1,2012,"8/1/2012","Midwest",0.1968268,0,0,0.3901473,1.8,1.491883,1,14.10492,60.867,8.417692,685.99,0.68599,-1.356154,788.3667,-0.349294321125049,4,"Moderate",-5.424616,"NONE",NA,0.2982849,52.87099,0.07457122,4.809843
"NLA12_WI-157",1,2012,"9/19/2012","Midwest",0.006378362,0,0,0.1482935,5.7,2.140073,0.6,11.69763,68.399,9.624615,777.28,0.77728,-0.4469231,865.259,0.0998474111921941,7,"High",-3.1284617,"DAM",2.673684,0,21.67883,0,0
"NLA12_WI-161",1,2012,"8/14/2012","Midwest",0,0,0,0.01084365,3.9,1.067101,1,196.6103,74.12536,9.391923,795.28,0.79528,-0.03769231,818.8736,-0.171098039915762,2,"Low",-0.07538462,"NONE",NA,4.301075,10.75269,0,0
"NLA12_WI-163",1,2012,"8/28/2012","Midwest",0.3490232,0,0,0.5462851,3.5,1.076802,0.9,4.358595,54.98725,7.105385,875.89,0.87589,-1.356154,807.3408,-0.238463195730691,1,"Low",-1.356154,"NONE",NA,0,1.059495,0,0
"NLA12_WI-166",1,2012,"7/26/2012","Midwest",0.000224398,0,0,0.1114817,1.8,2.091192,1,19.27989,72.66363,10.15038,675.6,0.6756,-0.4469231,903.0908,0.320829748678255,2,"Low",-0.8938462,"NONE",NA,1.870907,15.2479,0.8419083,0
"NLA12_WI-168",1,2012,"7/12/2012","Midwest",0.2186489,0.03,0.2,2.937067,8.6,1.57269,0.7,2.222738,46.67287,10.68654,767.63,0.76763,-0.4938462,902.2119,0.315695935948845,2,"Low",-0.9876924,"NONE",NA,12.10925,53.65252,2.624218,0
"NLA12_WI-170",1,2012,"9/11/2012","Midwest",0.2882386,0,0,0.2357655,6.3,1.438917,0.9,1.17135,67.94883,6.438077,804.87,0.80487,-0.8269231,793.0996,-0.321648602309455,2,"Low",-1.6538462,"NONE",NA,4.557786,4.557786,0.05425936,0
"NLA12_WI-171",1,2012,"8/29/2012","Midwest",0.4291385,0,0,0.1465242,14.8,1.168512,1,1.087593,58,8.543077,787.03,0.78703,-1.356154,810.7535,-0.218529002191428,2,"Low",-2.712308,"NONE",NA,0,42.75794,0,0
"NLA12_WI-172",1,2012,"7/13/2012","Midwest",0.03001902,0.2,1.388889,0.3544372,1.4,2.232992,0.8,91.15132,49.18636,10.07,813.33,0.81333,-1.372308,869.8333,0.126566718927023,NA,NA,NA,"DAM",NA,7.678822,64.76157,0.3856943,0
"NLA12_WI-173",1,2012,"9/18/2012","Midwest",0.07218235,0,0,2.425288,4,4.118608,0.3,5.178933,62.95028,9.573462,824.94,0.82494,-0.4469231,891.4895,0.253064472062365,7,"High",-3.1284617,"DAM",3.81,0.802139,46.66444,0,4.398396
