SITE_ID,pet_200610,pet_200611,pet_200612,pet_200701,pet_200702,pet_200703,pet_200704,pet_200705,pet_200706,pet_200707,pet_200708,pet_200709,E_avg_06_07,precip_200610,precip_200611,precip_200612,precip_200701,precip_200702,precip_200703,precip_200704,precip_200705,precip_200706,precip_200707,precip_200708,precip_200709,Precip_PT_avg_06_07,Precip_WY_06_07,RH_200610,RH_200611,RH_200612,RH_200701,RH_200702,RH_200703,RH_200704,RH_200705,RH_200706,RH_200707,RH_200708,RH_200709,RH_PT_avg_06_07,tmean_200610,tmean_200611,tmean_200612,tmean_200701,tmean_200702,tmean_200703,tmean_200704,tmean_200705,tmean_200706,tmean_200707,tmean_200708,tmean_200709,TMEAN_PT_avg_06_07,tdmean_200610,tdmean_200611,tdmean_200612,tdmean_200701,tdmean_200702,tdmean_200703,tdmean_200704,tdmean_200705,tdmean_200706,tdmean_200707,tdmean_200708,tdmean_200709
NLA06608-2450,38.61,22.35,17.33,18.55,23.56,34.28,47.95,67.53,81.58,92.14,79.18,57.80,48.40,30.54,529.18,351.29,147.54,311.5,143.93,80.37,37.79,21.29,25.45,25.03,28.52,144.3691667,1732.43,64.11,78.46,74.03,72.89,75.21,69.53,60.78,58.31,58.30,62.96,57.76,65.42,66.48,13.05,9.82,8.03,6.11,8.19,10.66,10.81,12.74,15.39,18.43,18.51,15.59,12.27916667,503.6802004,219.478581,139.1917431,113.3997168,192.9907898,365.3951012,518.4973221,860.5478572,1255.734611,1698.507647,1465.610935,901.2896612
NLA06608-2453,28.64,14.95,10.39,10.38,14.64,23.69,34.74,58.27,84.28,108.06,88.02,50.80,43.90,15.72,44.88,47.6,12.8,37.71,31.5,41.89,5.88,18.16,8.55,10.01,25.26,24.99666667,299.96,30.27,49.14,51.10,48.75,55.28,36.62,36.85,24.75,19.83,16.61,17.58,21.75,34.05,10.86,4.81,0.11,-2.76,3.01,8.42,9.85,15.85,20.90,26.84,23.79,17.35,11.58583333,310.9862975,71.83746467,1.107816,-28.62630452,44.10221555,199.3923652,342.3196293,923.5793891,1761.688409,2899.9176,2093.878658,881.3997096
NLA06608-2457,27.56,14.98,11.39,11.97,14.33,21.04,31.79,48.98,74.45,90.06,74.81,47.24,39.05,90.11,22.94,76,38.12,70.89,26.17,48.32,16.07,4.07,49.71,61.46,84.15,49.00083333,588.01,55.82,38.77,48.16,46.39,53.45,40.99,38.64,29.11,18.90,28.82,41.23,42.15,40.20,8.09,4.70,0.66,-1.65,1.93,6.43,8.05,12.32,17.63,21.42,19.07,14.21,9.403333333,222.9260013,70.36353906,7.51914306,-19.79824011,27.65597746,135.3075124,255.9445175,603.2870101,1312.249192,1929.15051,1426.418899,671.173026
NLA06608-2463,30.74,14.40,8.94,8.89,12.34,23.74,38.93,64.73,93.18,119.61,98.19,57.28,47.58,64.5,12.38,12.41,12.16,5.28,7.62,8.55,10.91,1.42,16.98,34.77,35.58,18.54666667,222.56,51.11,44.88,56.47,59.62,42.14,34.22,32.96,28.79,18.73,23.95,29.25,32.01,37.84,9.35,3.73,-3.38,-9.11,1.85,8.13,11.29,15.94,22.41,25.90,24.01,17.66,10.64944444,287.4387192,53.7103588,-30.24028713,-81.02745926,22.87588052,193.0816977,439.6007472,1031.832623,2088.549485,3098.296923,2357.855705,1011.300627
NLA06608-2477,45.23,23.10,16.50,16.30,22.10,32.48,52.24,80.51,122.39,148.05,122.94,77.60,63.29,17.2,0.12,5.01,3.33,4.32,3.56,28.58,1.27,2.17,13.77,24.78,21.37,10.45666667,125.48,24.47,22.10,30.55,27.98,31.83,21.46,20.37,11.58,9.39,13.60,16.61,16.14,20.51,16.93,11.32,5.97,4.03,8.33,14.25,16.47,21.61,25.99,30.60,27.92,23.42,17.23611111,765.9144956,261.5288135,98.4484069,65.64878819,184.0216398,462.6623806,860.3229013,1740.020909,3180.501377,4530.847983,3432.021121,1817.281715
NLA06608-2481,28.26,13.53,9.24,9.90,13.44,22.20,31.14,52.93,72.45,92.61,79.45,48.03,39.43,28.79,46.23,40.98,14.51,38.37,20.98,32.82,13.76,27.7,2.62,14.77,16.53,24.83833333,298.06,35.30,60.12,62.30,56.61,61.61,48.70,48.83,37.41,31.38,23.94,21.82,29.98,43.17,9.65,3.27,-0.36,-1.25,2.38,7.27,7.86,13.47,17.13,24.27,20.87,15.86,10.03638889,272.7712185,44.24460747,-3.295694481,-12.34748284,32.0266375,161.4543552,244.7507086,713.0794407,1240.910321,2247.266039,1658.018089,761.9863173
NLA06608-2492,51.98,28.96,21.03,19.40,24.13,41.77,65.79,99.90,133.09,151.68,135.73,87.25,71.73,105,109.44,145.88,123.7,54.8,21.64,84.64,53.93,77.89,173.08,24.13,62.33,86.37166667,1036.46,52.01,56.67,59.09,60.42,49.43,44.64,47.34,50.39,51.59,61.34,49.02,54.28,53.02,18.40,12.91,9.94,7.24,7.00,18.45,17.02,24.48,28.12,27.84,31.89,26.90,19.18222222,956.6265961,373.7727429,209.0658133,140.5001898,168.914935,770.5943604,1119.546256,2445.123982,3742.571223,4222.701322,4328.084725,2347.185083
NLA06608-2497,27.50,13.31,8.74,9.53,13.63,24.98,41.12,67.41,93.63,111.96,99.91,51.73,46.95,60.77,233.82,82.07,65.31,85.65,62.15,25.6,36.76,30.02,14.21,25.46,23.58,62.11666667,745.4,50.54,69.16,70.44,72.89,70.89,57.80,47.40,44.40,43.06,31.66,31.78,40.50,52.54,9.69,2.56,-0.92,-2.93,1.42,6.31,9.10,14.49,17.72,25.53,21.55,16.27,10.06666667,266.4870834,34.11398837,-8.038701112,-27.95265733,19.39292094,157.6859296,374.1907442,976.9361628,1659.500018,2858.826389,2152.816648,841.5031333
NLA06608-2507,37.05,19.67,11.48,10.09,13.99,26.88,44.03,82.83,119.19,135.17,111.03,68.96,56.70,136.75,77.2,145.81,130.32,63.42,133.95,100.44,33.93,83.88,57.27,122.46,56.89,95.19333333,1142.32,58.25,64.79,65.80,71.49,65.09,57.61,52.65,46.95,52.34,57.09,56.78,51.61,58.37,12.33,8.16,4.22,0.66,-6.58,9.53,11.22,21.39,24.36,23.88,26.94,22.72,13.23555556,456.7277766,160.5718605,48.4281721,6.694622017,-92.09640933,256.0565654,493.8756436,1771.767689,2903.973386,3228.376085,2991.435853,1566.607007
NLA06608-2513,33.33,18.48,13.87,15.06,19.99,32.05,46.21,70.80,92.12,103.58,87.39,58.40,49.27,40.09,405.37,168.75,146.57,92.39,126.96,44.5,39.7,39.38,38.21,21.9,39.66,100.29,1203.48,71.33,80.52,79.79,75.42,76.84,71.43,62.75,56.60,57.85,57.62,59.83,64.04,67.84,11.26,7.58,5.54,4.40,7.54,9.75,11.18,14.49,16.88,21.12,19.23,16.14,12.09194444,375.3227114,140.1159286,76.89823421,66.282458,150.7825434,312.3927038,516.6806702,1025.619131,1555.232427,2187.337186,1680.129496,942.3228218
NLA06608-2523,34.58,18.13,11.17,9.85,12.21,23.70,41.71,79.01,114.11,129.24,105.55,65.02,53.69,119.4,56.32,95.87,106.17,27.6,69.3,96.53,34.7,68.32,89.84,239.08,48.4,87.6275,1051.53,59.38,65.93,68.60,71.36,68.28,55.78,53.68,47.22,51.52,53.09,62.71,55.09,59.39,11.19,7.10,3.20,-0.40,-7.31,7.59,9.92,20.03,23.86,23.94,25.02,21.37,12.12583333,386.8469926,128.7457058,35.7391456,-3.907409308,-89.28016409,179.9184301,413.7543018,1582.266339,2723.110829,3094.376542,2640.929305,1389.523153
NLA06608-2524,59.52,35.94,26.41,24.24,29.63,50.45,73.53,110.34,146.12,156.93,141.69,98.26,79.42,267.09,60.89,155.16,151.84,59.49,14.57,81.41,64.84,40.14,288.51,47.66,149.42,115.085,1381.02,56.54,60.52,61.37,64.53,56.32,53.21,55.66,60.39,60.33,69.36,58.75,63.94,60.08,21.18,15.50,11.92,9.93,10.73,19.09,18.97,24.95,28.86,27.83,31.07,27.32,20.6125,1260.600326,556.9021138,314.7995116,240.6573234,317.8660272,962.8288659,1395.184012,2753.390725,4217.621968,4366.885827,4402.400267,2684.774121
NLA06608-2565,82.41,57.71,43.06,41.78,46.95,69.04,87.02,120.79,149.10,150.95,138.06,117.53,92.03,32.65,33.55,94.9,44.35,29.06,16.72,46.54,26.9,142.31,207.1,108.82,173.74,79.72,956.64,55.51,60.29,66.18,61.05,56.89,52.70,48.94,51.95,59.60,65.84,63.20,66.30,59.04,25.25,20.38,20.95,19.34,17.40,22.00,23.35,26.25,28.65,29.87,30.56,29.07,24.42222222,2080.630465,1176.421434,902.213404,807.8303598,817.0044607,1518.726415,2032.150155,3170.66715,4271.336597,4508.369152,4219.577468,3416.299219
NLA06608-2566,36.78,20.51,13.44,11.85,14.70,25.22,41.73,69.83,100.87,129.39,105.59,65.03,52.91,204.61,128.43,50.94,108.72,54.19,119.9,186.1,55.3,84.41,90.67,49.79,52.93,98.8325,1185.99,61.44,67.55,57.62,55.30,51.20,49.29,55.40,52.35,61.48,65.61,61.96,60.23,58.29,13.90,11.20,7.06,3.16,-1.25,5.14,9.32,17.32,21.40,24.16,24.23,21.28,13.07666667,511.4227715,229.8194103,94.83220052,37.42050297,-18.32263151,129.6281323,388.7967887,1209.670558,2158.240257,3126.440299,2558.536078,1383.603421
NLA06608-2593,82.48,57.84,45.95,44.57,50.02,69.06,86.92,120.56,148.76,150.56,137.86,117.49,92.67,25.51,36.62,87.7,45.49,48.38,16.91,59.02,35.52,138.4,199.61,165.56,130.94,82.47166667,989.66,54.25,58.03,64.23,59.37,55.59,51.06,49.54,51.94,62.08,64.35,62.14,63.49,58.01,25.75,20.95,21.35,19.95,18.05,22.46,23.66,26.60,28.62,29.88,30.71,29.33,24.77472222,2123.648403,1211.758077,980.8594809,889.2603862,902.6891053,1551.050698,2056.423546,3206.557965,4256.961534,4499.213748,4233.71868,3445.550476
NLA06608-2629,82.24,53.96,42.75,39.01,43.97,64.86,82.00,121.33,140.93,151.81,138.54,110.57,89.33,57.9,74.16,92.41,52.49,51.01,29.73,40.05,42.2,203.62,222.58,111.4,155.69,94.43666667,1133.24,55.37,59.27,67.00,61.20,56.80,54.46,48.51,53.36,59.86,62.33,60.49,62.78,58.45,25.02,20.18,20.29,18.66,16.68,20.98,22.98,25.68,28.44,29.88,30.63,29.06,24.04027778,2057.702196,1089.102274,867.5060898,728.1466653,733.5703208,1360.743771,1884.262703,3116.212768,4007.543319,4535.433657,4243.066178,3212.761928
NLA06608-2634,17.11,8.10,5.84,5.90,8.10,13.50,21.61,34.71,50.71,64.79,51.96,29.33,25.97,76.94,75.77,116.85,82.08,98.4,47.56,115.89,53.91,54.03,58.33,46.78,49.49,73.0025,876.03,47.88,55.79,50.68,49.05,48.50,42.64,48.02,40.95,33.31,29.49,30.55,34.53,42.62,-0.15,-5.44,-7.36,-10.37,-6.93,-0.72,1.34,5.97,11.19,16.23,13.13,7.76,2.053611111,-2.56603455,-44.10905717,-43.00833536,-61.23407121,-56.12626127,-9.7199388,28.88672338,207.3294959,567.488306,1051.723869,682.227027,227.488443
NLA06608-2640,34.78,16.27,10.74,10.69,14.85,26.87,44.10,78.08,119.63,144.30,118.40,64.86,56.96,51.54,1.31,79.34,12.47,10.17,40.01,140.88,89.66,56.62,106.35,70.08,39.24,58.13916667,697.67,47.14,43.29,50.34,62.07,65.04,47.70,54.13,48.36,52.17,51.50,52.24,44.61,51.55,12.27,6.44,1.50,-5.35,-2.08,10.99,10.35,19.55,23.00,26.88,27.60,21.92,12.75444444,426.5915984,104.7760372,16.06777032,-57.1758994,-30.93424167,295.3821929,456.2733802,1526.176173,2751.44906,3878.900122,3267.313697,1421.673682
NLA06608-2644,39.64,21.24,13.28,11.64,15.02,28.63,46.56,81.89,117.50,133.39,110.05,68.79,57.30,126.47,64.53,103.93,127.51,74.26,76.34,112.79,34.81,76.64,106.4,30.45,53.8,82.3275,987.93,58.83,62.85,60.84,65.66,62.92,56.02,54.35,50.16,53.85,55.44,50.08,46.57,56.46,13.19,8.89,5.38,2.68,-4.50,10.84,12.11,21.50,24.49,24.67,28.51,24.12,14.32416667,522.8007789,188.826027,71.49301918,31.1899606,-67.56093726,310.3858717,563.880788,1760.91517,2877.691083,3290.815671,3137.427426,1659.330576
NLA06608-2655,27.08,12.62,8.83,9.37,11.54,19.70,32.42,54.09,77.98,106.38,81.93,50.67,41.05,75.8,11.83,13.06,18.87,17.67,17.81,15.71,35.96,11.64,10.85,34.96,63.62,27.315,327.78,59.25,47.36,58.81,48.16,59.05,44.83,44.21,41.27,24.32,30.57,36.67,43.56,44.84,7.67,2.40,-2.72,-6.28,0.23,5.32,8.26,13.74,19.98,24.83,22.93,16.14,9.374722222,207.6662394,30.23411297,-24.05133402,-58.78293349,2.615807,104.7852417,267.8946637,743.3440809,1558.117443,2641.082151,1878.302038,817.9041465
NLA06608-2657,82.47,57.82,45.92,44.54,50.01,69.06,86.95,120.61,148.83,150.69,137.90,117.50,92.69,26.27,42.7,81.55,45.2,47.36,16.97,58.56,30.85,139.08,207.77,166.47,137.82,83.38333333,1000.6,55.97,60.13,66.53,61.47,57.46,52.55,50.90,53.04,63.20,65.39,63.47,64.74,59.57,25.53,20.74,21.16,19.68,17.87,22.23,23.43,26.49,28.53,29.79,30.62,29.20,24.60583333,2105.693121,1199.283699,971.7043781,876.6159029,893.5963193,1534.870957,2036.938218,3194.887377,4246.534965,4488.528673,4222.066501,3431.320703
NLA06608-2663,72.54,44.62,33.18,32.24,38.74,57.27,82.14,114.43,141.53,162.15,138.91,103.99,85.14,407.69,25.52,180.93,190.53,31.61,167.05,145.41,132.91,95.85,371.69,129.21,131.24,167.47,2009.64,63.25,59.02,59.66,67.10,64.47,63.83,67.29,64.84,69.16,72.33,67.39,65.52,65.32,24.78,19.68,15.91,12.91,14.68,20.31,20.66,26.04,28.47,28.45,30.23,28.82,22.57916667,1797.731203,878.191031,527.8401515,416.1649913,568.7105106,1163.40103,1697.334594,2979.281514,4029.279953,4613.791937,4199.144704,2997.106792
NLA06608-2673,24.91,12.64,8.61,9.24,12.58,20.85,29.33,49.96,68.47,87.43,79.71,45.19,37.41,40.79,151.5,167.87,40.84,106.62,42.23,49.6,25.69,25.29,11.22,23.57,23.78,59.08333333,709,36.74,58.64,64.60,60.72,64.91,56.99,59.16,48.62,41.20,29.19,24.16,35.90,48.40,6.20,-0.20,-3.10,-3.34,0.26,3.70,4.92,9.21,13.13,21.27,17.51,12.60,6.846111111,154.3522867,-2.570383027,-26.65721063,-30.85679574,3.31356099,77.1586086,144.1877253,459.9761607,899.2865477,1859.574608,1395.799442,569.2366275
NLA06608-2685,18.67,9.86,7.35,7.32,9.01,14.45,22.34,35.01,50.46,68.89,53.04,32.82,27.44,104.02,113.05,58.64,40.55,112.54,79.36,52.95,35.04,15.27,47.3,39.04,107.06,67.06833333,804.82,46.93,47.83,51.05,42.88,57.04,44.03,42.81,34.82,22.28,26.69,30.99,35.62,40.25,3.30,-2.00,-4.35,-6.20,-4.24,1.50,3.60,7.70,14.18,18.15,16.61,10.35,4.884166667,61.68342081,-19.713993,-31.95639108,-45.40924986,-38.21487959,21.71999313,80.50860284,269.5740201,715.5887795,1250.514296,880.8297727,339.7927246
NLA06608-2696,63.08,33.43,24.47,22.50,29.44,50.40,73.86,111.28,147.67,179.40,161.45,104.73,83.47,108.75,60.15,83.18,126.25,14.56,139.86,53.46,185.15,245.68,127.24,44.11,109.77,108.18,1298.16,49.00,54.00,55.64,64.17,54.36,54.27,57.56,66.00,65.66,65.05,57.10,59.75,58.55,22.01,16.16,11.77,6.99,10.88,19.11,18.17,24.46,27.88,28.85,31.26,28.05,20.46666667,1388.555587,540.2885435,288.1199096,157.1667644,320.273113,963.2467662,1342.324417,2722.224935,4117.047685,5174.973729,5046.459786,2937.960797
NLA06608-2704,48.52,23.60,15.99,15.74,21.06,34.62,58.58,95.30,135.60,164.19,137.32,82.26,69.40,34.68,5.07,109.29,18.19,7.86,123.86,48.12,134.92,75.83,31.63,50.3,52.98,57.7275,692.73,47.68,45.79,55.65,63.38,59.85,51.40,59.05,66.00,60.86,52.01,46.74,52.23,55.05,18.11,11.79,6.04,2.12,4.79,15.29,13.77,21.04,24.64,27.70,29.88,25.24,16.70027778,878.4650136,278.2054669,96.58939084,33.31882253,100.8930489,529.4447394,806.445689,2005.205481,3341.529048,4548.731364,4103.002379,2075.915506
NLA06608-2708,39.54,19.83,12.36,10.85,14.96,26.90,46.69,82.32,118.27,134.20,110.49,68.87,57.11,138.4,88.44,158.33,133.24,70.76,99.97,110.21,41.1,92.64,68.59,52.94,87.13,95.14583333,1141.75,59.04,66.27,67.12,72.22,66.37,58.99,53.94,49.98,54.52,58.89,56.54,51.54,59.62,12.54,8.25,4.42,1.21,-5.72,10.25,11.57,21.31,24.39,23.82,27.42,23.04,13.54277778,495.9463285,163.528992,54.64210414,13.16112616,-85.52519208,275.6887663,540.3823115,1754.454882,2885.007583,3196.195476,3029.678027,1586.791066
NLA06608-2714,28.29,12.75,8.20,8.25,11.89,22.20,37.46,67.67,98.52,118.37,101.63,54.35,47.47,10.35,13.61,2.74,5.66,28.91,25.23,43.16,70.73,48.04,36.06,47.06,29.03,30.04833333,360.58,43.97,43.91,44.06,47.11,51.38,42.71,48.87,44.40,40.36,33.98,39.30,36.75,43.07,8.83,3.59,-0.31,-3.76,-2.86,7.65,8.01,16.89,21.30,27.37,25.36,19.00,10.92305556,249.86108,45.74685375,-2.514155085,-31.06349981,-33.97277693,169.9298989,300.0628423,1143.02874,2098.773936,3240.287949,2577.120252,1032.473658
NLA06608-2715,30.43,14.89,9.71,10.34,13.73,23.68,39.36,70.36,101.83,130.38,106.22,57.54,50.71,11.16,1.18,21.68,3.04,5.15,32.86,33.12,38.32,11.65,24.13,33.29,11.53,18.92583333,227.11,43.41,39.21,47.56,56.49,57.03,43.07,51.98,43.03,35.34,38.75,42.27,37.08,44.60,10.34,4.99,0.61,-3.56,-0.46,9.02,8.80,17.11,22.70,27.19,25.81,19.97,11.87833333,314.7533739,74.37517071,5.925221031,-36.77686162,-6.31425532,213.704494,346.2355949,1204.099764,2311.535779,3544.983258,2741.805534,1149.248922
NLA06608-2726,28.31,14.47,10.54,11.29,15.26,23.63,33.06,52.73,72.11,86.66,74.45,48.00,39.21,15.21,121.22,108.98,52.38,65.71,20.38,24.8,8.97,20.05,19.86,6.68,2.68,38.91,466.92,44.79,74.19,71.07,56.00,61.22,51.40,56.45,43.16,47.07,41.58,39.62,43.25,52.48,10.36,3.16,0.07,-1.12,2.11,7.30,7.53,13.15,16.17,22.47,20.04,15.14,9.698888889,293.3670018,45.77456264,0.772932087,-12.60215842,32.14897627,172.5613342,248.970911,693.339799,1165.805348,1947.205193,1491.737407,726.6461319
NLA06608-2740,34.59,15.07,9.88,9.27,12.99,23.71,44.38,78.97,114.04,137.50,112.26,65.02,54.81,32.67,12.88,76.5,21.44,23.66,81.09,138.09,202.67,78.23,56.47,99.27,59.84,73.5675,882.81,52.18,52.49,55.33,67.77,69.72,59.82,58.21,56.58,59.25,59.90,65.21,55.21,59.31,11.06,5.01,1.04,-4.47,-3.99,9.27,9.90,19.12,22.54,26.20,26.05,20.26,11.83111111,382.6732765,75.42774641,10.23756383,-41.41949248,-51.88982059,219.7543975,439.3314189,1509.614167,2570.493381,3602.600346,2924.013647,1316.990728
NLA06608-2753,29.35,13.43,8.86,9.64,14.58,24.99,40.97,66.99,92.90,118.18,99.44,54.97,47.86,24.72,108.31,56.58,22.03,44.11,26.82,17.03,35.59,20.71,7.42,11.27,8.61,31.93333333,383.2,52.77,75.78,80.29,73.65,77.67,61.93,51.46,44.82,43.30,30.94,32.27,38.32,55.27,9.99,3.11,-1.23,-2.56,1.94,7.13,9.44,14.80,17.99,25.85,21.92,17.01,10.44972222,293.2944599,41.71637903,-10.86547036,-24.67860096,28.32467799,178.2860536,386.7663155,991.6641975,1670.986065,3055.346675,2179.312461,934.7912801
NLA06608-2759,63.66,36.43,25.30,24.64,31.81,50.51,73.09,116.06,144.06,164.77,149.43,104.30,82.01,89.14,2.79,30.44,78.81,2.83,171.89,41.45,202.3,184.11,108.27,78.43,70.81,88.43916667,1061.27,55.24,50.01,56.23,70.71,47.86,53.72,66.62,75.15,74.07,80.87,70.83,73.09,64.53,22.98,17.83,12.08,7.72,12.07,18.62,18.90,23.85,27.35,27.06,28.89,26.70,20.33833333,1462.922312,649.7010575,305.5802825,190.2553393,383.8642691,940.6842888,1381.693895,2767.760982,3940.445158,4458.764957,4317.442964,2784.751794
NLA06608-2776,59.11,33.17,22.75,20.94,27.52,44.49,69.65,105.27,148.88,180.67,152.52,98.57,80.29,87.57,85.61,83.7,92.31,13.71,99.81,79.86,212.11,318.22,138.9,25.99,55.12,107.7425,1292.91,48.90,52.66,55.59,63.29,54.20,52.94,58.14,65.80,66.80,65.18,57.41,60.18,58.42,20.80,14.94,10.15,5.61,8.92,18.03,16.84,23.60,26.64,28.16,30.43,26.88,19.25,1229.603463,495.4339979,230.887937,117.3892862,245.5192536,802.235898,1172.620427,2484.822034,3965.625114,5088.368287,4640.593048,2649.777767
NLA06608-2779,36.80,18.15,11.18,9.86,12.99,25.22,44.37,78.97,114.04,129.16,105.51,65.02,54.27,118.27,62.17,86.77,99.44,27.99,56.08,98.72,40.04,69.26,89.63,214.26,45.33,83.99666667,1007.96,59.79,66.23,69.02,72.27,68.92,56.66,54.14,47.58,52.84,54.50,64.15,55.39,60.12,11.15,7.18,3.15,-0.42,-7.44,7.85,9.98,20.09,23.73,23.75,24.83,21.40,12.10416667,410.216762,130.2823924,35.25168724,-4.14069075,-96.63287957,197.9107217,442.9117015,1586.476823,2706.582797,3067.180021,2619.857994,1391.108028
NLA06608-2797,37.49,19.09,13.61,13.46,18.30,28.68,40.85,67.09,102.08,123.51,102.36,64.47,52.58,66.96,0.15,25.58,9.58,14.3,10.43,35.85,4.73,6.94,10.19,45.98,23.78,21.20583333,254.47,32.93,29.68,43.88,38.45,35.31,27.54,24.78,15.91,12.42,20.39,22.73,19.88,26.99,13.05,7.22,0.26,-1.49,4.55,9.43,12.59,17.56,23.02,27.58,25.75,20.27,13.31583333,489.1210467,137.7533932,3.5385688,-20.09896896,83.30452648,270.5125778,514.4512927,1177.799149,2349.834179,3406.696409,2636.109912,1306.691145
NLA06608-2800,25.91,11.84,7.80,7.99,11.36,20.75,36.23,59.25,82.20,104.62,82.64,45.65,41.35,24.4,11.36,12.05,7.57,18.48,10.27,45.6,78.09,29.59,8.24,15.77,53.13,26.2125,314.55,54.13,58.45,51.83,51.21,65.91,46.34,51.44,46.64,41.81,30.41,33.32,42.91,47.87,7.25,-0.05,0.61,-1.77,-2.85,6.10,6.38,12.92,17.17,24.96,19.76,13.79,8.689166667,187.7664959,-0.631521387,4.786231307,-14.16113989,-32.38099035,126.6354572,231.2589108,765.3114667,1411.567114,2611.404307,1633.203704,629.3507865
NLA06608-2801,30.42,14.87,9.11,9.70,13.71,25.20,39.39,62.22,90.07,122.76,99.91,57.55,47.91,28.18,30.47,20.7,4.02,35.54,17.64,25.02,13.03,21.17,4.58,14.85,26.69,20.1575,241.89,46.13,50.84,59.15,59.96,57.85,44.88,40.19,29.50,24.06,22.47,24.22,31.51,40.90,10.16,4.80,-0.98,-5.23,2.34,7.11,10.47,16.16,21.13,27.61,25.17,18.16,11.4075,308.9221365,71.34861792,-8.929216492,-50.74137841,32.1386292,179.0564748,412.3022007,1005.449764,1903.468851,3389.355559,2514.742654,1044.949266
NLA06608-2807,63.34,35.95,24.84,24.25,29.64,50.45,73.50,110.30,146.05,166.82,150.71,104.54,81.70,103.47,36.62,70.41,104.91,23.29,246.73,36.23,290.54,259.7,109.02,32.72,136.78,120.8683333,1450.42,50.16,51.57,55.50,63.90,54.37,55.99,60.72,65.20,60.58,63.35,53.80,57.42,57.71,22.48,16.69,11.69,7.29,10.94,18.65,18.00,24.18,27.83,28.48,31.24,28.18,20.47194444,1424.02803,600.0745298,290.4416209,176.7797225,324.38801,940.6758334,1323.055206,2667.36411,4064.608236,4750.902022,4708.664958,2945.815181
NLA06608-2823,63.51,36.21,26.69,26.03,31.69,50.48,73.30,116.66,144.97,155.85,141.00,98.13,80.38,383.95,49.53,188.01,161.23,65.6,41.04,123.58,86.42,111.02,223.04,59.74,152.7,137.155,1645.86,61.04,63.29,63.85,70.15,64.06,58.96,60.18,64.95,67.47,71.99,63.08,66.70,64.64,21.96,16.30,12.49,10.50,11.81,19.46,19.25,24.94,28.44,28.08,30.87,27.53,20.96888889,1394.495346,590.2422014,333.3476709,273.1936258,374.2079989,982.5408308,1411.101423,2909.434808,4123.547789,4375.881022,4352.632339,2701.538364
NLA06608-2824,34.49,14.95,9.17,9.17,12.93,23.69,41.83,74.67,114.91,138.39,112.79,61.19,54.01,31.4,14.68,76.15,24.37,28.78,74.45,140.93,183.3,83.55,61.93,123.06,57.98,75.04833333,900.58,53.59,51.77,57.44,71.58,71.86,63.05,57.13,55.69,58.93,57.68,65.58,55.96,60.02,10.88,4.95,0.46,-4.77,-4.91,8.41,9.67,19.15,22.56,26.59,25.82,20.06,11.5725,375.3635656,73.97963595,4.189726876,-43.78751366,-63.48077134,199.2344306,404.6562923,1429.694122,2592.675015,3680.266026,2911.805037,1227.391722
NLA06608-2831,52.04,29.05,21.12,19.47,24.18,41.78,61.75,93.65,132.68,151.24,127.33,87.20,70.12,130.2,90.15,55.73,81.82,60.59,46.9,49.53,13.78,51.49,107.39,36.76,58.83,65.26416667,783.17,58.00,58.69,56.77,59.85,46.45,47.60,48.89,46.00,46.53,62.42,48.64,49.71,52.46,17.50,12.51,10.32,8.00,7.18,17.18,16.85,24.08,28.75,27.04,31.81,26.95,19.01361111,910.7368725,363.3091866,217.9990402,155.7038643,173.6859747,717.7546815,1040.759938,2255.52309,3814.00827,4088.943546,4049.785424,2350.020785
NLA06608-2833,29.27,13.32,8.75,9.54,14.50,26.58,46.50,76.26,99.54,134.56,106.25,58.55,51.97,19.22,78.58,69.81,23.93,56.06,1.45,3.51,20.8,5.11,6.03,1.37,3.96,24.1525,289.83,50.82,80.66,85.24,83.05,74.99,61.46,50.06,43.03,46.07,37.10,40.40,41.59,57.87,12.86,2.74,-2.35,-3.20,2.21,7.74,11.96,17.13,19.96,26.41,23.65,19.66,11.56416667,376.4021435,36.45370539,-20.56200251,-30.56126328,32.00642013,205.6983174,556.3193215,1306.535092,1986.896084,3554.117647,2512.542988,1151.350932
NLA06608-2874,26.03,11.28,7.48,8.12,12.19,20.77,36.04,58.71,81.25,103.44,82.06,45.56,41.08,35.96,5.83,12.42,3.3,16,6.49,45.65,102.98,59.58,6.92,3.98,57.71,29.735,356.82,57.22,60.38,59.97,58.09,68.76,44.22,47.36,44.97,39.47,28.70,30.47,39.57,48.26,9.78,2.49,1.42,-0.60,-0.30,8.93,9.47,15.43,19.90,27.34,22.78,17.02,11.13777778,254.4530212,28.11492889,10.62440322,-4.87301676,-3.69618613,185.5373112,341.3080238,905.7045365,1616.868771,2827.984531,1868.946695,775.4003768
NLA06608-2881,24.21,11.64,7.60,7.81,11.96,22.05,38.78,63.79,88.78,106.01,88.74,45.77,43.10,28.67,99.58,63.03,38.66,62.07,20.83,27.11,91.1,48.74,23.08,9.41,27.28,44.96333333,539.56,50.71,66.91,73.89,73.04,67.75,58.25,47.55,46.33,41.66,30.50,31.25,38.70,52.21,8.46,0.48,-3.31,-5.35,-1.13,4.45,8.26,13.45,17.78,26.16,20.70,15.20,8.764166667,204.8316757,5.6253127,-25.13239903,-41.75413944,-13.47831784,98.18440352,320.4321025,858.2494671,1578.2469,2773.28857,1836.549037,695.827802
