"","COMID","X.x","SITE_ID","VISIT_NO","LONdd_use","LATdd_use","X.y","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","inStreamCat","BFICat","BFIWs","X.x","ElevWs","ElevCat","X.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","X.x","OmWs","PermWs","RckdepWs","WtDepWs","OmCat","PermCat","RckdepCat","WtDepCat","X.y","AvgWetIndxWs","AvgWetIndxCat","X.x","CanalDensWs","CanalDensCat","X.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","X.x","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","X.y","RdDensWs","RdDensCat","X","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","PctNoDataCat_2002","PctIrrigated.AgLandCat_2002","PctNoDataCat_2007","PctIrrigated.AgLandCat_2007","PctNoDataCat_2012","PctIrrigated.AgLandCat_2012","PctNoDataWs_2002","PctIrrigated.AgLandWs_2002","PctNoDataWs_2007","PctIrrigated.AgLandWs_2007","PctNoDataWs_2012","PctIrrigated.AgLandWs_2012"
"815",21038107,1013,"NLA06608-4320",1,-96.87548,36.77445,296552,242.9163,116647.6734,100,100,1,12.7460088104421,31.8322524013582,296552,1291.68463218,326.187355867,296552,0.169852251849543,39.4083372262099,0,7.43780467035016,0,4.58926598702311,0,0,0.323494150377113,0,0,0,12.4119473436493,18.822549528879,0,16.5974088772524,0,0.23933996440944,0,63.576342962576,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4387288955085,0,23.9849281419155,296552,0.647392833919339,7.21447992881641,132.022016280741,174.977604036335,1.0848230610649,3.39879045479961,114.381397046977,171.370483799126,296552,565.019937407513,762.65410307995,296552,0.0289872905429,0,296552,0.00959299030477,47301.077374,19965.0862195,0.0041166442927,609.33580826,340.212492945,296552,0.00752693966719,40439.6966556,19865.8064938,0,0,0,296552,1.14697960966704,1.06602440000815,296552,533.53879724,31.9307830723,11.0354884574,-8.85256356846,976.58926026,34.3435709663,14.9491615944,-4.58802357519,100,0,100,0,100,0,95.20433,4.795671,94.57524,5.424755,94.76591,5.234085
"816",21046636,327,"NLA06608-0616",1,-98.8888812,36.7248092,107317,0.9945,0.9945,100,100,0,35,35,107317,483.364687783,483.364687783,107317,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,107317,0.906986425339366,2.02851583710407,103.992769230769,182.88,0.906986425339366,2.02851583710407,103.992769230769,182.88,107317,536.392760180995,536.392760180995,107317,0,0,107317,0,0,0,0,0,0,107317,0,0,0,0,0,0,107317,1.04305813188235,1.04305813188235,107317,702.497657134,21.7355878873,14.5427483856,7.34529796143,702.497657134,21.7355878873,14.5427483856,7.34529796143,100,0,100,0,100,0,100,0,100,0,100,0
"817",21063412,833,"NLA06608-1824",1,-99.78483802,37.39088653,296617,7.1955,386.5257,100,100,1,31.0835522201376,29.7201337453111,296617,770.196760192,719.48724828,296617,0,0,0,0,0,2.9773699394374,0,0,0,0,0,0,13.715646850908,55.3154680270937,0,27.991515182561,0,0,0,0,0,0,0,81.1131957473421,0,0,0,0,0,0,0,0,0,18.8868042526579,0,0,296617,0.596528466283096,2.9290764727934,149.902453821311,181.638128660009,0.628535334584115,4.42061538461538,114.8755684803,183.405512195122,296617,612.274468942169,550.201375859912,296617,0,0,296617,0.0103486003647,27186.5488385,25415.0191514,0.138975748732,1313106.35814,1313106.35814,296617,0.00776145027355,26825.9434765,25303.3272251,0.138975748732,1313106.35814,1313106.35814,296617,1.21653483783381,1.41323284566604,296617,575.640408906,34.1853119221,13.0015324212,-7.69930329387,587.67708673,34.404641278,13.1359940768,-7.59503430587,100,0,100,0,100,0,97.73979,2.260212,95.68494,4.315056,95.98555,4.014455
"818",21115139,1011,"NLA06608-4064",1,-102.8751,36.8484,296770,3.2742,108.153,100,100,1,8,8.94398768411417,296770,1408.02799925,1334.77507697,296770,0,91.7084130814679,0,0,0,0,0,0,0,0,0,0,8.29158691853208,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296770,0.452940917034202,4.58047857202297,100.541901639344,182.833233502538,0.48,5.14,63.04,182.88,296770,483.748448031955,568.445849367784,296770,0,0,296770,0.00924616053184,74029.5570164,19582.3061774,0.305418117403,2445335.8622,646840.498442,296770,0,0,0,0,0,0,296770,0.853202506449197,2.14480296907916,296770,427.300300452,32.6501664461,12.2166692957,-7.56668213662,423.652700877,33.3267453136,12.5341576387,-7.59999990465,100,0,100,0,100,0,100,0,100,0,100,0
"819",21148492,62,"NLA06608-0104",1,-98.26098551,37.65556473,107041,1.6974,1.6974,100,100,0,38,38,107041,484.214077413,484.214077413,107041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,107041,0.444878048780488,11.536394485684,152.4,168.216760339342,0.444878048780488,11.536394485684,152.4,168.216760339342,107041,838.892895015907,838.892895015907,107041,0,0,107041,0,0,0,0,0,0,107041,0,0,0,0,0,0,107041,2.01586910295334,2.01586910295334,107041,784.316426251,20.378589795,13.7299516365,7.07233512694,784.316426251,20.378589795,13.7299516365,7.07233512694,100,0,100,0,100,0,100,0,100,0,100,0
"820",21383092,37,"NLA06608-0061",1,-113.5793644,34.2455815,315609,35.1981,11461.968,100,100,1,22.4138433608632,25.3055166180886,315609,1195.98015162,423.205990693,315609,1.87465450959207,24.8538575574456,0,62.9322320564845,0,0,0,0,0,0,0,0,0,0,0,10.3392558764778,0,0,0,26.2650540796236,0,42.1923342453144,0,0,0,0,0,0,0,0,0,0,0,31.542611675062,0,0,315609,0.457614247860933,4.41882049705115,99.9626304243094,182.88,0.273127195127373,9.89159313616814,107.344628209107,182.88,315609,372.881983381911,745.982919532588,315609,0,0,315609,0.00069796042006,184266.079763,237.172758814,0.0284106244371,49376907.2762,35.0439370307,315609,0.000436225262538,151676.48295,44.2190147451,0.0284106244371,49376907.2762,35.0439370307,315609,0.672296742745487,0.655372233930809,315609,361.556532989,35.3005593925,16.3365656363,-0.774889065978,205.285437972,41.8419775003,21.762718798,1.78913550262,100,0,100,0,100,0,99.97567,0.02433352,99.91193,0.08806865,99.91068,0.08931712
"821",21474080,941,"NLA06608-2565",1,-81.22725,28.3232,231982,2.6109,3.2868,100,100,0,42.1065149948294,42.0846111719606,231982,20.8130887185,20.5284694933,231982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,231982,0.26316265060241,29.63,149.86,44.8,0.26657014822475,29.63,149.86,44.8,231982,868.13882803943,897.270941054809,231982,0,0,231982,0,0,0,0,0,0,231982,0,0,0,0,0,0,231982,2.56039318337897,2.48029420800069,231982,1229.11883057,28.2040235394,22.4391756684,16.6680224979,1229.86173473,28.2012923233,22.4374916914,16.6678336004,100,0,100,0,100,0,100,0,100,0,100,0
"822",21480292,759,"NLA06608-1569",1,-81.4993316,27.741985,363060,151.4898,154.8063,100,100,1,55.8277230546215,55.8150714796491,363060,37.0727863982,37.1028165065,363060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.3074932996913,12.6925067003087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.029621796319,12.970378203681,363060,4.5971064793057,32.5629850267045,144.652934437013,94.648332106442,4.71513488918954,32.5186805499654,144.755750406517,93.0958288925024,363060,901.26932624835,906.677653544991,363060,0.0653074196593,0.0667371664627,363060,0,0,0,0,0,0,363060,0,0,0,0,0,0,363060,2.29122560077788,2.25295660057509,363060,1273.86605979,33.2001180811,22.633118782,9.62882225497,1273.81106714,33.1995859682,22.63321114,9.63123732744,94.49151,5.50849,97.20536,2.794644,97.26655,2.733451,94.54208,5.457917,97.26523,2.734772,97.32511,2.674891
"823",21527494,214,"NLA06608-0384",1,-103.1429773,48.71603564,272942,8.5392,36.3753,100,100,1,24,24.0019793651186,272942,702.134165574,700.75413575,272942,0,0,0,0,0,0,0,87.6611326916891,0,0,0,0,0,0,0,12.3388673083109,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,272942,1.1689855753767,2.91574114852661,152.399257738081,166.613025459584,1.06343170320405,8.01159991568297,152.4,166.282660202361,272942,548.112230002227,500.111087689713,272942,0,0,272942,0,0,0,0,0,0,272942,0,0,0,0,0,0,272942,1.2311973381201,1.87743176860245,272942,400.891681374,26.958101629,3.99770504632,-20.0880771354,396.564178023,27.0711006085,4.03662591718,-19.9982820339,100,0,100,0,100,0,100,0,100,0,100,0
"824",21532134,131,"NLA06608-0222",1,-102.9398075,48.4068932,271904,0.7317,143.2971,100,100,1,25,24.9458418907291,271904,717.212424773,698.664747847,271904,0,0,0,0,0,0,0,86.2101884825303,0,0,13.7898115174696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,271904,1.07412262355623,3.14388942274477,150.799845495827,164.199653747354,1.17,2.76,152.4,166.57,271904,571.350196898611,710.49569495695,271904,0,0,271904,0.00697850828803,14030.7961571,7058.43733055,1.36668033347,2747809.7581,1382333.74334,271904,0.00697850828803,14030.7961571,7058.43733055,1.36668033347,2747809.7581,1382333.74334,271904,1.59609404478109,5.80338378088561,271904,392.294492686,27.2334400197,4.12403042447,-20.053448485,384.726005938,27.3911434962,4.22677378461,-19.9088557408,100,0,100,0,100,0,95.53885,4.461151,99.30913,0.6908723,98.59502,1.404983
"825",21535130,239,"NLA06608-0442",1,-101.9047579,48.2861019,39037,2.6181,2.7594,100,100,0,24,24,39037,669.659928245,669.957487109,39037,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,39037,1.63611872146119,2.32767775603392,152.4,167.88268754077,1.6299724991406,2.33289446545205,152.4,167.866847713991,39037,554.491519895629,561.725678927466,39037,0,0,39037,0,0,0,0,0,0,39037,0,0,0,0,0,0,39037,0.8683360781409,0.798024974090753,39037,427.592754984,10.5963803479,4.13970471875,-2.31926185667,427.537820753,10.5966485169,4.14011121509,-2.31857371904,100,0,100,0,100,0,100,0,100,0,100,0
"826",21541462,614,"NLA06608-1210",1,-101.5132965,47.86474239,38628,9.7578,13.8654,100,100,0,23.3648773289061,23.5530312865118,38628,633.350162924,631.015825493,38628,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,38628,1.57117356873945,4.86193431130728,152.078484356744,161.986411138517,1.67275225973068,5.87722560413208,151.943140564472,161.335999815532,38628,619.725821108659,628.905921416713,38628,0,0,38628,0,0,0,0,0,0,38628,0,0,0,0,0,0,38628,1.36020635979489,1.34799615034127,38628,433.508769226,11.153909673,4.9247752283,-1.30895990097,435.042078178,11.1335637676,4.90409996051,-1.32927580199,100,0,100,0,100,0,100,0,100,0,100,0
"827",21606665,802,"NLA06608-1717",1,-120.2158143,37.66379232,377415,79.2009,2685.5937,100,100,1,39.911921455438,55.1150287550943,377415,1668.97182341,328.693108601,377415,25.5047850313322,0,0,67.5965392680211,0,0,0,0,5.14887266826698,0,0,0,0,0,0,0.936429810659743,0,0.813373221720024,0,0,0,73.3571209418075,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6428790581925,377415,0.981598865219847,12.6786666849174,104.180098733162,177.437860674473,1.01342221318654,3.14204614061156,48.6810760929069,182.746998514116,377415,301.537810577974,585.385700162498,377415,0,0,377415,0.00186178571986,505626.482144,470977.260559,0.0126261191476,17131471.9908,15957187.4562,377415,0.00148942857589,505608.110341,470977.260559,0.0126261191476,17131471.9908,15957187.4562,377415,0.818264351722675,0.750073368352632,377415,1059.44496473,27.6422998068,10.0416217789,-3.63563172249,558.208292726,36.4227019474,16.4891904911,2.34044611815,100,0,100,0,100,0,100,0,100,0,100,0
"828",21654558,346,"NLA06608-0651",1,-86.6444545,33.4683515,356989,15.6276,109.2033,100,100,1,34.6114950472241,36.176302364489,356989,209.189198843,182.177035821,356989,89.2431822115266,10.7568177884734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356989,0.45066096903665,3.85664430470508,120.741967989978,166.046170747587,0.397949781156416,4.25749424095831,140.513097788528,161.279055517162,356989,446.765726859903,637.718267680258,356989,0,0,356989,0.0183144648559,299426.128331,272317.496999,0.0639893521718,2083741.07349,1894310.0668,356989,0.0183144648559,299426.128331,272317.496999,0.0639893521718,2083741.07349,1894310.0668,356989,4.28384424666837,1.27845357281156,356989,1428.92260089,32.0807387603,16.8164691121,0.131958925631,1431.81203405,32.4071588773,16.9400357019,0.159490904137,100,0,100,0,100,0,100,0,99.90522,0.09477736,100,0
"829",21677972,164,"NLA06608-0283",1,-87.86108477,32.51586852,357098,329.0481,39855.5325,100,100,1,32.7757549732091,36.1613203662503,357098,124.86578336,30.1070869153,357098,20.4004794064663,56.1945717322934,0,0,0,0.175750004092907,0,0,0,0,0,0,0,0,0,22.7071177633871,0,0.52208109376032,4.85190463035647,3.06119378899316,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0869015806504,0,0,357098,0.59467724744856,4.51482010162829,130.803786541662,134.70556076211,0.50293324793463,5.97712906092624,148.502367616979,104.246317820818,357098,458.280092448897,741.300129373183,357098,0.00106810767112,0,357098,0.0267967816011,104060.827824,82441.56098,0.0486251098244,796014.354862,642830.286271,357098,0.0130722127474,105890.464759,85223.9699517,0.00607813872805,782151.916392,633893.549302,357098,1.68530983361118,1.10813542383256,357098,1425.65965953,32.7938590915,16.6845127519,-0.348098760907,1381.20267375,33.1538148497,17.589171286,0.846532773887,100,0,99.96061,0.03938634,100,0,99.93013,0.0698696,99.90768,0.09231567,99.76649,0.2335069
"830",21745261,456,"NLA06608-0873",1,-111.2304201,34.78637532,315665,1.3536,35.1171,100,100,1,33,33.4566749532279,315665,2179.40724596,2068.72448803,315665,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315665,0.513530331377022,2.11197314129014,152.4,182.88,0.43,4.1,152.4,182.88,315665,581.582844255363,887.162234042553,315665,0,0,315665,0,0,0,0,0,0,315665,0.0284761554912,66245.3129672,66245.3129672,0.738770685579,1718634.21986,1718634.21986,315665,0.705682974202312,1.0669047865359,315665,566.778196028,27.4659730029,8.26250086266,-9.57403570335,490.348606678,28.1467425811,9.04179536915,-8.94674181809,100,0,100,0,100,0,100,0,100,0,100,0
"831",21745307,576,"NLA06608-1129",1,-111.2044517,34.5380785,315669,13.9464,184.0788,100,100,1,34.1256453278265,35.9784336925273,315669,2201.9411674,2141.716008,315669,94.8687735904406,1.4868089100972,0,3.64441749946219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.2351574599897,12.9710893133712,0,0.793753226639133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315669,0.284009399675393,3.52991585621782,139.590541800218,182.88,0.0893404749612803,3.03308466701084,149.877374806402,182.88,315669,354.978849275419,359.145456892101,315669,0,0,315669,0.00543245610032,0,0,0.0717030918373,0,0,315669,0.00543245610032,0,0,0.0717030918373,0,0,315669,1.31273663637475,1.25431975680821,315669,709.971380464,27.309004469,9.12533626679,-7.19317564679,565.121621557,27.7800334193,8.76852196231,-9.40128427007,100,0,100,0,100,0,100,0,100,0,100,0
"832",21747615,908,"NLA06608-2217",1,-111.0867,34.42742,315683,2.3346,10.2492,100,100,1,38.0963762528913,38.2665086055497,315683,2308.02502722,2279.49645335,315683,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315683,0.0954639175257732,3.27518031919584,150.937501102196,182.88,0.162035466461064,3.45764456437934,146.005936777178,182.88,315683,402.424481910783,425.543176561295,315683,0,0,315683,0.0975685907193,213498.957967,186540.803185,0.428338901739,937288.409149,818938.576201,315683,0,0,0,0,0,0,315683,1.31402176955567,1.4083667346916,315683,873.643044716,25.9090884485,9.31549186591,-5.83224447631,838.658096796,25.8863141039,9.18164965366,-6.27112559788,100,0,100,0,100,0,100,0,100,0,100,0
"833",21754572,421,"NLA06608-0809",1,-110.0619092,34.2751141,315689,12.9114,270.7065,100,100,1,40.6882057716437,47.7614774672939,315689,2126.20618159,1934.54374181,315689,0,21.2610336286716,0,0,78.7389663713284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4161438728565,0,0,44.5838561271435,0,0,0,0,0,0,0,0,0,0,0,0,0,315689,0.69649423206249,1.95443151124795,133.126264661995,182.88,0.458506900878294,3.4202119057577,141.484985361773,182.88,315689,544.317858270858,617.986337655096,315689,0,0,315689,0.0221642258313,57462.2932216,39769.320057,0,0,0,315689,0.0184701881927,56505.4236969,38812.4505322,0,0,0,315689,3.12640428513722,3.76276539666109,315689,591.074097129,28.4169446855,9.42938604698,-8.03603338534,429.757840733,30.1638298913,10.586761579,-7.27860727046,95.25303,4.746968,96.54259,3.45741,97.2048,2.795204,99.46739,0.5326063,99.58176,0.4182389,99.59572,0.4042755
"834",21779512,263,"NLA06608-0488",1,-95.98897607,37.19334598,297598,1.2645,27.5364,100,100,1,15,15,297598,280.46138907,260.585131673,297598,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297598,0.743841678650804,2.26417930448425,93.5013864557459,96.6713044188783,0.74,2.22,91.61,95.7,297598,473.094162635639,506.583629893238,297598,0,0,297598,0.108946703273,150643.992679,10459.5219419,0.790826413602,3121499.40688,145832.550415,297598,0.0726311355152,145806.183815,7816.64487733,0.790826413602,3121499.40688,145832.550415,297598,1.00910084987253,1.8087526026121,297598,1084.38439481,33.4094884204,13.9790751879,-5.85256906648,1087.62348354,33.5454085599,14.1509076509,-5.73395011671,100,0,100,0,100,0,100,0,100,0,100,0
"835",21783714,864,"NLA06608-1960",1,-95.95351684,36.91928689,297742,25.6248,1311.6771,100,100,1,12,14.4605710506038,297742,275.762591691,221.440928632,297742,0,91.2032847108484,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43835506467255,0,1.35836022447903,0,33.9912896881146,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6428772127002,0,47.3658330991852,297742,1.01494497465512,2.63012433949597,103.263579590649,113.431306409078,0.943523812868783,3.14985986232088,122.557647513346,101.078542076426,297742,496.304542482292,1074.60013346446,297742,0,0,297742,0.0548915582959,389961.086069,57795.6546982,0.0390246948269,16270029.0344,2089110.23696,297742,0.0426934342301,70028.5067415,16346.9750932,0,0,0,297742,1.26964760445006,1.31237375895266,297742,1064.60966641,33.708457973,14.2183716827,-5.62863993818,1031.16706572,34.0054930322,14.6557879805,-5.01930666887,100,0,100,0,100,0,99.95163,0.04837319,99.95718,0.04281542,99.95156,0.0484418
"836",21784874,1019,"NLA06608-4504",1,-96.04759,36.823,297773,8.883,35.3412,100,100,1,12.1868287740628,12.6564632779872,297773,269.789262504,256.588671733,297773,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297773,0.60418610573495,3.99903330956504,80.4548416013039,111.995202200265,0.549592705167173,4.31571833839919,76.1785450861196,112.091675785208,297773,441.565957013344,519.275075987842,297773,0,0,297773,0.141477935101,1422258.15762,158734.481002,0.11257458066,5512682.20196,555433.975008,297773,0.0282955870202,1385611.01491,139608.162711,0.11257458066,5512682.20196,555433.975008,297773,1.52452254733625,1.39104232137791,297773,1012.98518256,33.8979884659,14.7645500564,-5.00105174598,1014.16922035,33.9954812708,14.780513983,-4.90818651107,100,0,100,0,100,0,100,0,100,0,100,0
"837",21980955,17,"NLA06608-0021",1,-77.3095481,42.7719197,350446,88.6302,481.3605,100,100,1,53.5335404862,51.4995839916237,350446,352.983900083,265.517243242,350446,0,0,0,0,0,0,0,76.789163215511,0,11.1686563396872,2.19745907692883,0,0,0,0,0,0,9.84472136787293,0,0,0,0,0,0,0,47.1800808302362,0,0,1.14847986352282,0,0,0,0,0,0,51.671439306241,350446,1.89192484609178,3.3481198620458,137.587156558354,92.2852036954358,1.99921403148277,2.66760687987691,132.301117155731,84.5884045865846,350446,564.280191457338,1097.67566359999,350446,6.23233522485e-05,0.000338485076193,350446,0.0103872253747,579.122050937,509.934903259,0.0112828358731,180.922981106,69.5857619638,350446,0.00623233522485,397.185477412,361.310660098,0,0,0,350446,1.81370601234937,1.67770652559963,350446,900.318719193,26.4557103965,8.23113451862,-9.54438593694,877.054805938,27.0619327213,8.73763652005,-9.1539470296,100,0,99.57757,0.4224294,100,0,99.99383,0.006170012,99.81696,0.1830437,100,0
"838",22026764,683,"NLA06608-1365",1,-76.0688846,42.9743017,350583,4.104,112.9527,100,100,1,57.8061403508772,55.3886520640941,350583,373.814676621,232.140096491,350583,0,0,0,0,0,0,0,97.3538481151845,0,2.6461518848155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,350583,1.68209038827757,4.82456514983706,139.931684262528,105.820306287499,1.70026535087719,3.06773245614035,151.956581140351,107.311578947368,350583,453.355441702589,692.068859649123,350583,0,0,350583,0.0177065267143,69071.0447825,42862.2688966,0.243664717349,1878472.22222,1172166.66667,350583,0.0177065267143,69071.0447825,42862.2688966,0.243664717349,1878472.22222,1172166.66667,350583,1.81223696307658,3.35646521787281,350583,1041.53326873,25.7842091616,7.44101548501,-10.8172657242,1047.0644358,26.6952852485,8.35099235355,-10.1655701405,100,0,100,0,100,0,99.67889,0.3211079,99.76973,0.2302734,99.8757,0.1242998
"839",22033983,848,"NLA06608-1871",1,-85.81071637,33.32192301,357724,2.7999,9.4698,100,100,1,52,52,357724,367.901069188,348.302819029,357724,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357724,0.450164417411139,7.98456947348413,121.661716403726,151.834233985934,0.552047573127612,7.7724268723883,131.624821600771,129.704294439087,357724,320.366375213838,352.126325940212,357724,0,0,357724,0.105598851085,266369.574859,107068.846227,0.3571556127,900913.104039,362127.418836,357724,0,0,0,0,0,0,357724,0.63996885685421,0.357076032028287,357724,1487.56714943,30.8081066634,15.4998239224,-1.27553695852,1476.46845006,30.9943426335,15.6093191452,-1.11002895584,100,0,100,0,100,0,100,0,100,0,100,0
"840",22071698,482,"NLA06608-0925",1,-114.4484101,36.1120438,315744,1284.8094,408885.1893,100,100,1,24.5561326061282,53.6062418235896,315744,2004.7009255,439.753371809,315744,7.85445639520013,62.6509254684809,0.0775826340257221,8.44879861242751,1.63485562082696,0.834179664428359,0,0,1.48660050768926,0,0,0,6.41520675887196,0.460583153726864,0.0105061032104251,9.67463046722783,0,0.451674613884089,4.802650105144,17.3170977734129,0,13.8647179885203,0,0,0,0,0,0,0,0,0,0,0,16.075684066446,0,47.9398500664768,315744,0.528967942898378,8.60681636246033,105.335198958043,180.70197731578,0.196817421225048,12.8712331102167,117.155627338772,182.023499066572,315744,410.883227529758,925.418406574547,315744,0.0186735303694,0.0033390166666,315744,0.00333345407383,218442.926918,202170.131209,0.000778325563309,28566258.466,27126184.9423,315744,0.00211550827136,116347.257474,104702.753037,0,0,0,315744,0.909215306797859,0.178229263709699,315744,374.596179219,29.7892829462,8.93402753024,-9.74461283387,143.455541598,41.8797128388,20.8328741738,1.44564083206,100,0,100,0,100,0,98.87835,1.121652,98.72948,1.270523,98.76393,1.236068
