SITE_ID,VISIT_NO,UID,DATE_COL,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,BORD_LAKE,CAT_UNIQUE,CH0712_CAT,CH0712_USE,CH0712_WGT,COMID2007,COMID2012,COMIDS2007,ELEVATION,EPA_REG,EVALSTAT,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,EVAL_NAME,NARS_NAME,PERIM_KM,RCHCODE,EVALSTAT,STATUS,RT_NLA12,SITEID_07,SITETYPE,SIZE_CLASS,STATE,STRATUM,WGT_ALL,WGT_CAT,XCOORD,YCOORD,REF_NLA12_NUTR,RT_NLA12_BENT,RT_NLA12_ZOOP,TNT
NLA12_UT-273,NA,NA,NA,WMTNS,WMT,15.51526934,No,NLA12NEW,NLA12_BASE,Include,1.203917328,11974793,11974793,11974793,3384.63,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.71563495,-110.36517,West Timothy Lake,West Timothy Lake,1.909907048,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(10,20]",UT,UT_NLA12NEW,1.203917328,UT_>4,-1198922.339,451146.8305,NA,NA,NA,Target_Presumed
NLA12_UT-274,NA,NA,NA,WMTNS,XER,4.650903896,No,NLA12NEW,NLA12_BASE,Include,2.938915931,7879076,7879076,7879076,1901.52,Region_8,Nontarget-TooSmall,16,16010101,NA,NA,41.67686771,-111.127025,NA,NA,1.309436414,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1244925.553,567264.1204,NA,NA,NA,Uncertain
NLA12_UT-275,NA,NA,NA,WMTNS,XER,127.5598653,No,NLA12NEW,NLA12_BASE,Include,1.293761905,10272572,10272572,10272572,1281.37,Region_8,Nontarget-TooShallow,16,16020102,NATURAL,NATURAL_ENH,41.12018775,-112.1512216,Unnamed,NA,6.486668326,1.60E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,>50,UT,UT_NLA12NEW,1.293761905,UT_>4,-1338967.092,519717.5905,NA,NA,NA,NonTarget
NLA12_UT-276,NA,NA,NA,WMTNS,XER,2.74783517,No,NLA12NEW,NLA12_BASE,Exclude,9.75,4876265,4876265,4876265,1862.94,Region_8,Nontarget-TooSmall,14,14060009,NA,NA,39.09931185,-111.1786642,Diversion Hollow Debris Basin Reservoir,Diversion Hollow Debris Basin Reservoir,0.739082835,1.41E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1295057.366,282898.3049,NA,NA,NA,Uncertain
NLA12_UT-277,NA,NA,NA,WMTNS,WMT,2.706915744,No,NLA12NEW,NLA12_BASE,Exclude,9.75,10038678,10038678,10038678,3250.16,Region_8,Nontarget-TooSmall,14,14040106,NA,NA,40.8048778,-109.9405518,NA,NA,0.608022157,1.40E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1162281.137,455755.8935,NA,NA,NA,Uncertain
NLA12_UT-278,NA,NA,NA,WMTNS,XER,5.797604206,No,NLA12NEW,NLA12_BASE,Include,2.938915931,10391032,10391032,10391032,1464.69,Region_8,Nontarget-TooSmall,16,16020204,NA,NA,40.46916771,-111.9601135,Jordan Valley Water Purification Reservoir,Jordan Valley Water Purification Reservoir,1.110435009,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1335460.966,445158.0067,NA,NA,NA,Uncertain
NLA12_UT-279,NA,NA,NA,WMTNS,XER,7.724407383,No,NLA12NEW,NLA12_BASE,Include,2.938915931,4562884,4562884,4562884,1359.53,Region_8,Nontarget-TooSmall,16,16010202,NA,NA,41.88194493,-111.8503473,NA,NA,1.853983699,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1300103.959,599591.8533,NA,NA,NA,Uncertain
NLA12_UT-280,NA,NA,NA,WMTNS,XER,2681.653954,No,NLA12NEW,NLA12_BASE,Include,1.293761905,1199964,1199962,1199964,1394.8,Region_8,Nontarget-MapError,16,16030005,NA,NA,39.15324917,-112.6623129,NA,NA,51.11683968,1.60E+13,Nontarget-MapError,Not_Lake,NA,NA,PROB,>50,UT,UT_NLA12NEW,1.293761905,UT_>4,-1419347.937,310048.0772,NA,NA,NA,NonTarget
NLA12_UT-281,NA,NA,NA,WMTNS,XER,1.195970789,No,NLA12NEW,NLA12_BASE,Exclude,9.75,3893755,3893755,3893755,1565.81,Region_8,AccessDenied,14,14060005,NATURAL,NATURAL,40.14299392,-110.0360571,Unnamed,NA,0.472563959,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1181096.708,383593.4537,NA,NA,NA,Target_Presumed
NLA12_UT-282,NA,NA,NA,WMTNS,WMT,14.49725168,No,NLA12NEW,NLA12_BASE,Include,1.203917328,11974969,11974969,11974969,3043.53,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.65534266,-110.8014893,Governor Dern Lake,Governor Dern Lake,1.67689749,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(10,20]",UT,UT_NLA12NEW,1.203917328,UT_>4,-1236094.675,450063.2537,NA,NA,NA,Target_Presumed
NLA12_UT-283,NA,NA,NA,WMTNS,XER,106.4499906,No,NLA12NEW_07RVT,NLA12_RVT07,Include,22.7018926,10682074,10682074,10682074,1311.91,Region_8,Nontarget-TooShallow,16,16020306,NATURAL,NATURAL_ENH,39.85220834,-113.3751039,Mallard Pool,Mallard Pool,11.75315692,1.60E+13,Nontarget-TooShallow,Lake_Shallow,NA,NLA06608-1021,PROB,>50,UT,UT_NLA12NEW,22.7018926,UT_>4,-1465160.007,397944.5624,NA,NA,NA,NonTarget
NLA12_UT-284,NA,NA,NA,WMTNS,XER,42.58987341,No,NLA12NEW,NLA12_BASE,Include,0.718756614,4603460,4603460,4603460,1295.6,Region_8,Nontarget-MapError,16,16010204,NA,NA,41.6358465,-112.2734695,NA,NA,2.591872522,1.60E+13,Nontarget-MapError,Not_Lake,NA,NA,PROB,"(20,50]",UT,UT_NLA12NEW,0.718756614,UT_>4,-1339166.949,578322.9996,NA,NA,NA,NonTarget
NLA12_UT-285,NA,NA,NA,WMTNS,WMT,2.981431901,No,NLA12NEW,NLA12_BASE,Exclude,9.75,11974867,11974867,11974867,3103.47,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.69890247,-110.2216459,Lily Lake,Lily Lake,0.677277344,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1187313.178,447492.0565,NA,NA,NA,Target_Presumed
NLA12_UT-286,NA,NA,NA,WMTNS,WMT,2.476273791,No,NLA12NEW,NLA12_BASE,Exclude,9.75,11974569,11974569,11974569,3178.47,Region_8,Nontarget-TooSmall,16,16010101,NA,NA,40.86082984,-110.7127664,NA,NA,0.601141208,1.40E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1225196.088,471650.9261,NA,NA,NA,Uncertain
NLA12_UT-287,NA,NA,NA,WMTNS,XER,25.36198311,No,NLA12NEW,NLA12_BASE,Include,0.718756614,10389120,10389120,10389120,1282.93,Region_8,Nontarget-TooShallow,16,16020204,NATURAL,NATURAL_ENH,40.88322495,-111.9581239,Unnamed,NA,4.572797679,1.60E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(20,50]",UT,UT_NLA12NEW,0.718756614,UT_>4,-1327545.244,490852.6904,NA,NA,NA,NonTarget
NLA12_UT-288,NA,NA,NA,WMTNS,XER,1.436506972,No,NLA12NEW,NLA12_BASE,Exclude,9.75,10022280,10022280,10022280,811.61,Region_8,Nontarget-TooSmall,15,15010008,NA,NA,37.09996,-113.5522237,NA,NA,0.456983184,1.50E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1536574.322,97474.66851,NA,NA,NA,Uncertain
NLA12_UT-289,NA,NA,NA,WMTNS,WMT,67.14961788,No,NLA12NEW,NLA12_BASE,Include,1.293761905,3198488,3198488,3198488,3444.46,Region_8,Nontarget-TooSmall,14,14040107,NA,NA,40.78808658,-110.4768306,Red Castle Lake,Red Castle Lake,5.357979202,1.40E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,>50,UT,UT_NLA12NEW,1.293761905,UT_>4,-1206938.357,460581.2392,NA,NA,NA,Uncertain
NLA12_UT-290,1,8447,9/7/2012,WMTNS,XER,12.12835629,No,NLA12NEW,NLA12_BASE,Include,1.203917328,10038630,10038630,10038630,1652.82,Region_8,TargetSampleable,14,14040106,NATURAL,NATURAL_ENH,40.8739496,-109.1483089,Unnamed,NA,1.483442162,1.40E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",UT,UT_NLA12NEW,1.203917328,UT_>4,-1095596.628,454001.3118,NA,S,S,Target
NLA12_UT-291,NA,NA,NA,WMTNS,XER,176.9961445,No,NLA12NEW,NLA12_BASE,Include,1.293761905,NA,10272170,NA,1281.13,Region_8,Nontarget-TooShallow,16,16020102,NATURAL,NATURAL_ENH,41.34906434,-112.1777283,Unnamed,NA,6.631397464,1.60E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,>50,UT,UT_NLA12NEW,1.293761905,UT_>4,-1336802.473,545343.9931,NA,NA,NA,NonTarget
NLA12_UT-292,NA,NA,NA,WMTNS,XER,5.259973992,No,NLA12NEW,NLA12_BASE,Include,2.938915931,3503807,3503807,3503807,1604.81,Region_8,Nontarget-TooSmall,16,16030003,NA,NA,38.75009398,-112.0249002,NA,NA,1.715140184,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1373160.663,256162.537,NA,NA,NA,Uncertain
NLA12_UT-293,NA,NA,NA,WMTNS,WMT,2.378700491,No,NLA12NEW,NLA12_BASE,Exclude,9.75,10037130,10037130,10037130,3145.14,Region_8,Nontarget-TooSmall,14,14040106,NA,NA,40.83988996,-110.016251,Lost Lake,Lost Lake,0.606434098,1.40E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1167970.583,460562.6372,NA,NA,NA,Uncertain
NLA12_UT-294,1,7225,7/17/2012,WMTNS,WMT,35.07400135,No,NLA12NEW,NLA12_BASE,Include,0.718756614,10389174,10389174,10389174,1677.52,Region_8,TargetSampleable,16,16020204,MAN_MADE,RESERVOIR,40.75243409,-111.7195606,Mountain Dell Reservoir,Mountain Dell Reservoir,4.490044195,1.60E+13,TargetSampleable,Target_Sampled,T,NA,PROB,"(20,50]",UT,UT_NLA12NEW,0.718756614,UT_>4,-1310293.846,473097.482,NA,T,T,Target
NLA12_UT-295,NA,NA,NA,WMTNS,XER,4.427285214,No,NLA12NEW,NLA12_BASE,Include,2.938915931,7907196,7907196,7907196,1283.73,Region_8,Nontarget-TooSmall,16,16010204,NA,NA,41.539971,-112.1295076,NA,NA,1.348047708,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1329246.976,565727.6778,NA,NA,NA,Uncertain
NLA12_UT-296,NA,NA,NA,WMTNS,WMT,2.945540144,No,NLA12NEW,NLA12_BASE,Exclude,9.75,1214507,1214507,1214507,2689.35,Region_8,Nontarget-TooSmall,16,16030007,NA,NA,38.23456201,-112.4801523,Birch Lake,Birch Lake,0.855752031,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1421754.967,205915.6808,NA,NA,NA,Uncertain
NLA12_UT-298,NA,NA,NA,WMTNS,XER,4.689588468,No,NLA12NEW,NLA12_BASE,Include,2.938915931,18264229,18264229,18264229,1893.59,Region_8,Nontarget-TooSmall,14,14070007,NA,NA,37.621151329999996,-112.0685565,NA,NA,0.890364041,1.41E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1398159.181,132062.9835,NA,NA,NA,Uncertain
NLA12_UT-299,NA,NA,NA,WMTNS,WMT,7.314679097,No,NLA12NEW,NLA12_BASE,Include,2.938915931,5302081,5302081,5302081,1663.25,Region_8,Nontarget-TooSmall,16,16030004,NA,NA,39.37114522,-111.6097341,NA,NA,1.141479628,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1326528.131,318911.5719,NA,NA,NA,Uncertain
NLA12_UT-300,NA,NA,NA,WMTNS,WMT,1.682312817,No,NLA12NEW,NLA12_BASE,Exclude,9.75,10806153,10806153,10806153,3311.47,Region_8,Nontarget-TooSmall,14,14070005,NA,NA,38.08316223,-111.5093952,NA,NA,0.506937413,1.41E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1341532.654,175072.1146,NA,NA,NA,Uncertain
NLA12_UT-301,NA,NA,NA,WMTNS,WMT,3.181669965,No,NLA12NEW,NLA12_BASE,Exclude,9.75,10091842,10091842,10091842,1942.55,Region_8,Nontarget-TooSmall,16,16020101,NA,NA,40.70807105,-111.3085315,NA,NA,0.725738754,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1277130.577,462599.5356,NA,NA,NA,Uncertain
NLA12_UT-302,NA,NA,NA,WMTNS,XER,2.338061789,No,NLA12NEW,NLA12_BASE,Exclude,9.75,4562828,4562828,4562828,1352.25,Region_8,Nontarget-TooSmall,16,16010202,NA,NA,41.91940698,-111.9071732,NA,NA,0.672115752,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1304023.242,604503.1454,NA,NA,NA,Uncertain
NLA12_UT-303,NA,NA,NA,WMTNS,WMT,5.728075674,No,NLA12NEW,NLA12_BASE,Include,2.938915931,11974837,11974837,11974837,3388.94,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.70633093,-110.6363131,Upper Ottoson Lake,Upper Ottoson Lake,1.067084773,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1221534.365,453569.8524,NA,NA,NA,Target_Presumed
NLA12_UT-306,NA,NA,NA,WMTNS,XER,24.55360336,No,NLA12NEW,NLA12_BASE,Include,0.718756614,10272430,10272430,10272430,1284.96,Region_8,AccessDenied,16,16020102,NATURAL,NATURAL,41.25568725,-112.1288027,Little Weber Creek,NA,7.042231223,1.60E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(20,50]",UT,UT_NLA12NEW,0.718756614,UT_>4,-1334564.151,534353.9513,NA,NA,NA,Target_Presumed
NLA12_UT-307,NA,NA,NA,WMTNS,WMT,4.071435327,No,NLA12NEW,NLA12_BASE,Include,2.938915931,10037180,10037180,10037180,3213.41,Region_8,Nontarget-TooSmall,14,14040106,NA,NA,40.82079255,-110.0125895,NA,NA,0.811047364,1.40E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1167981.893,458402.1526,NA,NA,NA,Uncertain
NLA12_UT-308,NA,NA,NA,WMTNS,XER,3.545870908,No,NLA12NEW,NLA12_BASE,Exclude,9.75,4562914,4562914,4562914,1346.48,Region_8,Nontarget-TooSmall,16,16010202,NA,NA,41.85420773,-111.8925876,NA,NA,1.16966976,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1304052.892,597110.5561,NA,NA,NA,Uncertain
NLA12_UT-309,NA,NA,NA,WMTNS,XER,14.73335259,No,NLA12NEW,NLA12_BASE,Include,1.203917328,11983885,11983885,11983885,1465.35,Region_8,AccessDenied,14,14060003,MAN_MADE,MAN_MADE,40.18844135,-109.7303679,Unnamed,NA,2.269283025,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(10,20]",UT,UT_NLA12NEW,1.203917328,UT_>4,-1154821.926,384874.0948,NA,NA,NA,Target_Presumed
NLA12_UT-310,NA,NA,NA,WMTNS,XER,41.04846726,No,NLA12NEW,NLA12_BASE,Include,0.718756614,10678342,10678342,10678342,1290.87,Region_8,Nontarget-Ephemeral,16,16020308,NA,NA,40.89951702,-113.1796521,NA,NA,2.637116989,1.60E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(20,50]",UT,UT_NLA12NEW,0.718756614,UT_>4,-1427765.943,510357.7282,NA,NA,NA,NonTarget
NLA12_UT-311,NA,NA,NA,WMTNS,WMT,7.818926988,No,NLA12NEW,NLA12_BASE,Include,2.938915931,11974733,11974733,11974733,3193.56,Region_8,Nontarget-TooSmall,14,14060003,NA,NA,40.73143113,-110.0929592,Rasmussen Lakes,Rasmussen Lakes,1.179312092,1.41E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1176110.542,449494.6792,NA,NA,NA,Uncertain
NLA12_UT-313,NA,NA,NA,WMTNS,XER,1.928111154,No,NLA12NEW,NLA12_BASE,Exclude,9.75,11978955,11978955,11978955,1402.3,Region_8,Nontarget-TooSmall,16,16020201,NA,NA,40.37376511,-111.7807871,NA,NA,0.671452697,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1322361.313,432111.9925,NA,NA,NA,Uncertain
NLA12_UT-314,NA,NA,NA,WMTNS,XER,18.1826299,No,NLA12NEW,NLA12_BASE,Include,1.203917328,14596275,14596275,14596275,1670.94,Region_8,Nontarget-MapError,16,16030006,NA,NA,37.73701635,-113.2202881,NA,NA,1.745543038,1.60E+13,Nontarget-MapError,Not_Lake,NA,NA,PROB,"(10,20]",UT,UT_NLA12NEW,1.203917328,UT_>4,-1494971.662,162381.6935,NA,NA,NA,NonTarget
NLA12_UT-317,NA,NA,NA,WMTNS,XER,1.99988074,No,NLA12NEW,NLA12_BASE,Exclude,9.75,10387926,10387926,10387926,1292.84,Region_8,Nontarget-TooSmall,16,16020204,NA,NA,40.71601828,-112.0436454,NA,NA,0.61017009,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1337738.498,473591.0379,NA,NA,NA,Uncertain
NLA12_UT-318,NA,NA,NA,WMTNS,XER,22.79612228,No,NLA12NEW_07RVT,NLA12_RVT07,Include,12.61216256,664004,664004,664004,1357.47,Region_8,Nontarget-NoRecAquatUse,16,16010203,NA,NA,41.66101246,-111.9144171,NA,NA,3.519643878,1.60E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NLA06608-1986,PROB,"(20,50]",UT,UT_NLA12NEW,12.61216256,UT_>4,-1309430.482,576095.4978,NA,NA,NA,NonTarget
NLA12_UT-319,NA,NA,NA,WMTNS,WMT,4.821922609,No,NLA12NEW,NLA12_BASE,Include,2.938915931,7887024,7887024,7887024,2524.44,Region_8,Nontarget-TooSmall,16,16010101,NA,NA,40.94984895,-110.8644529,NA,NA,1.061963474,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1236172.177,483463.3902,NA,NA,NA,Uncertain
NLA12_UT-320,NA,NA,NA,WMTNS,WMT,2.521775241,No,NLA12NEW,NLA12_BASE,Exclude,9.75,11974769,11974769,11974769,3192.29,Region_8,AccessDenied,14,14060003,NATURAL,NATURAL,40.72546569,-110.7340937,Jack and Jill Lakes,NA,0.711267535,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1229298.842,456948.2223,NA,NA,NA,Target_Presumed
NLA12_UT-321,NA,NA,NA,WMTNS,XER,7.483162993,No,NLA12NEW,NLA12_BASE,Include,2.938915931,10273734,10273734,10273734,1393.87,Region_8,Nontarget-TooSmall,16,16020102,NA,NA,41.07149189,-111.9352046,Adams Reservoir,Adams Reservoir,1.405260966,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1322138.136,511318.4301,NA,NA,NA,Uncertain
NLA12_UT-322,NA,NA,NA,WMTNS,XER,9.646231696,No,NLA12NEW,NLA12_BASE,Include,2.938915931,7907218,7907218,7907218,1282.97,Region_8,Nontarget-TooSmall,16,16010204,NA,NA,41.52691313,-112.2278911,NA,NA,1.781164312,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1337524.477,565667.7696,NA,NA,NA,Uncertain
NLA12_UT-323,NA,NA,NA,WMTNS,WMT,4.020548133,No,NLA12NEW,NLA12_BASE,Include,2.938915931,11974653,11974653,11974653,3751.46,Region_8,AccessDenied,14,14060003,NA,NA,40.76577336,-110.3686247,Unnamed,NA,0.805921861,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1198362.693,456741.6783,NA,NA,NA,Target_Presumed
NLA12_UT-324,1,8360,9/4/2012,WMTNS,WMT,39.42804792,No,NLA12NEW,NLA12_BASE,Include,0.718756614,10374758,10374758,10374758,3043.48,Region_8,TargetSampleable,16,16020203,MAN_MADE,RESERVOIR,40.67460225,-110.9706993,Washington Lake,Washington Lake,2.721133747,1.60E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(20,50]",UT,UT_NLA12NEW,0.718756614,UT_>4,-1249770.825,454407.0512,NA,S,S,Target
NLA12_UT-325,1,8390,9/5/2012,WMTNS,WMT,266.0559395,No,NLA12NEW,NLA12_BASE,Include,1.293761905,10276260,10276260,10276260,1738.93,Region_8,TargetSampleable,16,16020102,MAN_MADE,RESERVOIR,40.9060993,-111.5911941,East Canyon Reservoir,East Canyon Reservoir,16.67017239,1.60E+13,TargetSampleable,Target_Sampled,T,NA,PROB,>50,UT,UT_NLA12NEW,1.293761905,UT_>4,-1296879.878,488312.4823,NA,T,T,Target
NLA12_UT-327,NA,NA,NA,WMTNS,WMT,4.089931725,No,NLA12NEW,NLA12_BASE,Include,2.938915931,11974667,11974667,11974667,3346.91,Region_8,AccessDenied,14,14060003,NA,NA,40.75881732,-110.2618666,NA,NA,0.82771521,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1189642.588,454630.1451,NA,NA,NA,Target_Presumed
NLA12_UT-328,NA,NA,NA,WMTNS,XER,1.894126429,No,NLA12NEW,NLA12_BASE,Exclude,9.75,1371416,1371416,1371416,1509.56,Region_8,Nontarget-TooSmall,14,14060001,NA,NA,40.49607746,-109.1734665,NA,NA,0.811409417,1.41E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1103527.361,412375.6711,NA,NA,NA,Uncertain
NLA12_UT-329,NA,NA,NA,WMTNS,XER,24.30832137,No,NLA12NEW,NLA12_BASE,Include,0.718756614,10272280,10272280,10272280,1281.13,Region_8,Nontarget-TooShallow,16,16020102,NA,NA,41.30382663,-112.2061474,Unnamed,NA,2.453599962,1.60E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(20,50]",UT,UT_NLA12NEW,0.718756614,UT_>4,-1339987.406,540753.5647,NA,NA,NA,NonTarget
NLA12_UT-330,NA,NA,NA,WMTNS,XER,4.519430485,No,NLA12NEW,NLA12_BASE,Include,2.938915931,4893777,4893777,4893777,2506.97,Region_8,Nontarget-TooSmall,14,14070002,NA,NA,38.54647859,-111.4565915,Solomon Reservoir,Solomon Reservoir,1.13389362,1.41E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1328596.528,225573.8643,NA,NA,NA,Uncertain
NLA12_UT-332,1,8536,9/5/2012,WMTNS,WMT,16.59079495,No,NLA12NEW,NLA12_BASE,Include,1.203917328,1392157,1392157,1392157,3040.16,Region_8,Nontarget-NotLake,14,14060002,MAN_MADE,RESERVOIR,40.77337562,-109.7692091,Long Park Reservoir,Long Park Reservoir,1.940234754,1.41E+13,Nontarget-NotLake,Not_Lake,NA,NA,PROB,"(10,20]",UT,UT_NLA12NEW,1.203917328,UT_>4,-1148605.707,450182.0775,NA,NA,NA,NonTarget
NLA12_UT-334,NA,NA,NA,WMTNS,XER,2.83432331,No,NLA12NEW,NLA12_BASE,Exclude,9.75,4603598,4603598,4603598,1285.03,Region_8,Nontarget-TooSmall,16,16010204,NA,NA,41.52809536,-112.1420564,NA,NA,0.820837567,1.60E+13,Nontarget-TooSmall,Unknown,NA,NA,PROB,"(1,4]",UT,UT_NLA12NEW,9.75,"UT_(1,4]",-1330495.849,564593.2822,NA,NA,NA,Uncertain
NLA12_UT-336,NA,NA,NA,WMTNS,WMT,4.43812561,No,NLA12NEW,NLA12_BASE,Include,2.938915931,11975007,11975007,11975007,3211.23,Region_8,AccessDenied,14,14060003,NA,NA,40.63284955,-110.5921749,Stewart Lake,Stewart Lake,0.81050752,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(4,10]",UT,UT_NLA12NEW,2.938915931,UT_>4,-1219138.424,444870.1233,NA,NA,NA,Target_Presumed
NLA12_UT-337,NA,NA,NA,WMTNS,XER,17.82541776,No,NLA12NEW,NLA12_BASE,Include,1.203917328,11974107,120051903,11974107,1283.18,Region_8,Nontarget-TooShallow,16,16020204,NA,NA,40.85116081,-112.0023665,Unnamed,NA,3.851315321,1.60E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(10,20]",UT,UT_NLA12NEW,1.203917328,UT_>4,-1331792.736,487931.6384,NA,NA,NA,NonTarget
NLA12_UT-338,NA,NA,NA,WMTNS,XER,20.86587341,No,NLA12NEW,NLA12_BASE,Include,0.718756614,4603470,4603470,4603470,1289.72,Region_8,Nontarget-TooShallow,16,16010204,NA,NA,41.62721344,-112.2998005,Unnamed,NA,2.750961258,1.60E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(20,50]",UT,UT_NLA12NEW,0.718756614,UT_>4,-1341477.379,577742.4072,NA,NA,NA,NonTarget
NLA12_UT-339,NA,NA,NA,WMTNS,WMT,10.34772336,No,NLA12NEW,NLA12_BASE,Include,1.203917328,11974729,11974729,11974729,3519.03,Region_8,AccessDenied,14,14060003,NA,NA,40.73387291,-110.3239524,Roberts Lake,Roberts Lake,1.333884377,1.41E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(10,20]",UT,UT_NLA12NEW,1.203917328,UT_>4,-1195201.727,452647.0278,NA,NA,NA,Target_Presumed
