SITE_ID,VISIT_NO,DATE_COL,AGR_CROPLAND,AGR_FEEDLOT,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_PASTURE,AGR_POULTRY,AGR_SCORE,AGR_STRING,AGR_WITHDRAWAL,APPEALING,BIOTIC_INTEGRITY,IND_COMMERCIAL,IND_FIRE,IND_INDUSTRIAL,IND_LOGGING,IND_MINES,IND_ODORS,IND_OIL,IND_POWER,IND_SCORE,IND_STRING,HYDRO_TYPE,LAKE_LEVEL,LEVEL_CHANGE_M,LEVEL_CHANGES,MAN_DRINKING_WATER,MAN_LEVEL_FLUCTUATIONS,MAN_SCORE,OUTLET_DAMS,PRISTINE,RCH_AGRICULTURE,RCH_BARE_GROUND,RCH_DEVELOPMENT,RCH_FOREST,RCH_GRASS,RCH_SHOREMODS,RCH_SHRUB,RCH_WETLAND,REC_FILMS,REC_MARINAS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_SCORE,REC_STRING,REC_TRAILS,REC_TRASH,RECREATIONAL_ACTIVITY,RECREATIONAL_VALUE,RES_BRIDGES,RES_CONSTRUCTION,RES_DUMPING,RES_LAWNS,RES_PIPES,RES_RESIDENCES,RES_ROADS,RES_SCORE,RES_SEWAGE,RES_STRING,SWIMMABILITY,TROPHIC_STATE
NLA12_OH-101,1,16-Aug-12,M,L,L,NA,L,NA,6,MLLL,NA,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,3,3,H,H,14,ARTIFICIAL,3,0-05,25-75,25-May,25-75,25-May,25-May,25-75,25-May,NA,L,M,L,NA,6,LMLL,L,NA,NA,FAIR,L,NA,NA,L,NA,L,M,6,NA,LLLM,FAIR,EUTROPHIC
NLA12_CO-131,2,17-Aug-12,M,NA,L,NA,L,NA,6,MLLL,L,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,0.3,0.3,NA,NA,3,ARTIFICIAL,3,25-75,0-05,0-05,0-05,25-75,0-05,25-75,25-May,NA,NA,NA,L,NA,5,LML,M,L,NA,FAIR,NA,NA,NA,NA,NA,NA,L,1,NA,L,UNSWIMMABLE,MESOTROPHIC
NLA12_FL-141,1,17-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,YES,1,1,NA,NA,0,NONE,2,0-05,25-75,25-75,25-75,0-05,0-05,0-05,0-05,NA,NA,NA,NA,NA,2,LL,L,L,NA,POOR,NA,NA,NA,M,NA,M,L,7,NA,MML,FAIR,MESOTROPHIC
NLA12_GA-R11,1,16-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,FAIR,NA,M,NA,NA,NA,NA,NA,NA,3,M,RESERVOIR,NA,NA,NA,NA,NA,3,NATURAL,4,0-05,0-05,0-05,75-100,0-05,0-05,0-05,25-May,NA,NA,L,L,NA,3,LLL,L,NA,NA,GOOD,NA,NA,NA,NA,NA,NA,L,1,NA,L,UNSWIMMABLE,MESOTROPHIC
NLA12_NE-105,1,17-Aug-12,NA,NA,NA,NA,L,NA,1,L,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,YES,0.3,0.3,NA,NA,0,NONE,4,0-05,0-05,NA,0-05,25-May,NA,0-05,75-100,L,NA,NA,NA,NA,1,L,NA,NA,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,L,1,NA,L,UNSWIMMABLE,EUTROPHIC
NLA12_NE-108,1,17-Aug-12,NA,NA,H,NA,M,NA,8,HM,NA,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,YES,0.4,0.4,NA,L,2,NONE,2,NA,25-May,0-05,25-May,25-75,0-05,25-May,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FAIR,NA,NA,NA,NA,NA,L,NA,1,NA,L,UNSWIMMABLE,EUTROPHIC
NLA12_NC-116,2,18-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,1,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,YES,0.5,0.5,NA,L,11,ARTIFICIAL,1,NA,25-May,NA,25-75,25-75,0-05,NA,NA,L,NA,H,NA,NA,9,LHM,M,NA,NA,FAIR,NA,NA,NA,M,NA,NA,M,6,NA,MM,UNSWIMMABLE,EUTROPHIC
NLA12_NC-101,2,17-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,1,1,NA,L,4,ARTIFICIAL,2,NA,25-May,75-100,25-75,25-75,75-100,25-75,NA,NA,L,L,L,NA,3,LLL,NA,NA,NA,EXCELLENT,L,L,NA,H,M,H,M,18,NA,LLHMHM,GOOD,EUTROPHIC
NLA12_NM-161,1,16-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,2,NONE,4,0-05,25-May,0-05,25-75,25-May,0-05,25-May,0-05,NA,NA,NA,NA,NA,4,ML,M,L,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,GOOD,OLIGOTROPHIC
NLA12_IN-128,2,17-Aug-12,H,NA,L,NA,L,NA,7,HLL,NA,4,GOOD,L,NA,NA,NA,NA,NA,NA,NA,1,L,DRAINAGE,NA,NA,NA,NA,NA,3,NONE,3,0-05,0-05,25-75,25-May,0-05,25-75,25-May,25-May,L,NA,M,NA,NA,4,LM,NA,NA,NA,GOOD,M,NA,NA,M,NA,H,H,16,NA,MMHH,FAIR,EUTROPHIC
NLA12_NM-104,2,15-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,4,4,NA,H,13,ARTIFICIAL,3,0-05,75-100,0-05,25-May,0-05,0-05,25-75,0-05,NA,NA,NA,L,NA,5,LLM,L,M,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,L,1,NA,L,FAIR,MESOTROPHIC
NLA12_NM-162,1,17-Aug-12,NA,NA,NA,NA,M,NA,3,M,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,1,1,NA,M,10,ARTIFICIAL,2,0-05,25-75,0-05,0-05,25-May,25-May,25-75,0-05,NA,NA,NA,L,NA,2,LL,NA,L,NA,FAIR,NA,NA,NA,NA,L,NA,L,2,NA,LL,UNSWIMMABLE,EUTROPHIC
NLA12_FL-132,1,19-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,3,0-05,0-05,0-05,0-05,0-05,0-05,0-05,75-100,NA,L,NA,NA,NA,1,L,NA,NA,NA,FAIR,NA,NA,NA,L,NA,L,L,3,NA,LLL,UNSWIMMABLE,MESOTROPHIC
NLA12_FL-123,2,18-Aug-12,NA,NA,NA,L,NA,NA,1,L,NA,5,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,NA,NA,NA,NA,NA,0,NONE,5,0-05,0-05,0-05,25-75,0-05,0-05,0-05,25-75,NA,NA,NA,NA,NA,2,LL,L,L,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,L,1,NA,L,GOOD,EUTROPHIC
NLA12_FL-101,2,19-Aug-12,L,NA,NA,NA,NA,NA,1,L,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,5,ARTIFICIAL,3,0-05,0-05,0-05,0-05,0-05,0-05,0-05,75-100,NA,L,L,NA,L,4,LLLL,NA,L,NA,GOOD,M,L,L,L,L,L,L,9,NA,MLLLLLL,UNSWIMMABLE,MESOTROPHIC
NLA12_NE-113,1,19-Aug-12,NA,NA,H,NA,H,NA,10,HH,NA,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,YES,0.7,0.7,NA,M,3,NONE,2,NA,25-75,NA,0-05,75-100,NA,25-May,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_NE-102,1,18-Aug-12,NA,NA,NA,NA,L,NA,1,L,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,YES,0.3,0.3,NA,NA,0,NONE,3,NA,NA,NA,NA,NA,NA,NA,75-100,L,NA,NA,NA,NA,1,L,NA,NA,NA,GOOD,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,HYPEREUTROPHIC
NLA12_MT-102,1,20-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,POOR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,YES,2,2,NA,NA,0,NATURAL,1,NA,NA,25-75,0-05,NA,25-75,NA,0-05,L,NA,L,L,NA,7,LLLLM,L,M,NA,GOOD,L,NA,L,H,L,H,M,16,NA,LLHLHM,GOOD,EUTROPHIC
NLA12_IN-174,1,20-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,3,ARTIFICIAL,3,NA,25-May,25-May,0-05,25-75,25-May,25-75,0-05,NA,NA,NA,NA,L,1,L,NA,NA,NA,FAIR,L,NA,NA,H,L,L,L,9,NA,LHLLL,UNSWIMMABLE,EUTROPHIC
NLA12_SD-109,1,20-Aug-12,M,NA,M,NA,M,NA,9,MMM,NA,4,FAIR,NA,NA,NA,NA,NA,L,NA,NA,1,L,DRAINAGE,NA,NA,NA,NA,NA,2,ARTIFICIAL,3,25-75,25-May,0-05,25-May,25-75,0-05,25-May,25-May,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FAIR,NA,NA,NA,NA,L,NA,M,4,NA,LM,FAIR,HYPEREUTROPHIC
NLA12_NM-117,2,19-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,YES,2.5,2.5,NA,M,4,NONE,4,0-05,25-75,0-05,25-75,25-May,0-05,25-May,0-05,NA,NA,NA,L,NA,1,L,NA,NA,NA,GOOD,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_OR-121,1,20-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,EXCELLENT,NA,M,NA,NA,NA,NA,NA,NA,3,M,SEEPAGE,ZERO,NA,NA,NA,NA,1,NONE,4,0-05,0-05,0-05,25-75,0-05,0-05,25-May,0-05,NA,NA,NA,L,NA,2,LL,NA,L,NA,FAIR,NA,NA,NA,NA,NA,NA,L,1,NA,L,FAIR,MESOTROPHIC
NLA12_OH-107,1,20-Aug-12,L,NA,NA,NA,NA,NA,1,L,NA,3,FAIR,L,NA,NA,NA,NA,NA,L,NA,2,LL,RESERVOIR,YES,0.3,0.3,NA,NA,3,ARTIFICIAL,2,0-05,0-05,25-May,75-100,0-05,25-May,25-75,25-May,M,L,M,NA,NA,9,MLMLL,L,L,NA,FAIR,M,NA,NA,L,L,L,M,9,NA,MLLLM,UNSWIMMABLE,HYPEREUTROPHIC
NLA12_CA-206,1,20-Aug-12,NA,NA,NA,NA,NA,NA,5,H,H,3,GOOD,M,NA,NA,NA,NA,NA,NA,NA,3,M,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,3,0-05,25-May,25-May,75-100,25-May,25-May,25-75,0-05,NA,M,M,L,M,10,MMLM,NA,NA,NA,EXCELLENT,M,L,NA,L,NA,L,M,9,NA,MLLLM,GOOD,MESOTROPHIC
NLA12_IN-171,1,20-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,0.3,0.3,NA,NA,0,ARTIFICIAL,4,0-05,25-May,0-05,75-100,25-May,0-05,25-75,25-May,NA,NA,NA,NA,NA,1,L,L,NA,NA,GOOD,NA,NA,NA,L,NA,L,L,3,NA,LLL,GOOD,MESOTROPHIC
NLA12_MN-127,1,21-Aug-12,M,NA,NA,NA,NA,NA,3,M,NA,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,4,25-75,NA,NA,25-May,75-100,NA,0-05,25-75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,GOOD,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_IN-186,1,16-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,4,NA,0-05,25-75,25-75,25-75,25-75,0-05,25-May,NA,L,M,L,NA,5,LML,NA,NA,NA,EXCELLENT,NA,NA,NA,M,NA,M,L,7,NA,MML,GOOD,MESOTROPHIC
NLA12_DE-104,1,20-Aug-12,NA,NA,NA,NA,NA,NA,1,L,L,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,4,0-05,0-05,25-75,25-75,25-May,25-May,25-75,25-May,H,NA,NA,NA,NA,7,HLL,L,L,NA,GOOD,L,NA,NA,H,L,H,M,15,NA,LHLHM,UNSWIMMABLE,EUTROPHIC
NLA12_IN-180,1,21-Aug-12,NA,NA,NA,L,NA,NA,1,L,NA,3,POOR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,0.5,0.5,NA,NA,10,ARTIFICIAL,2,NA,NA,75-100,25-May,75-100,75-100,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,GOOD,NA,L,NA,H,L,M,M,13,NA,LHLMM,GOOD,MESOTROPHIC
NLA12_MO-123,1,21-Aug-12,NA,NA,NA,NA,H,NA,5,H,NA,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,0,ARTIFICIAL,3,NA,0-05,NA,25-May,25-75,25-May,0-05,0-05,NA,NA,NA,NA,NA,1,L,NA,L,NA,FAIR,NA,NA,NA,L,NA,L,L,3,NA,LLL,FAIR,EUTROPHIC
NLA12_WY-R08,1,21-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,3.5,3.5,NA,H,5,ARTIFICIAL,5,0-05,0-05,0-05,25-75,25-75,0-05,0-05,0-05,NA,NA,NA,L,NA,2,LL,L,NA,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,GOOD,OLIGOTROPHIC
NLA12_AR-106,1,20-Aug-12,NA,NA,L,NA,L,NA,2,LL,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,2,NA,NA,25-75,25-75,0-05,0-05,0-05,NA,NA,NA,M,M,NA,7,MML,L,NA,NA,GOOD,NA,NA,NA,L,NA,L,L,3,NA,LLL,FAIR,EUTROPHIC
NLA12_GA-103,1,21-Aug-12,NA,NA,NA,NA,NA,NA,1,L,L,3,GOOD,L,NA,NA,NA,NA,NA,NA,NA,1,L,RESERVOIR,YES,0.3,0.3,NA,M,4,ARTIFICIAL,4,0-05,0-05,25-May,25-75,25-75,25-May,25-May,25-75,L,NA,NA,NA,NA,2,LL,NA,L,NA,FAIR,M,NA,NA,L,L,L,M,9,NA,MLLLM,UNSWIMMABLE,EUTROPHIC
NLA12_NC-114,1,20-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,2,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,1,ARTIFICIAL,1,NA,25-May,25-May,25-75,25-May,0-05,NA,NA,NA,NA,H,NA,NA,15,HHH,H,H,NA,FAIR,NA,NA,NA,M,NA,L,L,5,NA,MLL,UNSWIMMABLE,EUTROPHIC
NLA12_NE-135,1,21-Aug-12,NA,NA,M,NA,M,NA,6,MM,NA,3,POOR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,YES,0.3,0.3,NA,NA,0,NONE,1,25-May,25-May,NA,NA,0-05,NA,0-05,25-75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_SC-103,2,21-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,YES,1,1,NA,L,1,ARTIFICIAL,5,NA,0-05,NA,75-100,25-May,0-05,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_SD-170,1,21-Aug-12,H,NA,NA,NA,NA,NA,5,H,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,NA,NA,NA,NA,NA,0,NONE,3,75-100,25-May,0-05,0-05,25-75,25-May,0-05,25-May,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FAIR,NA,NA,NA,L,NA,L,M,5,NA,LLM,FAIR,HYPEREUTROPHIC
NLA12_ND-113,1,20-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,0.1,0.1,NA,NA,0,NATURAL,5,0-05,0-05,0-05,75-100,25-75,0-05,25-75,25-May,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,L,NA,L,L,3,NA,LLL,FAIR,EUTROPHIC
NLA12_ME-104,1,20-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,2,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,5,NA,25-May,NA,25-75,0-05,NA,25-75,25-May,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FAIR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_CO-101,2,21-Aug-12,L,NA,NA,NA,NA,NA,1,L,NA,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,15,15,NA,NA,0,ARTIFICIAL,2,0-05,75-100,0-05,0-05,0-05,0-05,0-05,0-05,NA,NA,NA,L,NA,2,LL,NA,L,NA,POOR,NA,NA,NA,NA,NA,L,L,2,NA,LL,UNSWIMMABLE,MESOTROPHIC
NLA12_MT-136,1,21-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,H,NA,NA,NA,NA,NA,NA,5,H,DRAINAGE,YES,1,1,NA,NA,1,NATURAL,5,NA,NA,NA,75-100,0-05,NA,0-05,NA,NA,NA,L,L,NA,4,LLLL,L,L,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,L,1,NA,L,GOOD,OLIGOTROPHIC
NLA12_MN-136,1,21-Aug-12,M,NA,NA,NA,NA,NA,3,M,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,NA,NA,NA,NA,NA,0,NONE,3,25-75,0-05,0-05,25-May,75-100,0-05,25-May,0-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FAIR,HYPEREUTROPHIC
NLA12_MN-158,1,22-Aug-12,H,NA,M,NA,H,NA,13,HMH,NA,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,YES,0.3,0.3,NA,NA,0,NONE,2,25-75,25-May,0-05,0-05,25-75,0-05,25-May,25-May,M,NA,NA,L,NA,7,MLM,NA,M,NA,POOR,NA,NA,NA,NA,NA,L,L,2,NA,LL,UNSWIMMABLE,HYPEREUTROPHIC
NLA12_ME-105,1,21-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,5,NA,0-05,NA,25-75,0-05,NA,25-75,25-May,NA,NA,NA,L,NA,2,LL,L,NA,NA,GOOD,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FAIR,EUTROPHIC
NLA12_AR-102,1,21-Aug-12,M,NA,NA,NA,NA,NA,3,M,NA,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,0.3,0.3,NA,L,2,NONE,1,NA,NA,NA,25-May,0-05,25-75,25-May,NA,L,NA,NA,L,NA,3,LLL,NA,L,NA,POOR,NA,NA,L,NA,NA,NA,L,2,NA,LL,NA,EUTROPHIC
NLA12_AR-111,1,22-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,FAIR,H,NA,NA,NA,NA,NA,NA,NA,5,H,RESERVOIR,NA,NA,NA,NA,NA,2,ARTIFICIAL,1,NA,25-75,25-75,25-May,25-75,NA,25-May,25-May,L,NA,NA,L,NA,3,LLL,L,NA,NA,FAIR,NA,H,NA,M,NA,H,H,18,NA,HMHH,FAIR,EUTROPHIC
NLA12_CA-141,1,22-Aug-12,NA,NA,NA,NA,H,NA,5,H,NA,4,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,4,0-05,0-05,0-05,0-05,75-100,0-05,25-May,0-05,L,NA,NA,NA,NA,2,LL,L,NA,NA,POOR,NA,NA,NA,NA,NA,NA,M,3,NA,M,FAIR,EUTROPHIC
NLA12_CA-208,1,21-Aug-12,NA,NA,M,NA,H,NA,8,MH,NA,2,POOR,NA,NA,NA,NA,L,NA,NA,NA,1,L,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,3,25-75,25-May,0-05,0-05,25-75,0-05,25-75,0-05,L,NA,NA,NA,NA,3,LLL,L,L,NA,POOR,NA,NA,L,NA,NA,L,M,5,NA,LLM,UNSWIMMABLE,EUTROPHIC
NLA12_ND-199,1,22-Aug-12,H,NA,L,NA,L,NA,7,HLL,NA,2,POOR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,NA,NA,NA,NA,NA,0,NONE,2,75-100,0-05,0-05,NA,75-100,NA,0-05,25-May,L,NA,NA,NA,NA,1,L,NA,NA,NA,POOR,NA,NA,NA,NA,NA,L,L,2,NA,LL,FAIR,EUTROPHIC
NLA12_OH-104,1,22-Aug-12,H,NA,L,NA,L,NA,7,HLL,NA,3,POOR,NA,L,NA,NA,NA,NA,NA,NA,1,L,RESERVOIR,YES,1.5,1.5,NA,H,11,ARTIFICIAL,2,0-05,0-05,75-100,25-May,25-75,25-75,25-May,0-05,NA,L,L,NA,NA,3,LLL,NA,L,NA,GOOD,L,L,NA,H,L,H,L,14,NA,LLHLHL,FAIR,HYPEREUTROPHIC
NLA12_AZ-R02,1,21-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,13,ARTIFICIAL,3,0-05,25-May,25-75,25-May,25-May,25-May,25-May,25-75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,GOOD,NA,NA,NA,M,NA,M,M,9,NA,MMM,FAIR,EUTROPHIC
NLA12_ME-122,1,22-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,ARTIFICIAL,4,NA,0-05,0-05,25-75,NA,NA,25-May,25-May,NA,NA,NA,NA,NA,1,L,L,NA,NA,GOOD,NA,NA,NA,L,NA,L,L,3,NA,LLL,FAIR,MESOTROPHIC
NLA12_MT-120,1,22-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,EXCELLENT,NA,H,NA,NA,NA,NA,NA,NA,5,H,DRAINAGE,YES,1,1,NA,NA,2,NONE,4,NA,25-May,NA,75-100,25-75,NA,NA,25-May,NA,NA,NA,L,NA,3,LLL,L,L,NA,GOOD,NA,NA,NA,NA,NA,NA,L,1,NA,L,GOOD,MESOTROPHIC
NLA12_ND-105,1,22-Aug-12,L,L,L,L,L,L,11,LLLLLLH,H,3,GOOD,M,L,L,L,NA,M,L,L,11,MLLLMLL,SEEPAGE,NA,NA,NA,M,M,19,NONE,3,0-05,25-May,25-75,25-May,25-75,25-May,25-May,75-100,M,M,M,M,M,17,MMMMMLL,L,L,NA,GOOD,M,H,H,L,M,H,H,30,M,MHHLMHHM,FAIR,EUTROPHIC
NLA12_WA-101,2,21-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,YES,0.1,0.1,NA,NA,1,NONE,4,0-05,0-05,0-05,25-75,0-05,0-05,25-75,25-75,NA,NA,NA,L,NA,2,LL,NA,L,NA,GOOD,NA,NA,NA,NA,NA,L,NA,1,NA,L,UNSWIMMABLE,MESOTROPHIC
NLA12_NE-127,1,22-Aug-12,NA,NA,L,NA,L,NA,2,LL,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,YES,0.4,0.4,NA,NA,0,NONE,2,NA,0-05,NA,NA,0-05,NA,0-05,75-100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_OR-160,1,21-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,ELEVATION CHANGE,0.6,0.6,NA,NA,1,NONE,5,NA,25-75,NA,75-100,25-May,NA,25-75,0-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,GOOD,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,GOOD,OLIGOTROPHIC
NLA12_OR-103,1,22-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,L,NA,NA,NA,NA,NA,NA,1,L,SEEPAGE,ZERO,NA,NA,NA,NA,2,NONE,5,0-05,25-May,0-05,25-75,25-May,0-05,25-May,25-May,NA,NA,L,M,NA,8,LMML,M,L,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,L,1,NA,L,GOOD,OLIGOTROPHIC
NLA12_IN-104,1,22-Aug-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,0.33,0.33,NA,NA,1,ARTIFICIAL,2,NA,0-05,25-75,0-05,25-May,25-75,25-May,25-May,L,NA,L,NA,NA,3,LLL,NA,L,NA,GOOD,NA,L,L,M,NA,H,M,13,NA,LLMHM,GOOD,MESOTROPHIC
